03199306105999Canarias                                          01493784017450118350001163739000000000000000000366494006052740001001100024606007817390000000000000000000000N
03199306107199Guadalajara                                       00145593003840011956500119460000000000000000000049500000756840000176400002647000923270000040000000000000000N
03199306118519Ceuta                                             00067615000660004851700048275000000000000000000016970000239420000049300000933000287180000020000000000000000N
03199306101049Almería                                           00455496004780034915800348323000000000000000000135285002035360000280100005762002561380000040000000000000000N
03199306101119Cádiz                                             01078404010440079852200795007000000000000000000311094004566210000841500017027005407690000040000000000000000N
03199306101189Granada                                           00790515006860061340900607367000000000000000000231254003668740000443500007653004544610000040000000000000000N
03199306101239Jaén                                              00637633006880049551300495166000000000000000000220427003170130000441400008276003884780000040000000000000000N
03199306102509Zaragoza                                          00837327012360068604700686125000000000000000000315460004340950000798400012607005200230000040000000000000000N
03199306107169Cuenca                                            00205198003530016731100167000000000000000000000075853001127260000187500003656001324070000040000000000000000N
03199306102999Aragón                                            01188817019330097895000978320000000000000000000436080006095500001118500019514007346570000000000000000000000N
03199306103339Asturias                                          01093937014230092039000919438000000000000000000375866005590630001082300015097006687650000040000000000000000N
03199306104073Eivissa-Formentera                                00076642000970005905100058943000000000000000000021157000294810000111800001169000378860000010000000000000000N
03199306107999Castilla - La Mancha                              01658446023600131925201317398000000000000000000597926008832700001613400024309010435110000000000000000000000N
03199306110999Extremadura                                       01061852012690083156400829579000000000000000000391077005446120000866200013730006476550000000000000000000000N
03199306104079Baleares                                          00709138009010057171200568552000000000000000000235875003220380000897100010754003942180000000000000000000000N
03199306104999Illes Balears                                     00709138009010057171200568552000000000000000000235875003220380000897100010754003942180000000000000000000000N
03199306110109Cáceres                                           00411464005180032926000328167000000000000000000153706002136790000364700005052002523280000040000000000000000N
03199306105353Fuerteventura                                     00036908000390002808900028086000000000000000000007047000118950000038100000527000173620000010000000000000000N
03199306113319Navarra                                           00519277008270042538700424351000000000000000000168158002399360000692900009331002937140000040000000000000000N
03199306114019Álava                                             00272447003370022215200221848000000000000000000082096001208500000410700006215001483400000040000000000000000N
03199306117469Valencia                                          02117927022220168176301679070000000000000000000796463011400540001805900023489013347310000040000000000000000N
03199306101999Andalucía                                         06940522071380528748605267816000000000000000002206609032293250004799700083745039009910000000000000000000000N
03199306105389Santa Cruz de Tenerife                            00725815007750058651600574033000000000000000000170106002906060000439500011528003760870000000000000000000000N
03199306108409Segovia                                           00147188002760012192800121570000000000000000000050572000787090000222400002997000914610000040000000000000000N
03199306108999Castilla y León                                   02545926043060209710502091858000000000000000000896120013303520003514000045133015560930000000000000000000000N
03199306114489Vizcaya                                           01155106012360094777100948843000000000000000000361384005241090001324200019122006425890000040000000000000000N
03199306101299Málaga                                            01160843011060087377700871163000000000000000000358707005207030000641100013071006183780000040000000000000000N
03199306101419Sevilla                                           01619703019200123367801232724000000000000000000556476008036100001278700017081009475080000040000000000000000N
03199306107139Ciudad Real                                       00475435005920037323800373030000000000000000000169083002440260000416000006309002914280000040000000000000000N
03199306108059Ávila                                             00174378003370014412700144005000000000000000000065566000962260000161300003690001098620000040000000000000000N
03199306108479Valladolid                                        00494207006900040096800400445000000000000000000178908002626970000639200008341003041630000040000000000000000N
03199306110069Badajoz                                           00650388007510050230400501412000000000000000000237371003309330000501500008678003953270000040000000000000000N
03199306111329Orense                                            00353491005170032869000324227000000000000000000110440001718590000295600004362002103080000040000000000000000N
03199306112999Comunidad de Madrid                               04947555051910397706203952381000000000000000001601346025274350005631600074291030285740000000000000000000000N
