06201905105387Hierro, El                                        00010798000170000844600008446000000000000000000002260000038120000003600000044000062760000130000000000000000S
06201905105352Lanzarote                                         00149183001720009571200095715000000000000000000020193000339360000073400000441000484580000230000000000000000S
06201905105353Fuerteventura                                     00113275001240006599200065995000000000000000000014621000246480000052200000665000362230000230000000000000000S
06201905105384Tenerife                                          00904713011470066444900664477000000000000000000170822002835630000401600002619003816290000310000000000000000S
06201905105999Canarias                                          02127685028250157359901573648000000000000000000400393006517120000963500007462008907640001570000000000000000S
06201905105351Gran Canaria                                      00846717012140065916400659175000000000000000000168409002680250000380500003045003636900000290000000000000000S
06201905105359Las Palmas                                        01109175015100082086800820885000000000000000000203223003266090000506100004151004483710000750000000000000000S
06201905105386Gomera, La                                        00021136000300001604700016050000000000000000000004797000074530000008000000096000120450000170000000000000000S
06201905105389Santa Cruz de Tenerife                            01018510013150075273100752763000000000000000000197170003251030000457400003311004423930000820000000000000000S
06201905105385Palma, La                                         00081863001210006378900063790000000000000000000019291000302750000044200000552000424430000210000000000000000S
