062003051351999000039026TMARIA JESUS              PEREZ                    DENIZ                     000000000000000000N
062003051351999000039027TMANUEL ANGEL             SANTANA                  TUREGANO                  000000000000000000N
062003051351999000039028TMARIA EULALIA            GONZALEZ                 HERNANDEZ                 000000000000000000N
062003051351999000039029TALVARO JUAN              MONZON                   SANTANA                   000000000000000000N
062003051351999000039003TDOMINGO                  AFONSO                   MARTIN                    000000000000000000N
062003051351999000039004TMARIA DEL PINO           QUINTANA                 MONTESDEOCA               000000000000000000N
062003051351999000039005TCARLOS                   SUAREZ                   RODRIGUEZ                 000000000000000000N
062003051351999000039006TJUANA MARIA              RUIZ                     SUAREZ                    000000000000000000N
062003051351999000039007TJOSE ANTONIO             ESTUPIÑAN                LOPEZ                     000000000000000000N
062003051351999000039008TMARGARITA M. INMAC.      PEREZ                    DEL TORO                  000000000000000000N
062003051351999000039009TPEDRO DIONISIO           GONZALEZ                 PERERA                    000000000000000000N
062003051351999000076001TMARIA ENCARNACION        HERNANDEZ                RODRIGUEZ                 000000000000000000N
062003051351999000076010TJOSE ENRIQUE             RODRIGUEZ                RODRIGUEZ                 000000000000000000N
062003051351999000076011TMARIA ELBA               MARTINEZ                 MEDINA                    000000000000000000N
062003051351999000076012TPEDRO                    PEREZ                    MARTEL                    000000000000000000N
062003051351999000076013TMARIA JOSE               GOMEZ                    SANTIAGO                  000000000000000000N
062003051351999000076014TTELESFORO JUAN           TRUJILLO                 RODRIGUEZ                 000000000000000000N
062003051351999000076015TMARGARITA                PEREZ                    MONTESDEOCA               000000000000000000N
062003051351999000076016TJOSE LUIS                LEON                     NAVARRO                   000000000000000000N
062003051351999000076017TMARIA DEL CARMEN         TAMARGO                  SOSA                      000000000000000000N
062003051351999000076018TFABIO                    ARMAS                    SANTANA                   000000000000000000N
062003051351999000076019TMARIA DE LA SOLEDAD      SANTANA                  LLARENA                   000000000000000000N
062003051351999000076002TJAVIER                   DORESTE                  ZAMORA                    000000000000000000N
062003051351999000076020TJUAN ANTONIO             BRITO                    CURBELO                   000000000000000000N
062003051351999000076021TSERGIO                   CATALA                   CARBALLO                  000000000000000000N
062003051351999000076022TLUZ DEL CARMEN           VALLEJO                  BETANCOR                  000000000000000000N
062003051351999000076023TBALTASAR                 RODRIGUEZ                MARTIN                    000000000000000000N
062003051351999000076024TMANUEL                   SUAREZ                   MELIAN                    000000000000000000N
062003051351999000076025TANA BELEN                DE LA FE                 OJEDA                     000000000000000000N
062003051351999000076026TFRANCISCO JOSE           BENITO                   ESTRADA                   000000000000000000N
062003051351999000076027TABRAHAM                  RUANO                    VENTURA                   000000000000000000N
062003051351999000076028TRITA NADINA              VEGA                     ROMERO                    000000000000000000N
062003051351999000076029TJUAN                     RODRIGUEZ                HERNANDEZ                 000000000000000000N
062003051351999000076003TALEXIS JESUS             OJEDA                    DENIZ                     000000000000000000N
062003051351999000076004TMARIA DEL PINO           TREJO                    SANCHEZ                   000000000000000000N
062003051351999000076005TGONZALO JOSE             QUINTANA                 GUERRA                    000000000000000000N
062003051351999000076006TMARIA DOLORES            MONTESDEOCA              GARCIA                    000000000000000000N
062003051351999000076007TJUAN DE LA MILAGROSA     RAMIREZ                  VERONA                    000000000000000000N
062003051351999000076008TMARIA ESTHER             TALAVERA                 QUEVEDO                   000000000000000000N
062003051351999000076009TVICTOR MIGUEL            RAMOS                    LOPEZ                     000000000000000000N
062003051351999001229001TANDRES                   ALVARADO                 JANINA                    000000000000000000N
062003051351999001229010TLUISA MARIA              PAZ                      HERNANDEZ                 000000000000000000N
062003051351999001229011TANTONIA                  HERNANDEZ                MENDOZA                   000000000000000000N
062003051351999001229012TMANUEL J.                SANCHEZ                  FLEITAS                   000000000000000000N
062003051351999001229013TANCOR                    FIGUERAS                 RAMOS                     000000000000000000N
062003051351999001229014TENRIQUE I.               MARGALEF                 CUBILLAS                  000000000000000000N
062003051351999001229015TJUAN                     RAMOS                    COLLADO                   000000000000000000N
062003051351999001229016TALEJANDRO                MARRERO                  RODRIGUEZ                 000000000000000000N
062003051351999001229017TPEDRO L.                 SUAREZ                   GARCIA                    000000000000000000N
062003051351999001229018TJOSE L.                  SOCORRO                  AGUIAR                    000000000000000000N
062003051351999001229019TTEODORO                  HENRIQUEZ                SANCHEZ                   000000000000000000N
062003051351999001229002TBARBARA                  VEGAS                    FLOR                      000000000000000000N
062003051351999001229020TJ. JAVIER                RODRIGUEZ                RAMIRE                    000000000000000000N
062003051351999001229021TROSALIA                  GUEDES                   DIAZ                      000000000000000000N
062003051351999001229022TMARIA DOLORES            GALIANO                  HERNANDEZ                 000000000000000000N
062003051351999001229023TALEXIS                   GARCIA                   GARCIA                    000000000000000000N
062003051351999001229024TJOSE C.                  MORA                     LOPEZ                     000000000000000000N
062003051351999001229025TJOSE L.                  CANO                     HERRERA                   000000000000000000N
062003051351999001229026TJUAN A.                  CORUJO                   MACHIN                    000000000000000000N
062003051351999001229027TJUAN                     OLIVARES                 PERERA                    000000000000000000N
062003051351999001229028TDOLORES                  MEDINA                   LOPEZ                     000000000000000000N
062003051351999001229029TANTONIO J.               LORENZO                  SANTANA                   000000000000000000N
062003051351999001229003TCARLOS J.                LORENZO                  FLOR                      000000000000000000N
062003051351999001229004TJOSE L.                  RAMOS                    MENDOZA                   000000000000000000N
062003051351999001229005TCARMEN BEATRIZ           TRUJILLO                 SANCHEZ                   000000000000000000N
062003051351999001229006TCARMELO A.               VALIDO                   OJEDA                     000000000000000000N
062003051351999001229007TMARIA CARMEN             TALAVERA                 QUEVEDO                   000000000000000000N
062003051351999001229008TOLEGARIO                 MARRERO                  TADEO                     000000000000000000N
062003051351999001229009TJUAN                     SAMPER                   PEREZ                     000000000000000000N
062003051351999001230001TGILBERTO J.              HERNANDEZ                MEDEROS                   000000000000000000N
062003051351999001230010TTANAUSU                  MORENO                   PEREZ                     000000000000000000N
062003051351999001230011TANTONIO J.               GARCIA                   ESPINO                    000000000000000000N
062003051351999001230012TNOELIA MAR               HERNANDEZ                GARCIA                    000000000000000000N
062003051351999001230013TFRANCISCO                LOPEZ                    AGRELO                    000000000000000000N
062003051351999001230014TJOSE J.                  ESPINO                   SANTANA                   000000000000000000N
062003051351999001230015TCARMEN O.                HERNANDEZ                MARTIN                    000000000000000000N
062003051351999001230016TANTONIO                  GARCIA                   PADRON                    000000000000000000N
062003051351999001230017THIURMA                   CASTEJON                 SUAREZ                    000000000000000000N
062003051351999001230018TJUAN A.                  HERNANDEZ                GARCIA                    000000000000000000N
062003051351999001230019TELISA                    SARMIENTO                CASTELLANO                000000000000000000N
062003051351999001230002TJUAN A.                  HERNANDEZ                SUAREZ                    000000000000000000N
062003051351999001230020TDOMINGO                  MACHIN                   ORTEGA                    000000000000000000N
062003051351999001230021TRUMEN                    SOSA                     MARTIN                    000000000000000000N
062003051351999001230022TINES                     MARTIN                   LORENZO                   000000000000000000N
062003051351999001230023TTOMAS E.                 DORESTE                  SANTANA                   000000000000000000N
062003051351999001230024TDANIEL                   MONTESDEOCA              RODRIGUEZ                 000000000000000000N
062003051351999001230025TPEDRO                    TAVIO                    GARCIA                    000000000000000000N
062003051351999001230026TRICARDO                  VALIDO                   VENTURA                   000000000000000000N
062003051351999001230027TTOMAS                    DORESTE                  CABALLERO                 000000000000000000N
062003051351999001230028TNATALIA J.               DELGADO                  SANCHEZ                   000000000000000000N
062003051351999001230029T-                        -                        -                         000000000000000000N
062003051351999001230003TJUAN LUIS                DENIZ                    GARCIA                    000000000000000000N
062003051351999001230004TJOSE A.                  HERRERA                  CIGALA                    000000000000000000N
062003051351999001230005TANA ISABEL               DORESTE                  CABALLERO                 000000000000000000N
062003051351999001230006TJEROEN                   SMITS                    -                         000000000000000000N
062003051351999001230007TALTAHAY                  SANTANA                  LOPEZ                     000000000000000000N
062003051351999001230008TROSALIA L.               DE LLANOS                SANCHEZ                   000000000000000000N
062003051351999001230009THUGO                     SAAVEDRA                 MEDINA                    000000000000000000N
062003051351999001233001TALVARO A.                PEREZ                    DOMINGUEZ                 000000000000000000N
062003051351999001233010TMARIA INES               TEJERA                   SEGURA                    000000000000000000N
062003051351999001233011TPATRICIA FRANCISCA       PEREZ                    APARICIO                  000000000000000000N
062003051351999001233012TLAURA                    RIVERO                   RIVERO                    000000000000000000N
062003051351999001233013TALFONSO                  SUAREZ                   DE LA FE (INDEP.)         000000000000000000N
062003051351999001233014TMANUEL                   GALINDO                  RAMOS                     000000000000000000N
062003051351999001233015TANTONIO                  BOLAÑOS                  GARCIA                    000000000000000000N
062003051351999001233016TDOMINGO                  GARCIA                   HERNANDEZ                 000000000000000000N
062003051351999001233017TRITA DE LA LUZ           RODRIGUEZ                SILVERA                   000000000000000000N
062003051351999001233018TMARIA DEL PILAR          VILLANUEVA               GUERRERO                  000000000000000000N
062003051351999001233019TIONE AHEDEY              AGUIAR                   SANTANA                   000000000000000000N
062003051351999001233002TFERNANDO                 FERNANDEZ                GABALDON                  000000000000000000N
062003051351999001233020TMANUEL                   CURBELO                  CABRERA                   000000000000000000N
062003051351999001233021TMARIA JESUS              DEL TOROI                BETANCOR                  000000000000000000N
062003051351999001233022TANA MARIA LUISA          PEREZ                    DORESTE                   000000000000000000N
062003051351999001233023TNEREIDA MARIA            MIRANDA                  RODRIGUEZ                 000000000000000000N
062003051351999001233024TMARIA ANTONIA            TRUJILLO                 ALVAREZ                   000000000000000000N
062003051351999001233025TANA BELEN                DIAZ                     ARMAS                     000000000000000000N
062003051351999001233026TPEDRO                    VEGA                     SANTANA                   000000000000000000N
062003051351999001233027TMARIA DEL CARMEN         FERNANDEZ                SOCORRO                   000000000000000000N
062003051351999001233028TALEXIS                   SUAREZ DE TANGIL         SUAREZ                    000000000000000000N
062003051351999001233029TESTEFANIA                HERNANDEZ                ARTILES                   000000000000000000N
062003051351999001233003TMARIA EUGENIA            VEGA                     HERNANDEZ                 000000000000000000N
062003051351999001233004TALFONSO                  ASCANIO                  POGGIO                    000000000000000000N
062003051351999001233005TCARMEN GLORIA            TORRES                   ESTUPIÑAN                 000000000000000000N
062003051351999001233006TLORENZO                  OLARTE                   LECUONA                   000000000000000000N
062003051351999001233007TMARIA DEL PINO           RODRIGUEZ                SOCORRO                   000000000000000000N
062003051351999001233008TJOSE MANUEL              MIRANDA                  HERNANDO                  000000000000000000N
062003051351999001233009TMIGUEL ANGEL             DIAZ                     MARRERO                   000000000000000000N
062003051351999001234001TJOSE LORENZO             LOPEZ                    HERRERA                   000000000000000000N
062003051351999001234010TJUAN SANTIAGO            SANTANA                  LOPEZ                     000000000000000000N
062003051351999001234011TAGUEDA                   OJEDA                    HIDALGO                   000000000000000000N
062003051351999001234012TALBERTO                  BETHENCOURT              ROMERO                    000000000000000000N
062003051351999001234013TVICENTE JOSE             GARCIA                   ROMAN                     000000000000000000N
062003051351999001234014TJUAN DAVID               NEGRIN                   SOUZA                     000000000000000000N
062003051351999001234015TJOSE RAMON               ROMEO                    GONZALEZ                  000000000000000000N
062003051351999001234016TYOLANDA                  GALVAN                   MARTIN                    000000000000000000N
062003051351999001234017TANGELES                  RIVERO                   RODRIGUEZ                 000000000000000000N
062003051351999001234018TWALIED                   JOJO                     KHOURY                    000000000000000000N
062003051351999001234019TJUAN ALBERTO             BETHENCOURT              MEDINA                    000000000000000000N
062003051351999001234002TMARCOS JAVIER            LOPEZ                    GONZALEZ                  000000000000000000N
062003051351999001234020TMANUEL JOSE              VAZQUEZ                  BARRIOS                   000000000000000000N
062003051351999001234021TALEJANDRO                DOBLADO                  HERNANDEZ                 000000000000000000N
062003051351999001234022TANTONIA MARIA            REYES                    NARANJO                   000000000000000000N
062003051351999001234023TSIGFRIDO                 VEGA                     AGUIAR                    000000000000000000N
062003051351999001234024TFLAMINA ZENAIDA          MEDINA                   BRITO                     000000000000000000N
062003051351999001234025TPINO ROSA                SANTANA                  SANABRIA                  000000000000000000N
062003051351999001234026TMANUEL CRISTOBAL         SANTOS                   MORAN                     000000000000000000N
062003051351999001234027TALBERTO                  CORREA                   SANTANA                   000000000000000000N
062003051351999001234028TCARLOS JAVIER            CARDONA                  MEDINA                    000000000000000000N
062003051351999001234029TROBERTO CARLOS           ESPINO                   ARROCHA                   000000000000000000N
062003051351999001234003TSANTIAGO                 HERNANDEZ                NUEZ                      000000000000000000N
062003051351999001234004TFERNANDO                 LOPEZ                    HERNANDEZ                 000000000000000000N
062003051351999001234005TMARIO ANTONIO            BALLESTER                PERERA                    000000000000000000N
062003051351999001234006TMARIA DOLORES            TEJERA                   CALDERIN                  000000000000000000N
062003051351999001234007TJUAN FRANCISCO           RUBIO                    GUERRA                    000000000000000000N
062003051351999001234008TJULIO CESAR              HERNANDEZ                GARCIA                    000000000000000000N
062003051351999001234009TPEDRO                    RAMOS                    SANCHEZ                   000000000000000000N
062003051351999001235001TJOSE LUIS                JIMENEZ                  JARERO                    000000000000000000N
062003051351999001235010TPEDRO                    LORO                     GONZALEZ                  000000000000000000N
062003051351999001235011TJULIO                    SUAREZ                   HERNANDEZ                 000000000000000000N
062003051351999001235012TMANUEL                   ALONSO                   GARCIA                    000000000000000000N
062003051351999001235013TNICOLAS                  DENIZ                    TORRES                    000000000000000000N
062003051351999001235014TLAURA ESTHER             FALCON                   SANCHEZ                   000000000000000000N
062003051351999001235015TJUAN CANDIDO             AGUIAR                   GONZALEZ                  000000000000000000N
062003051351999001235016TRAMON                    ACOSTA                   HERNANDEZ                 000000000000000000N
062003051351999001235017TMARIA DEL PILAR          SOSA                     HERNANDEZ                 000000000000000000N
062003051351999001235018TBEATRIZ                  LOPEZ                    GOYES                     000000000000000000N
062003051351999001235019TJUAN CANDIDO             AGUIAR                   GONZALEZ                  000000000000000000N
062003051351999001235002TJOSE MIGUEL              TACORONTE                ORTEGA                    000000000000000000N
062003051351999001235020TMARCELINO                RUIZ                     GONZALEZ                  000000000000000000N
062003051351999001235021TMANUEL                   ALAMO                    DIAZ                      000000000000000000N
062003051351999001235022TMARIA DEL ROSARIO        SANTANA                  PEREZ                     000000000000000000N
062003051351999001235023TMARIA LOURDES            DIAZ                     ALEMAN                    000000000000000000N
062003051351999001235024TCANDELARIA               ROQUE                    SANTANA                   000000000000000000N
062003051351999001235025TROSA ISABEL              PEREZ                    CALDERON                  000000000000000000N
062003051351999001235026TEVA MARIA                MEDINA                   SANTANA                   000000000000000000N
062003051351999001235027TLUZ MARINA               RAMIREZ                  CERVERA                   000000000000000000N
062003051351999001235028TNELIDA                   RUIZ                     SOCORRO                   000000000000000000N
062003051351999001235029TMARIA ENCARNACION        LOPEZ                    RODRIGUEZ                 000000000000000000N
062003051351999001235003TJOSE                     MONTESDEOCA              SUAREZ                    000000000000000000N
062003051351999001235004TMANUEL                   GIL                      MENDOZA                   000000000000000000N
062003051351999001235005TCRISTOBAL                MONTESDEOCA              GONZALEZ                  000000000000000000N
062003051351999001235006TPEDRO FELIX              GARCIA                   GARCIA                    000000000000000000N
062003051351999001235007TCECILIO                  GIL                      MONTESDEOCA               000000000000000000N
062003051351999001235008TLOURDES DESIRE           FALCON                   SANCHEZ                   000000000000000000N
062003051351999001235009TFACUNDO                  VALERON                  MONZON                    000000000000000000N
062003051351999002670001TJOSE ANTONIO             SANTOS                   MIÑON                     000000000000000000N
062003051351999002670010TAGUSTIN                  LOPEZ                    ACOSTA                    000000000000000000N
062003051351999002670011TRITA GLORIA              TRAVIESO                 DIAZ                      000000000000000000N
062003051351999002670012TMARIA ANGELES            LOPEZ                    CASTELLANO                000000000000000000N
062003051351999002670013TJUAN JOSE                ORTEGA                   SALGADO                   000000000000000000N
062003051351999002670014TFRANCISCO JESUS          MARRERO                  FAJARDO                   000000000000000000N
062003051351999002670015TJUAN GABRIEL             SANTOS                   COSSIO                    000000000000000000N
062003051351999002670016TYOLANDA                  HERNANDEZ                LUJAN                     000000000000000000N
062003051351999002670017TANA JESUS                RAMIREZ                  HERNANDEZ                 000000000000000000N
062003051351999002670018TMARIA SARA               GONZALEZ                 GARCIA                    000000000000000000N
062003051351999002670019TRICARDO ALBERTO          SILVA                    RODRIGUEZ                 000000000000000000N
062003051351999002670002TJUAN FRANCISCO           RAMIREZ                  VEGA                      000000000000000000N
062003051351999002670020TPAULA MARIA              CASTRO                   CALERO                    000000000000000000N
062003051351999002670021TFERNANDO                 ALVAREZ                  OJEDA                     000000000000000000N
062003051351999002670022TMARIA GUADALUPE          SANCHEZ                  MARTIN                    000000000000000000N
062003051351999002670023TALEJANDRO P.             DENIZ                    HERNANDEZ                 000000000000000000N
062003051351999002670024TYOLANDA                  RAMIREZ                  HERNANDEZ                 000000000000000000N
