02200003000001A                                                 ASAMBLEA DE ANDALUCIA                                                                                                                                 000001000001000001
02200003000002AA                                                ANDECHA ASTUR                                                                                                                                         000002000002000002
02200003000005ALAS                                              AGRUPACION LIBERAL AUTONOMISTA Y SOCIAL                                                                                                               000005000005000005
02200003000006AN                                                APROME NACIONALISTA                                                                                                                                   000006000006000006
02200003000007AR                                                ACCION REPUBLICANA                                                                                                                                    000007000007000007
02200003000008AU.TO.NO.MO                                       PARTIDO DE LOS AUTONOMOS Y PROFESIONALES                                                                                                              000008000008000008
02200003000009B-LV                                              BERDEAK-LOS VERDES                                                                                                                                    000009000009000163
02200003000010BIA                                               BLOQUE DE LA IZQUIERDA ASTURIANA                                                                                                                      000010000010000010
02200003000011BLM                                               BLOQUE LOCALISTA DE MELILLA                                                                                                                           000011000011000011
02200003000012BLOC-VERDS                                        BLOC NAC. VALENCIA-ELS VERDS-VALENCIANS PEL CANVI                                                                                                     000012000012000012
02200003000013BNG                                               BLOQUE NACIONALISTA GALEGO                                                                                                                            000013000013000013
02200003000014CC                                                COALICION CANARIA                                                                                                                                     000014000014000014
02200003000016CCS                                               CONVERGENCIA CIUDADANA DEL SURESTE                                                                                                                    000016000016000016
02200003000017CDN                                               CONVERGENCIA DEMOCRATAS DE NAVARRA                                                                                                                    000017000017000017
02200003000018CDS-UC                                            CENTRO DEMOCRATICO Y SOCIAL-UNION CENTRISTA                                                                                                           000018000145000145
02200003000019CG                                                COALICION GALEGA                                                                                                                                      000019000019000019
02200003000020CHA                                               CHUNTA ARAGONESISTA                                                                                                                                   000020000020000020
02200003000021CIVES                                             CIVES                                                                                                                                                 000021000021000021
02200003000023CNC                                               CONCEJU NACIONALIEGU CANTABRU                                                                                                                         000023000023000023
02200003000024CSD-L                                             COALICION SOCIAL DEMOCRATA Y LIBERAL                                                                                                                  000024000024000024
02200003000026CIU                                               CONVERGENCIA I UNIO                                                                                                                                   000026000026000026
02200003000027DG                                                DEMOCRACIA GALEGA                                                                                                                                     000027000027000027
02200003000028EA                                                EUSKO ALKARTASUNA                                                                                                                                     000028000028000028
02200003000029EAJ-PNV                                           EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO                                                                                                    000029000029000029
02200003000030EB-IU                                             EZKER BATUA-IZQUIERDA UNIDA                                                                                                                           000030000030000063
02200003000031EC                                                ESTAT CATALA                                                                                                                                          000031000031000031
02200003000032EH                                                EUSKAL HERRITARROK                                                                                                                                    000032000032000032
02200003000033EKA                                               PARTIDO CARLISTA                                                                                                                                      000033000033000167
02200003000034EL-PAPI                                           PARTIDO DE AUTONOMOS, PENSIONISTAS E INDEPENDIENT.                                                                                                    000034000034000034
02200003000035ENV                                               ESQUERRA NACIONALISTA VALENCIANA                                                                                                                      000035000035000035
02200003000036ERC                                               ESQUERRA REPUBLICANA DE CATALUNYA                                                                                                                     000036000036000036
02200003000037ES2000                                            PLATAFORMA ESPAÑA 2000                                                                                                                                000037000037000037
02200003000038EU                                                EXTREMADURA UNIDA                                                                                                                                     000038000038000038
02200003000039EU                                                ESQUERRA UNIDA DE LES ILLES BALEARS                                                                                                                   000039000039000063
02200003000040EU-IU                                             ESQUERDA UNIDA-IZQUIERDA UNIDA                                                                                                                        000040000040000063
02200003000041EUPV                                              ESQUERRA UNIDA DEL PAIS VALENCIA                                                                                                                      000041000041000063
02200003000042EUIA                                              ESQUERRA UNIDA I ALTERNATIVA                                                                                                                          000042000042000063
02200003000043EV-AV                                             ELS VERDS-ALTERNATIVA VERDA                                                                                                                           000043000043000043
02200003000044EV-GV                                             ELS VERDS-GRUP VERD                                                                                                                                   000044000044000076
02200003000046EVIB                                              ELS VERDS DE LES ILLES BALEARS                                                                                                                        000046000046000163
02200003000048FE                                                LA FALANGE                                                                                                                                            000048000048000048
02200003000050FEI-FE 2000                                       FALANGE ESPAÑOLA INDEPENDIENTE-FALANGE 2000                                                                                                           000050000050000050
02200003000051FN                                                FUERZA NUEVA                                                                                                                                          000051000051000051
02200003000052FPG                                               FRENTE POPULAR GALEGA                                                                                                                                 000052000052000052
02200003000053FRONT-ERC                                         FRONT PEL PAIS VALENCIA-ERC                                                                                                                           000053000053000036
02200003000054GIL                                               GRUPO INDEPENDIENTE LIBERAL                                                                                                                           000054000054000054
02200003000056IA                                                IZQUIERDA ANDALUZA                                                                                                                                    000056000056000056
02200003000058IC-V                                              INICIATIVA PER CATALUNYA-VERDS                                                                                                                        000058000058000058
02200003000059II                                                INICIATIVA INDEPENDIENTE                                                                                                                              000059000059000059
02200003000060INAR                                              INICIATIVA ARAGONESA                                                                                                                                  000060000060000060
02200003000062IR-PRE                                            IZQUIERDA REPUBLICANA-PARTIT REPUBLICA D'ESQUERRA                                                                                                     000062000062000062
02200003000063IU                                                IZQUIERDA UNIDA                                                                                                                                       000063000063000063
02200003000064IU                                                IZQUIERDA UNIDA DE ARAGON                                                                                                                             000064000064000063
02200003000065IU-CM                                             IZQUIERDA UNIDA DE LA COMUNIDAD DE MADRID                                                                                                             000065000065000063
02200003000066LF                                                LA FALANGE                                                                                                                                            000066000048000048
02200003000067IUN-NEB                                           IZQUIERDA UNIDA DE NAVARRA-NAFARROAKO EZKER BATUA                                                                                                     000067000067000063
02200003000069IUC                                               IZQUIERDA UNIDA CANARIA                                                                                                                               000069000069000063
02200003000070IULV-CA                                           IZQUIERDA UNIDA LOS VERDES-CONVOC. POR ANDALUCIA                                                                                                      000070000070000063
02200003000071LI (LIT-CI)                                       LLUITA INTERNACIONALISTA                                                                                                                              000071000071000073
02200003000072LI (LIT-CI)                                       LUCHA INTERNACIONALISTA/NAZIOARTEKO BORROKA                                                                                                           000072000072000073
02200003000073LI (LIT-CI)                                       LUCHA INTERNACIONALISTA                                                                                                                               000073000073000073
02200003000074LV                                                LOS VERDES DE EXTREMADURA                                                                                                                             000074000074000163
02200003000075LV-CM                                             LOS VERDES-COMUNIDAD DE MADRID                                                                                                                        000075000075000075
02200003000076LV-GV                                             LOS VERDES-GRUPO VERDE                                                                                                                                000076000076000076
02200003000077LV-GV                                             LOS VERDES-GRUPO VERDE-SOS NATURALEZA                                                                                                                 000077000077000076
02200003000078LVE                                               LOS VERDES-ECOPACIFISTAS                                                                                                                              000078000078000078
02200003000079PSDEG-PSOE                                        PARTIDO DE LOS SOCIALISTAS DE GALICIA-PSOE                                                                                                            000079000137000135
