02199603106999Cantabria                                         00539121005620044193400441934000000000000000000170645002817130000557800002477003424220000050000000000000000N
02199603108059Ávila                                             00176910003540014481100144811000000000000000000062441000981680000117100000805001155370000030000000000000000N
02199603109999Cataluña                                          06208703073250509973105099731000000000000000002014492030800090002585700012918038637720000460000000000000000N
02199603117039Alicante                                          01348667015000102786601027866000000000000000000471828007069120000699700004712008298530000110000000000000000N
02199603101419Sevilla                                           01701400020510131399801313998000000000000000000566802008833460001081200005348010310120000130000000000000000N
02199603105999Canarias                                          01608100019640127591401275914000000000000000000371916006343790000501700003699008734470000140000000000000000N
02199603108999Castilla y León                                   02583553044320214436202144362000000000000000000859498013695720002268300010561016610640000330000000000000000N
02199603110109Cáceres                                           00423159005450033990100339901000000000000000000157257002331970000200000001328002727920000050000000000000000N
02199603115999Región de Murcia                                  01099651012230086030500860305000000000000000000383008005960110000551600003251006966760000090000000000000000N
02199603119529Melilla                                           00063570000580004441500044415000000000000000000013926000215010000044100000251000268220000010000000000000000N
02199603111999Galicia                                           02812962036650241466302414663000000000000000000749632013599100001568300011161016971350000250000000000000000N
02199603112999Comunidad de Madrid                               05150399054210419979904199799000000000000000001621646026947040004192700010582032901190000340000000000000000N
02199603114489Vizcaya                                           01164772012910097059200970592000000000000000000360201005476030000906300004770006897960000090000000000000000N
02199603101299Málaga                                            01212531012710092123800921238000000000000000000373055005720440000666600004062006788100000100000000000000000N
02199603107999Castilla - La Mancha                              01718242025030137331201373312000000000000000000595895009479470001025600007185011236080000200000000000000000N
02199603111329Orense                                            00362832005710032770600327706000000000000000000110328001881100000158300001981002286390000040000000000000000N
02199603112289Madrid                                            05150399054210419979904199799000000000000000001621646026947040004192700010582032901190000340000000000000000N
02199603117469Valencia                                          02188953024490178171901781719000000000000000000801308012077120001117500006731014352150000160000000000000000N
02199603119999Ciudad de Melilla                                 00063570000580004441500044415000000000000000000013926000215010000044100000251000268220000010000000000000000N
02199603103999Principado de Asturias                            01117762015300095841200958412000000000000000000354748005791120000680500003492007172700000090000000000000000N
02199603108349Palencia                                          00186184003540015320500153205000000000000000000059712000968330000168800000762001216100000030000000000000000N
02199603115309Murcia                                            01099651012230086030500860305000000000000000000383008005960110000551600003251006966760000090000000000000000N
02199603101239Jaén                                              00663586006890050766600507666000000000000000000210880003413750000263900002076004201510000060000000000000000N
02199603102509Zaragoza                                          00850888012660070873200708732000000000000000000305387004453080000622100002433005403770000070000000000000000N
02199603107139Ciudad Real                                       00488699006580038435700384357000000000000000000167899002624720000263200002015003115810000050000000000000000N
02199603107169Cuenca                                            00207175003570016928800169288000000000000000000073709001168640000123500000957001385680000030000000000000000N
