07199406105389Santa Cruz de Tenerife                            00751422008270060080100600801000000000000000000123013001928660000225100000872002779820000000000000000000000N
07199406106399Cantabria                                         00534730005450042894900428949000000000000000000143206002085060000476100001417002594300000000000000000000000N
07199406108099Burgos                                            00358038007030029388100293881000000000000000000096314001393560000343200001123001758060000000000000000000000N
07199406108479Valladolid                                        00501515006980040551600405516000000000000000000132794001983600000428200001061002516630000000000000000000000N
07199406109439Tarragona                                         00560022007040044594400445944000000000000000000120985001684050000290100001303002273680000000000000000000000N
07199406110069Badajoz                                           00665406007610050481000504810000000000000000000201845002625020000255400001370003354470000000000000000000000N
07199406117039Alicante                                          01327592014760099225000992250000000000000000000363138005006660000561800002097006308360000000000000000000000N
07199406101189Granada                                           00817005007960063098900630989000000000000000000238382003350280000305000002523004303360000000000000000000000N
07199406103999Principado de Asturias                            01112415015400093562800935628000000000000000000293120004242220000517900001997005373820000000000000000000000N
07199406107139Ciudad Real                                       00484917006040037689300376893000000000000000000131721001824790000226400001108002361660000000000000000000000N
07199406111369Pontevedra                                        00920517011010073724200737242000000000000000000188245002762150000494100001665003629150000000000000000000000N
07199406114019Álava                                             00279702003400022677700226777000000000000000000057273000838760000249200000905001106760000000000000000000000N
07199406116269La Rioja                                          00266101004300021616500216165000000000000000000073016001011870000236300000557001285180000000000000000000000N
07199406101299Málaga                                            01191995012260089166500891665000000000000000000328361004506410000440300003044005644110000000000000000000000N
07199406102999Aragón                                            01198743019520098581600985816000000000000000000311076004371520000896000002345005648250000000000000000000000N
07199406104079Baleares                                          00765126008230058786900587869000000000000000000158215002218480000363800001151002878610000000000000000000000N
07199406109089Barcelona                                         04712850053540380019003800190000000000000000001040019014488180002253000007416019454500000000000000000000000N
07199406117999Comunitat Valenciana                              03950293043610308449203084492000000000000000001144514015605600001799900007348019790350000000000000000000000N
07199406101219Huelva                                            00450758004210034402400344024000000000000000000117336001581690000163600001519002111920000000000000000000000N
07199406108249León                                              00530773007460042975700429757000000000000000000132185001954530000371200001139002444840000000000000000000000N
07199406114489Vizcaya                                           01163671012590095336600953366000000000000000000276455003883170000874900003776005010880000000000000000000000N
07199406115999Región de Murcia                                  01080986011380082934500829345000000000000000000295620004210980000421700001946005457360000000000000000000000N
07199406118999Ciudad de Ceuta                                   00070777000610005018600050186000000000000000000011371000155220000025300000228000198130000000000000000000000N
07199406101119Cádiz                                             01104258010770081490700814907000000000000000000273915003765350000397000003320004824130000000000000000000000N
07199406102449Teruel                                            00143607003270011834200118342000000000000000000036391000534100000091000000353000693970000000000000000000000N
07199406112289Madrid                                            05084966052770406270004062700000000000000000001190753017914880003099800007315023757690000000000000000000000N
07199406116999La Rioja                                          00266101004300021616500216165000000000000000000073016001011870000236300000557001285180000000000000000000000N
07199406102229Huesca                                            00209565003730017370200173702000000000000000000052661000756240000153400000482000990470000000000000000000000N
07199406104999Illes Balears                                     00765126008230058786900587869000000000000000000158215002218480000363800001151002878610000000000000000000000N
07199406108059Ávila                                             00176358003450014316700143167000000000000000000052722000759550000106800000480000926800000000000000000000000N
07199406108349Palencia                                          00186049003410015119800151198000000000000000000048378000750500000139000000568000966260000000000000000000000N
07199406108429Soria                                             00094731002430007888200078882000000000000000000024831000361310000077800000255000456620000000000000000000000N
07199406117129Castellón                                         00457246005850036366800363668000000000000000000137139001859880000214100001312002320820000000000000000000000N
07199406117469Valencia                                          02165455023000172857401728574000000000000000000644237008739060001024000003939011161170000000000000000000000N
07199406119999Ciudad de Melilla                                 00061524000570004145100041451000000000000000000009806000135630000023900000071000183930000000000000000000000N
07199406102509Zaragoza                                          00845571012520069377200693772000000000000000000222024003081180000651600001510003963810000000000000000000000N
07199406107029Albacete                                          00353517005230027629700276297000000000000000000096599001362950000213900000716001794870000000000000000000000N
07199406108999Castilla y León                                   02573317043730210484502104845000000000000000000691632010228390002075000006761012770680000000000000000000000N
07199406109179Girona                                            00528148006970041510600415106000000000000000000113951001632950000302900001215002115080000000000000000000000N
07199406110109Cáceres                                           00418693005330033208100332081000000000000000000125024001682360000176000000854002119610000000000000000000000N
07199406119529Melilla                                           00061524000570004145100041451000000000000000000009806000135630000023900000071000183930000000000000000000000N
07199406109259Lleida                                            00357655004650029452100294521000000000000000000073498001064630000197100000714001460330000000000000000000000N
07199406114999País Vasco                                        02127972024260174083101740831000000000000000000490305006884350001734000006381008863750000000000000000000000N
07199406107169Cuenca                                            00206708003550016722400167224000000000000000000060977000871040000093500000557001115910000000000000000000000N
07199406107199Guadalajara                                       00150660004120012231500122315000000000000000000037880000590020000118200000418000786340000000000000000000000N
07199406110999Extremadura                                       01084099012940083689100836891000000000000000000326869004307380000431400002224005474080000000000000000000000N
07199406111279Lugo                                              00386240005570032975600329756000000000000000000073054001197310000176500000960001697110000000000000000000000N
07199406108379Salamanca                                         00363072006060030112000301120000000000000000000106412001549640000300700000947001880060000000000000000000000N
07199406108409Segovia                                           00148076002940012202500122025000000000000000000041137000613760000159900000545000757210000000000000000000000N
07199406118519Ceuta                                             00070777000610005018600050186000000000000000000011371000155220000025300000228000198130000000000000000000000N
07199406199999Total nacional                                    39790955477563155899931558999000000000000000010006501141603360021362100085640183647940000640000000000000000N
07199406101239Jaén                                              00656093006890049805200498052000000000000000000208128002817330000273400002535003690540000000000000000000000N
07199406109999Cataluña                                          06158675072200495576104955761000000000000000001348453018869810003043100010648025303590000000000000000000000N
07199406101149Córdoba                                           00772018008200058821000588210000000000000000000255200003312810000338000002711004225620000000000000000000000N
07199406103339Asturias                                          01112415015400093562800935628000000000000000000293120004242220000517900001997005373820000000000000000000000N
07199406105359Las Palmas                                        00809981009940061313400613134000000000000000000152598002286670000273200001320003201730000000000000000000000N
07199406111329Orense                                            00359867005490031761500317615000000000000000000087172001263720000139800000974001651090000000000000000000000N
07199406114209Guipúzcoa                                         00684599008270056068800560688000000000000000000156577002162420000609900001700002746110000000000000000000000N
07199406101419Sevilla                                           01678168020140126263201262632000000000000000000535444006874370000938600004655008510390000000000000000000000N
07199406106999Cantabria                                         00534730005450042894900428949000000000000000000143206002085060000476100001417002594300000000000000000000000N
07199406107459Toledo                                            00503913005400039407700394077000000000000000000141681002032250000241900001396002560060000000000000000000000N
07199406107999Castilla - La Mancha                              01699715024340133680601336806000000000000000000468858006681050000893900004195008618840000000000000000000000N
07199406111159La Coruña                                         01119295013840094091600940916000000000000000000226743003438450000601700002194004509400000000000000000000000N
07199406112999Comunidad de Madrid                               05084966052770406270004062700000000000000000001190753017914880003099800007315023757690000000000000000000000N
07199406115309Murcia                                            01080986011380082934500829345000000000000000000295620004210980000421700001946005457360000000000000000000000N
07199406105999Canarias                                          01561403018210121393501213935000000000000000000275611004215330000498300002192005981550000000000000000000000N
07199406101049Almería                                           00475062005370035926500359265000000000000000000124031001881490000150100001413002409210000000000000000000000N
07199406101999Andalucía                                         07145357075800538974405389744000000000000000002080797028089730003006000021720035719280000000000000000000000N
07199406108499Zamora                                            00214705003970017929900179299000000000000000000056859000861940000148200000643001064200000000000000000000000N
07199406111999Galicia                                           02785919035910232552902325529000000000000000000575214008661630001412100005793011486750000000000000000000000N
07199406113319Navarra                                           00528837008330043205600432056000000000000000000118065001714230000407600001351002261800000000000000000000000N
07199406113999Comunidad Foral de Navarra                        00528837008330043205600432056000000000000000000118065001714230000407600001351002261800000000000000000000000N
