062015051053500201 015B00006560000656000000000000000000220000031600000050000002000039800000000000000S
062015051053500301 003A00007790000779000000000000000000135000021100000130000014000031200000000000000S
062015051053500401 002B00005810000581000000000000000000133000022800000110000003000027500000000000000S
062015051053500401 010A00005940000594000000000000000000144000021600000060000001000028900000000000000S
062015051053500602 003U00005730000573000000000000000000214000030700000110000008000039500000000000000S
062015051053500603 004U00006690000669000000000000000000225000033800000060000011000046200000000000000S
062015051053500604 001B00005720000572000000000000000000176000028600000050000008000036700000000000000S
062015051053500901 008A00007080000708000000000000000000252000039900000050000015000050700000000000000S
062015051053501101 007B00006620000660000000000000000000241000034800000050000004000043200000000000000S
062015051053501103 001B00005820000582000000000000000000208000028700000050000007000037100000000000000S
062015051053501203 002B00004880000488000000000000000000167000023800000050000003000035700000000000000S
062015051053501204 002C00005740000574000000000000000000154000026500000060000003000037300000000000000S
062015051053501401 001A00005180000518000000000000000000138000026000000100000014000036000000000000000S
062015051053501401 008A00006420000642000000000000000000152000025200000060000008000033600000000000000S
062015051053501504 004B00005340000534000000000000000000137000022800000060000004000035700000000000000S
062015051053501504 005A00004830000483000000000000000000109000018200000050000007000027600000000000000S
062015051053501601 010B00006290000629000000000000000000183000028300000030000002000037200000000000000S
062015051053501601 011B00003750000375000000000000000000109000016000000040000002000020500000000000000S
062015051053500201 019A00004400000440000000000000000000119000018900000060000002000026800000000000000S
062015051053500301 002B00002190000219000000000000000000087000013300000020000008000018200000000000000S
062015051053500401 009A00005560000556000000000000000000127000020600000080000003000026600000000000000S
062015051053500401 010B00006350000635000000000000000000141000022700000050000003000030600000000000000S
062015051053500402 009B00007000000700000000000000000000145000022800000060000005000029700000000000000S
062015051053500402 011B00004640000464000000000000000000096000016100000060000002000021700000000000000S
062015051053500402 017A00006020000602000000000000000000077000015400000040000005000022200000000000000S
062015051053500605 001B00004650000465000000000000000000147000023600000010000008000030300000000000000S
062015051053500605 002A00006270000627000000000000000000206000033200000080000009000044000000000000000S
062015051053500901 003A00003330000333000000000000000000125000018000000040000006000024300000000000000S
062015051053500901 009C00004740000474000000000000000000144000025800000020000016000035200000000000000S
062015051053500901 014A00005800000580000000000000000000162000025600000010000008000036000000000000000S
062015051053501001 004A00004790000479000000000000000000164000025900000020000004000034800000000000000S
062015051053501101 004B00003930000390000000000000000000115000017800000020000004000023500000000000000S
062015051053501102 002A00007090000707000000000000000000250000039100000040000002000049500000000000000S
062015051053501203 001A00003520000352000000000000000000153000020200000030000001000027400000000000000S
062015051053501401 005A00006840000684000000000000000000174000025600000070000011000039100000000000000S
062015051053501401 006B00003560000356000000000000000000079000011200000040000003000018200000000000000S
062015051053500201 008C00002580000258000000000000000000075000010000000000000001000017000000000000000S
062015051053500201 010B00005830000583000000000000000000170000026000000000000003000036400000000000000S
062015051053500401 002A00006010000601000000000000000000160000023700000050000003000030600000000000000S
062015051053500401 006B00009260000926000000000000000000161000029200000090000006000040800000000000000S
062015051053500402 004B00006520000652000000000000000000153000023700000010000007000031600000000000000S
062015051053500402 007A00004540000454000000000000000000091000016000000110000005000020400000000000000S
062015051053500402 007B00005270000527000000000000000000106000017800000110000005000022200000000000000S
062015051053500402 012B00007180000718000000000000000000115000019700000090000003000029700000000000000S
062015051053500402 016B00007500000750000000000000000000126000022100000090000012000032000000000000000S
062015051053500804 002A00004760000476000000000000000000180000026300000060000004000034600000000000000S
062015051053500901 007B00005730000573000000000000000000171000031100000060000020000039300000000000000S
062015051053500901 010B00008490000849000000000000000000181000042100000110000014000060400000000000000S
062015051053501001 002B00003750000375000000000000000000097000015900000010000001000026700000000000000S
062015051053501101 006A00005920000591000000000000000000163000027400000070000003000036400000000000000S
062015051053501102 001A00006790000676000000000000000000202000032000000040000003000042900000000000000S
062015051053501103 003A00005790000578000000000000000000169000024100000050000001000032700000000000000S
062015051053501103 005B00004270000426000000000000000000132000019700000010000003000025900000000000000S
062015051053501201 001C00003050000305000000000000000000167000020900000030000003000027900000000000000S
062015051053500201 007B00004930000493000000000000000000179000027500000000000003000037500000000000000S
062015051053500201 011A00007410000741000000000000000000287000049900000010000006000044400000000000000S
062015051053500301 003B00006550000655000000000000000000111000020700000050000005000026700000000000000S
062015051053500401 004A00007020000702000000000000000000131000023200000010000008000031100000000000000S
062015051053500401 004B00006200000620000000000000000000121000020800000040000003000027700000000000000S
062015051053500402 002B00006150000615000000000000000000140000021100000070000003000028400000000000000S
062015051053500601 003B00006440000644000000000000000000208000029600000030000013000038500000000000000S
062015051053500602 001B00006900000690000000000000000000214000033900000140000016000042100000000000000S
062015051053500603 003B00007790000779000000000000000000189000036200000080000018000046300000000000000S
062015051053500605 006A00006270000627000000000000000000162000026900000070000007000038800000000000000S
062015051053500606 001A00006780000678000000000000000000160000030800000100000012000040800000000000000S
062015051053500804 001A00004000000400000000000000000000112000021600000060000002000029500000000000000S
062015051053500901 015A00006350000635000000000000000000224000036900000050000010000045700000000000000S
062015051053501101 003C00005530000552000000000000000000178000027200000060000004000036500000000000000S
062015051053501103 006A00004410000441000000000000000000117000017100000040000000000024900000000000000S
062015051053501401 001C00005020000502000000000000000000125000024700000040000015000036300000000000000S
062015051053501401 002A00006000000600000000000000000000185000031100000040000013000045400000000000000S
062015051053501401 005C00004830000483000000000000000000128000022200000070000013000031300000000000000S
062015051053500101 003A00004250000425000000000000000000142000027000000010000005000035600000000000000S
062015051053500201 010A00006050000605000000000000000000182000027300000050000006000035400000000000000S
062015051053500201 012C00005970000597000000000000000000178000027800000010000001000038600000000000000S
062015051053500401 001A00005630000563000000000000000000110000020000000070000001000028600000000000000S
062015051053500401 007B00005210000521000000000000000000086000016100000080000001000023200000000000000S
062015051053500402 008U00006970000697000000000000000000126000021800000020000007000028800000000000000S
062015051053500402 017B00006640000664000000000000000000109000019300000040000003000026000000000000000S
062015051053500601 005A00005100000510000000000000000000157000023100000040000013000031700000000000000S
062015051053500604 001C00006880000688000000000000000000230000033000000060000014000042900000000000000S
062015051053500604 004B00004360000436000000000000000000119000019400000050000006000026600000000000000S
062015051053500605 005B00007490000749000000000000000000195000032900000060000012000042600000000000000S
062015051053500605 006C00005680000568000000000000000000133000023500000040000008000034400000000000000S
062015051053500801 002A00004830000483000000000000000000155000027200000070000007000034700000000000000S
062015051053500901 002C00005020000502000000000000000000227000029000000000000009000035500000000000000S
062015051053500901 007C00004940000494000000000000000000146000026500000080000007000036200000000000000S
062015051053501101 002A00004230000421000000000000000000182000023500000070000004000028400000000000000S
062015051053501103 006B00005620000560000000000000000000166000024900000020000000000032300000000000000S
062015051053501103 008B00005950000592000000000000000000192000029500000030000003000040200000000000000S
062015051053500201 001U00006900000690000000000000000000248000036500000030000004000046500000000000000S
062015051053500201 005B00005900000590000000000000000000179000025400000010000002000032500000000000000S
062015051053500201 016B00005840000584000000000000000000153000022400000000000001000033300000000000000S
062015051053500401 003A00006130000613000000000000000000138000021800000100000004000028100000000000000S
062015051053500402 003B00005740000574000000000000000000147000021700000040000003000027800000000000000S
062015051053500402 005A00005940000594000000000000000000130000020600000120000005000029100000000000000S
062015051053500402 007C00004460000446000000000000000000094000015300000020000002000019600000000000000S
062015051053500605 004B00003940000394000000000000000000153000019700000070000007000025400000000000000S
062015051053500605 005A00006880000688000000000000000000215000032500000110000006000043000000000000000S
062015051053500605 006B00006190000619000000000000000000146000027300000090000005000040200000000000000S
062015051053500901 002B00005660000566000000000000000000190000029500000100000004000036800000000000000S
062015051053500901 005A00007150000715000000000000000000277000041000000050000011000051500000000000000S
062015051053500901 009A00005240000524000000000000000000153000027000000020000012000036700000000000000S
062015051053500901 009B00004360000436000000000000000000149000023700000070000009000032700000000000000S
062015051053500901 015B00008640000864000000000000000000255000049300000030000007000066200000000000000S
062015051053501001 001A00003770000377000000000000000000112000019400000000000003000027800000000000000S
062015051053501101 003B00004680000465000000000000000000142000020700000030000003000030300000000000000S
062015051053501301 001B00006080000608000000000000000000187000032300000060000012000046600000000000000S
062015051053500201 002U00006630000663000000000000000000232000038600000030000002000050000000000000000S
062015051053500201 003B00006210000621000000000000000000216000030600000010000001000039500000000000000S
062015051053500201 009B00005130000513000000000000000000159000025500000000000001000033300000000000000S
062015051053500201 017B00006260000627000000000000000000185000029300000020000002000039200000000000000S
062015051053500301 005U00006370000637000000000000000000138000026200000080000010000042500000000000000S
062015051053500401 012B00004570000457000000000000000000088000014600000020000003000019100000000000000S
062015051053500402 012A00008340000834000000000000000000149000024600000070000002000035800000000000000S
062015051053500402 016A00008170000817000000000000000000128000025200000070000004000034900000000000000S
062015051053500402 018A00005830000583000000000000000000096000016200000100000005000024200000000000000S
062015051053500402 019U00006020000602000000000000000000092000015700000080000005000022300000000000000S
062015051053500601 001B00004500000450000000000000000000120000021100000010000004000028000000000000000S
062015051053500601 004A00008210000822000000000000000000241000038300000140000017000049400000000000000S
062015051053500601 005B00006080000608000000000000000000201000028400000070000009000037100000000000000S
062015051053500602 001A00006720000672000000000000000000194000033800000050000015000043600000000000000S
062015051053500603 003A00005960000596000000000000000000157000030400000020000009000038300000000000000S
062015051053500605 002B00007820000782000000000000000000211000036800000100000015000050200000000000000S
062015051053500606 001C00005580000558000000000000000000135000025000000080000011000034100000000000000S
062015051053500801 001A00005470000547000000000000000000201000031100000090000008000039700000000000000S
062015051053500201 010C00005750000575000000000000000000182000027000000020000001000037500000000000000S
062015051053500201 012A00006160000616000000000000000000162000028900000030000002000038100000000000000S
062015051053500201 012B00005550000555000000000000000000168000025300000020000004000033200000000000000S
062015051053500201 016A00004890000489000000000000000000141000021000000000000003000029400000000000000S
062015051053500401 011U00008220000822000000000000000000170000026600000100000007000037500000000000000S
062015051053500402 010B00005370000537000000000000000000114000015500000090000002000021800000000000000S
062015051053500402 013A00005390000539000000000000000000093000018200000010000003000025700000000000000S
062015051053500601 003A00005910000591000000000000000000161000026000000120000011000034300000000000000S
062015051053500604 001A00007020000702000000000000000000200000032500000040000008000043500000000000000S
062015051053500801 002B00005500000550000000000000000000202000032600000060000013000040700000000000000S
062015051053500901 003B00004820000482000000000000000000199000028400000050000015000034200000000000000S
062015051053500901 010A00006210000621000000000000000000161000031200000070000011000046300000000000000S
062015051053500901 013B00003570000357000000000000000000127000018600000020000010000024900000000000000S
062015051053501102 001B00006950000692000000000000000000193000033200000060000001000045500000000000000S
062015051053501103 002A00005220000519000000000000000000156000021200000020000004000028200000000000000S
062015051053501103 004A00006670000661000000000000000000226000032600000030000005000041200000000000000S
062015051053501103 007A00005440000541000000000000000000173000025300000040000005000034400000000000000S
062015051053501205 001U00005780000578000000000000000000198000031300000040000001000045400000000000000S
062015051053500101 004A00005560000556000000000000000000201000033200000040000013000041900000000000000S
062015051053500101 004B00002000000201000000000000000000065000011000000030000002000015900000000000000S
062015051053500201 008B00003530000353000000000000000000122000018300000000000000000023200000000000000S
062015051053500201 018B00005230000523000000000000000000150000025900000020000006000032600000000000000S
062015051053500301 001A00004660000466000000000000000000122000022200000050000014000035300000000000000S
062015051053500402 002A00005450000545000000000000000000109000017100000050000005000024700000000000000S
062015051053500402 006A00004080000408000000000000000000087000014700000020000001000019400000000000000S
062015051053500402 015A00007830000783000000000000000000145000024200000110000008000034200000000000000S
062015051053500501 001A00005240000524000000000000000000183000029700000030000005000044200000000000000S
062015051053500601 002A00005790000579000000000000000000160000027500000060000011000037100000000000000S
062015051053500605 003A00005980000598000000000000000000187000027700000070000012000038100000000000000S
062015051053500605 003B00006780000678000000000000000000208000032600000050000013000044000000000000000S
062015051053500606 002A00005100000510000000000000000000139000024700000030000009000035200000000000000S
062015051053500607 002U00006120000612000000000000000000196000028800000040000012000036200000000000000S
062015051053500901 016B00002780000278000000000000000000095000016000000030000003000020600000000000000S
062015051053501001 001B00003870000387000000000000000000097000019800000030000005000027800000000000000S
062015051053501103 005A00005440000541000000000000000000153000021900000040000002000029600000000000000S
062015051053501204 001A00006300000630000000000000000000155000027000000030000001000043500000000000000S
062015051053500201 003A00005030000503000000000000000000173000023000000000000003000031300000000000000S
062015051053500201 005A00005430000543000000000000000000184000025100000000000003000033600000000000000S
062015051053500201 006A00005250000525000000000000000000152000024000000020000003000032300000000000000S
062015051053500201 014B00004330000433000000000000000000172000025800000000000002000033200000000000000S
062015051053500301 001B00006020000602000000000000000000155000029800000040000009000045000000000000000S
062015051053500401 006A00008170000817000000000000000000160000025500000060000009000034500000000000000S
062015051053500401 007A00004660000466000000000000000000096000013900000040000005000018900000000000000S
062015051053500402 003A00005330000533000000000000000000165000023400000110000003000028400000000000000S
062015051053500402 011A00004350000435000000000000000000116000016600000070000005000021500000000000000S
062015051053500901 013A00005080000508000000000000000000165000026200000060000020000033100000000000000S
062015051053500901 014B00005360000536000000000000000000186000030300000100000006000037700000000000000S
062015051053500901 016A00005050000505000000000000000000173000028800000020000012000036600000000000000S
062015051053501103 001C00003980000396000000000000000000147000019500000020000003000025100000000000000S
062015051053501103 002B00004030000403000000000000000000136000018000000000000005000024500000000000000S
062015051053501103 003B00005910000588000000000000000000165000024400000050000006000031500000000000000S
062015051053501201 003A00005080000508000000000000000000207000028600000050000002000039000000000000000S
062015051053501204 003U00007380000738000000000000000000218000033200000070000003000054800000000000000S
062015051053501401 004A00005650000565000000000000000000097000014700000070000004000022200000000000000S
062015051053500101 005B00003990000399000000000000000000161000026300000070000012000032500000000000000S
062015051053500201 008A00003480000348000000000000000000133000018100000000000000000023100000000000000S
062015051053500201 017A00006610000661000000000000000000192000030600000050000003000043900000000000000S
062015051053500401 001B00005930000593000000000000000000125000020400000110000004000028200000000000000S
062015051053500402 004A00007030000703000000000000000000162000025400000050000005000033100000000000000S
062015051053500402 006B00004140000414000000000000000000082000013400000040000003000018100000000000000S
062015051053500402 009A00006610000661000000000000000000147000021400000030000004000029200000000000000S
062015051053500402 010A00005410000541000000000000000000108000015500000030000003000020900000000000000S
062015051053500402 020U00005830000583000000000000000000093000018400000120000005000024000000000000000S
062015051053500602 002U00005640000564000000000000000000183000029000000130000011000039700000000000000S
062015051053500604 004A00003690000369000000000000000000106000016000000030000007000021600000000000000S
062015051053500605 001A00005830000583000000000000000000161000026500000070000005000035900000000000000S
062015051053500607 001A00004860000486000000000000000000180000027600000080000006000034300000000000000S
062015051053500802 001B00005260000526000000000000000000192000027500000080000017000036800000000000000S
062015051053501101 005B00004950000494000000000000000000158000023100000020000005000029200000000000000S
062015051053501101 007A00005890000585000000000000000000228000033000000050000001000040900000000000000S
062015051053501204 002B00007550000755000000000000000000199000033200000040000003000048000000000000000S
062015051053501301 001A00005340000534000000000000000000188000029100000110000009000040400000000000000S
062015051053500101 001A00004470000447000000000000000000169000028600000030000001000037900000000000000S
062015051053500101 002A00005600000560000000000000000000211000032600000070000016000042900000000000000S
062015051053500201 013A00007890000789000000000000000000239000036100000000000003000051100000000000000S
062015051053500201 014A00004110000411000000000000000000154000023300000020000000000031100000000000000S
062015051053500201 015A00006140000614000000000000000000174000028100000030000003000037100000000000000S
062015051053500201 018A00005120000512000000000000000000156000023900000030000002000032500000000000000S
062015051053500401 005A00006840000684000000000000000000114000018900000060000002000027400000000000000S
062015051053500402 001A00005410000541000000000000000000089000016500000030000002000024900000000000000S
062015051053500402 005C00006400000640000000000000000000124000021800000120000007000030800000000000000S
062015051053500402 014A00006760000676000000000000000000163000024100000040000003000033600000000000000S
062015051053500402 015B00008000000800000000000000000000140000021600000100000012000032600000000000000S
062015051053500402 017C00006320000632000000000000000000085000015200000030000001000023800000000000000S
062015051053500601 004B00008840000884000000000000000000225000041100000170000015000052900000000000000S
062015051053500605 001C00004250000425000000000000000000136000020300000050000004000026500000000000000S
062015051053500606 003U00006040000604000000000000000000159000025600000070000008000037900000000000000S
062015051053500607 001B00005850000585000000000000000000205000031400000050000005000038700000000000000S
062015051053500901 001A00005630000563000000000000000000197000032500000040000015000040200000000000000S
062015051053500901 004A00004180000418000000000000000000131000022300000010000009000029600000000000000S
062015051053500101 002B00006140000614000000000000000000256000038800000050000013000048900000000000000S
062015051053500201 007A00006770000677000000000000000000250000039800000000000005000052000000000000000S
