042007051010400199Abla                                                                                                001301300000001505000020000140100001401000000110000000000000513000007670000001000000012000009190090000000000000000S
042007051010400299Abrucena                                                                                            001301300000001339000020000118900001401000000140000000000000536000008320000001000000012000010010090000000000000000S
042007051010400399Adra                                                                                                002902900000023545000300001773100017751000000900000000000006714000094790000007200000029000118440210000000000000000S
042007051010400499Albánchez                                                                                           005305300000000660000010000080000000800000000960000000000000344000004180000001200000004000004960070000000000000000S
042007051010400599Alboloduy                                                                                           001301300000000727000010000070500000705000000060000000000000303000004890000000900000007000005920070000000000000000S
042007051010400699Albox                                                                                               005305300000011000000140000863500008632000004720000000000003072000044090000006000000023000057350170000000000000000S
042007051010400799Alcolea                                                                                             001301300000000967000010000087800000878000000030000000000000410000005850000000100000003000006700070000000000000000S
042007051010400899Alcóntar                                                                                            005305300000000617000020000064400000644000000040000000000000267000003620000000100000013000004760070000000000000000S
042007051010401099Alhabia                                                                                             001301300000000703000010000065200000652000000050000000000000336000004650000000300000009000005340070000000000000000S
042007051010401199Alhama de Almería                                                                                   001301300000003522000040000284900002850000000710000000000001370000018940000001500000013000023330110000000000000000S
042007051010401299Alicún                                                                                              001301300000000258000010000023600000236000000000000000000000135000001760000000000000000000002200070000000000000000S
042007051010401399Almería                                                                                             001301300000185309002290013934400139399000003890000000000040846000536980000099400000233000709000270000000000000000S
042007051010401699Antas                                                                                               010010000000003157000040000256600002567000000550000000000001043000014970000000600000012000019860110000000000000000S
042007051010401799Arboleas                                                                                            005305300000003402000040000223200002232000005340000000000000759000010880000000400000006000013250110000000000000000S
042007051010401899Armuña de Almanzora                                                                                 005305300000000321000010000031400000285000000000000000000000151000002150000000200000001000002610070000000000000000S
042007051010401999Bacares                                                                                             005305300000000290000010000045000000450000000010000000000000138000001930000000100000002000002530070000000000000000S
042007051010402099Bayárcal                                                                                            001301300000000277000010000037000000370000000000000000000000168000002570000000000000002000003070070000000000000000S
042007051010402299Bédar                                                                                               010010000000000824000010000068900000689000002030000000000000313000004000000000200000001000004710070000000000000000S
042007051010402499Benahadux                                                                                           001301300000003396000040000272800002728000000080000000000001362000017230000002600000010000020960110000000000000000S
042007051010402799Benizalón                                                                                           001301300000000295000010000027800000278000000060000000000000090000001450000000100000001000001900070000000000000000S
042007051010402899Bentarique                                                                                          001301300000000284000010000027500000275000000040000000000000195000002350000000400000001000002480070000000000000000S
042007051010402999Berja                                                                                               002902900000014450000210001096800010977000001370000000000004517000064040000006900000027000079950170000000000000000S
042007051010403099Canjáyar                                                                                            001301300000001561000020000136500001371000000050000000000000584000008310000001900000009000010400090000000000000000S
042007051010403199Cantoria                                                                                            005305300000003703000040000327200003254000002440000000000001313000019060000002400000005000023400110000000000000000S
042007051010403299Carboneras                                                                                          010010000000007508000100000576200005763000001350000000000001979000030360000003700000017000044000130000000000000000S
042007051010403599Cuevas del Almanzora                                                                                010010000000011422000150000891800008927000002050000000000003327000047230000005100000035000061930170000000000000000S
