041991051480020000074017TJOSU ARTETXE SOLOZABAL                                                      00000000          N
041991051480020000074018TJOSE LUIS LATASA LOIZAGA                                                    00000000          N
041991051480020000074019TGORKA ANDER ASTEINZA AGIRRE                                                 00000000          N
041991051480020000074020TIÑAKI PEREZ ARSUAGA                                                         00000000          N
041991051480020000074021TIÑAKI MADARIAGA VARELA                                                      00000000          N
041991051480020000074022TJON GOIKOETXEA MUÑOZ                                                        00000000          N
041991051480020000074023TMIREN ARGIÑE GUAZA ASTOBIZA                                                 00000000          N
041991051480020000074024TMARIA LISBEL HURTADO REVILLA                                                00000000          N
041991051480020000074025TMAITE IZAGA BILBAO                                                          00000000          N
041991051480020000074026TKEPA AMEZAGA GAUBEKA                                                        00000000          N
041991051480020000074027TIÑAKI ZABALA BEASKOETXEA                                                    00000000          N
041991051480020000074028TSABIN ZUBIRI SANCHEZ                                                        00000000          N
041991051480020000074029TJOSEBA AZKARRAGA RODERO                                                     00000000          N
041991051480020000075001TROBERTO LERTXUNDI BARAÑANO                                                  00000000          S
041991051480020000075002TJOSUNE BARRENA LARRUZEA                                                     00000000          S
041991051480020000075003TIÑAKI GURREA BILBAO                                                         00000000          N
041991051480020000075004TANA MARIA ARRIOLA PALOMARES                                                 00000000          N
041991051480020000075005TJAVIER TERAN CASTILLERO                                                     00000000          N
041991051480020000075006TVIOLETA CORERA LUENGO                                                       00000000          N
041991051480020000075007TXABIER GEREÑO ARRARTE                                                       00000000          N
041991051480020000075008TMARIA JESUS GOIKOETXEA ITURREGI                                             00000000          N
041991051480020000075009TANGEL MARIA SANCHEZ MATA                                                    00000000          N
041991051480020000075010TNILE ARROITA ASTELARRA                                                      00000000          N
041991051480020000075011TALBERTO NOGALES PRIMO                                                       00000000          N
041991051480020000075012TOLGA DIAZ DE TUESTA BARRENA                                                 00000000          N
041991051480020000075013TVICTOR GONZALEZ PRIETO                                                      00000000          N
041991051480020000075014TMARIVI JIMENEZ RUIZ                                                         00000000          N
041991051480020000075015TCARLOS BEORLEGUI RODRIGUEZ                                                  00000000          N
041991051480020000075016TJOSEINE MOUGNIER CAVANDOLI                                                  00000000          N
041991051480020000075017TEDUARDO ESCOBES RODRIGUEZ                                                   00000000          N
041991051480020000075018TYOLANDA SAEZ GOMEZ                                                          00000000          N
041991051480020000075019TJOSE RAMIREZ RIOS                                                           00000000          N
041991051480020000075020TSUSANA MARAÑON MUÑOZ                                                        00000000          N
041991051480020000075021TAMALIO MUÑOZ ARRANZ                                                         00000000          N
041991051480020000075022TAGURTZANE ORTEGO F. DE RETANA                                               00000000          N
041991051480020000075023TJAVI CALLE DE LA PEÑA                                                       00000000          N
041991051480020000075024TALICIA JARAUTA VILLAFRANCA                                                  00000000          N
041991051480020000075025TJAVIER ARDANZA PERTICA                                                      00000000          N
041991051480020000075026TMAITE ETXEBARRIA ZELAIA                                                     00000000          N
041991051480020000075027TJOSE EZEQUIEL REGOYO LEON                                                   00000000          N
041991051480020000075028TARGIA ORDORIKA TORRE                                                        00000000          N
041991051480020000075029TARMANDO LOZANO MOLDES                                                       00000000          N
041991051480020000077001TTASIO ERKIZIA ALMANDOZ                                                      00000000          S
041991051480020000077002TAMELIA ORTIZ CALVO                                                          00000000          S
041991051480020000077003TKOLDO CELESTINO SAMPER                                                      00000000          S
041991051480020000077004TKEPA IBAIBARRIAGA GOIKURIA                                                  00000000          S
041991051480020000077005TIÑAKI ANTIGUEDAD AUDMENDI                                                   00000000          N
041991051480020000077006TFLORENCIO GOMEZ PEREZ                                                       00000000          N
041991051480020000077007TAMAIA MIANGOLARRA IBARZABAL                                                 00000000          N
041991051480020000077008TJOSE CARLOS RUIZ GARRO                                                      00000000          N
041991051480020000077009TMARIA JOSE ROMERO MARTINEZ                                                  00000000          N
041991051480020000077010TCARLOS MARIA GONZALEZ RAMOS                                                 00000000          N
041991051480020000077011TPAULA OTEIZA MUGERZA                                                        00000000          N
041991051480020000077012TKARMELE DE GUINEA ANASAGASTI                                                00000000          N
041991051480020000077013TJUAN CARLOS YURREBASO ATUTXA                                                00000000          N
041991051480020000077014TIKERNE LETAMENDI URRESTI                                                    00000000          N
041991051480020000077015TIOSU TELLERIA URIARTE                                                       00000000          N
041991051480020000077016TXABIER ZUBIRI SANCHEZ                                                       00000000          N
041991051480020000077017TJOSE RAMON BILBAO OTAOLA                                                    00000000          N
041991051480020000077018TMIKEL ARIZALETA BARBERIA                                                    00000000          N
041991051480020000077019TLOURDES LAZARO CRESPO                                                       00000000          N
041991051240089000148019TANA MARIA PASCUAL GONZALEZ                                                  00000000          N
041991051240089000148020TVISITACION VELEZ LEON                                                       00000000          N
041991051240089000148021TMANUEL MANSO HERRERO                                                        00000000          N
041991051240089000148022TISMAEL SANTOS FERNANDEZ                                                     00000000          N
041991051240089000148023TGONZALO ALEGRE SUTIL                                                        00000000          N
041991051240089000148024THIPOLITA MUÑOZ RANZ                                                         00000000          N
041991051240089000148025TFRANCISCO JAVIER RODRIGUEZ ESCANCIANO                                       00000000          N
041991051240089000148026TALBERTO CUESTA CABO                                                         00000000          N
041991051240089000148027TMARCELO PARDO SANTOS                                                        00000000          N
041991051240089000150001TJOSE MARIA RODRIGUEZ DE FRANCISCO                                           00000000          S
041991051240089000150002TMARGARITA RAMOS VILLAR                                                      00000000          S
041991051240089000150003TJOAQUIN GARCIA DIEZ                                                         00000000          S
041991051240089000150004TSENADOR GONZALEZ PUENTE                                                     00000000          N
041991051240089000150005TJUAN FELIPE GARZO CRESPO                                                    00000000          N
041991051240089000150006TGABRIEL ADEVA MARTINEZ                                                      00000000          N
041991051240089000150007TJOSE LUIS ZAYAS CARBAJAL                                                    00000000          N
041991051240089000150008TJUAN JOSE FOLGUERAL ANTON                                                   00000000          N
041991051240089000150009TSIMON FERNANDEZ VEGA                                                        00000000          N
041991051240089000150010TJULIO CESAR RODRIGUEZ LAGO                                                  00000000          N
041991051240089000150011TNEMESIO MIGUELEZ GONZALEZ                                                   00000000          N
041991051240089000150012TJULIO CESAR PEÑUELAS BALBAS                                                 00000000          N
041991051240089000150013TMARIA DEL MAR ALVAREZ MARTIN                                                00000000          N
041991051240089000150014TMARIA LUISA CERVIÑO RAMOS                                                   00000000          N
041991051240089000150015TAMELIA GARCIA GASPAR                                                        00000000          N
041991051240089000150016TRICARDO JAVIER GARCIA MONTENEGRO                                            00000000          N
041991051240089000150017TMIGUEL ANGEL ACERO HERRERO                                                  00000000          N
041991051240089000150018TRICARDO JESUS GARCIA PRADA                                                  00000000          N
041991051240089000150019TMARIA LUZ SANTOS HERRERAS                                                   00000000          N
041991051240089000150020TMARIA NELIDA DOMINGUEZ SILGO                                                00000000          N
041991051240089000150021TFRANCISCO JAVIER NUÑEZ GONZALEZ                                             00000000          N
041991051240089000150022TMARIA NATIVIDAD MARTINEZ MORALA                                             00000000          N
041991051240089000150023TCARLOS PRESA VILLAYANDRE                                                    00000000          N
041991051240089000150024TPEDRO FERNANDEZ GONZALEZ                                                    00000000          N
041991051240089000150025TOSCAR GARCIA PRIETO                                                         00000000          N
041991051240089000150026TMANUEL ANTONIO MANILLA GARCIA                                               00000000          N
041991051240089000150027TADELA CASARES CASARES                                                       00000000          N
041991051240089000184001TJESUS PRIETO OLIVERA                                                        00000000          N
041991051240089000184002TVICTOR MANUEL VELAZQUEZ GONZALEZ                                            00000000          N
041991051240089000184003TMARIA ELENA PEREZ ORDOÑEZ                                                   00000000          N
041991051240089000184004TMARIA JULIA GONZALEZ VIDAL                                                  00000000          N
041991051240089000184005TMANUEL PELAEZ DIEZ                                                          00000000          N
041991051240089000184006TJULIAN PATO MILLAN                                                          00000000          N
041991051240089000184007TCESAR GERARDO GARCIA LOPEZ                                                  00000000          N
041991051240089000184008TCARLOS LUIS HERRANZ SANCHEZ                                                 00000000          N
041991051240089000184009TMARIA ESTHER DIAZ GONZALEZ                                                  00000000          N
041991051240089000184010TSANTIAGO GONZALEZ LOPEZ                                                     00000000          N
041991051240089000184011TJOSE RODRIGUEZ SUAREZ                                                       00000000          N
041991051240089000184012TFRANCISCO JAVIER ESCAPA MARCOS                                              00000000          N
041991051240089000184013TJOSE MANUEL DE LA PUENTE SAENZ                                              00000000          N
041991051240089000184014TMARIA ROCIO RODRIGUEZ CAPIN                                                 00000000          N
041991051240089000184015TOSCAR JAVIER MARTINEZ GARCIA                                                00000000          N
041991051240089000184016TFRANCISCO JAVIER GOMEZ GUTIERREZ                                            00000000          N
041991051240089000184017TOSCAR PANIAGUA DIEZ                                                         00000000          N
041991051240089000184018TLUIS ENRIQUE TRECEÑO GARCIA                                                 00000000          N
041991051240089000184019TLORENZO MORA LOPEZ                                                          00000000          N
041991051240089000184020THASSAN ABDULKABIR GRAÑERAS                                                  00000000          N
041991051240089000184021TFELIX PRIETO FERNANDEZ                                                      00000000          N
041991051240089000184022TVALENTIN JAVIER RIVAS DEL CAMPO                                             00000000          N
041991051240089000184023TJOSE LUIS ROMERO ROMERO                                                     00000000          N
041991051240089000184024TJOSE ANGEL GONZALEZ CASTELLANOS                                             00000000          N
041991051240089000184025TADOLFO DIAZ ALVAREZ                                                         00000000          N
041991051240089000184026TRAFAELA GONZALEZ CASADO                                                     00000000          N
041991051240089000184027TFERNANDO QUINTELA RODRIGUEZ                                                 00000000          N
041991051180087000276015TJOSE RUIZ MATIAS                                                            00000000          N
041991051180087000276016TJUAN MIGUEL PEÑARRUBIA RODRIGUEZ                                            00000000          N
041991051180087000276017TMARIA DEL CARMEN TAMAYO LOPEZ                                               00000000          N
041991051180087000276018TMARIA PAZ ENCARNACION CALVO PANCORBO                                        00000000          N
041991051180087000276019TJOSE MIGUEL ROJAS CARDENETE                                                 00000000          N
041991051180087000276020TLUIS FERNANDO QUESADA VELAZQUEZ                                             00000000          N
041991051180087000276021TMARIA DEL MAR JIMENEZ GUERRERO                                              00000000          N
041991051180087000276022TANGEL CASARES JIMENEZ                                                       00000000          N
041991051180087000276023TSILVIA GONZALEZ MEANA                                                       00000000          N
041991051180087000276024TJUAN JOSE GOMEZ MOHEDANO                                                    00000000          N
041991051180087000276025TMIGUEL CECILIO BOTELLA LOPEZ                                                00000000          N
041991051180087000276026TJOSE ANTONIO TORRES GONZALEZ                                                00000000          N
041991051180087000276027TJOSE CUEVAS PEREZ                                                           00000000          N
041991051210041000002001TARTURO ESTEBAN ALVERT                                                       00000000          S
041991051210041000002002TANTONIO PEÑA SUAREZ                                                         00000000          S
041991051210041000002003TJOSE NIEVES GALVIN                                                          00000000          S
041991051210041000002004TJUAN JOSE IGLESIAS GARCIA                                                   00000000          S
041991051210041000002005TJOSE LUIS BARRAGAN BAQUERO                                                  00000000          S
041991051210041000002006TFRANCISCO GARCIA CARRETERO                                                  00000000          S
041991051210041000002007TANA MARIA RINO ESPIN                                                        00000000          S
041991051210041000002008TANTONIO ARIAS PEREZ                                                         00000000          N
041991051210041000002009TWENCESLAO ALBERTO FONT BRIONES                                              00000000          N
041991051210041000002010TROBERTO HERNANDEZ DOMINGUEZ                                                 00000000          N
041991051210041000002011TSOLEDAD CASTILLA VAZQUEZ                                                    00000000          N
041991051210041000002012TPABLO CASAS LOPEZ                                                           00000000          N
041991051210041000002013TROSARIO ANDUJAR BARROSO                                                     00000000          N
041991051210041000002014TFRANCISCO BELTRAN GARRIDO                                                   00000000          N
041991051210041000002015TANGEL ALVARADO FERNANDEZ                                                    00000000          N
041991051210041000002016TJOSE ANGEL REINA TORRADO                                                    00000000          N
041991051210041000002017TJUAN MANUEL RUZ AMIGO                                                       00000000          N
041991051210041000002018TESPERANZA BENITEZ MIGUEZ                                                    00000000          N
041991051210041000002019TEUSEBIO DE VEGA GOMEZ                                                       00000000          N
041991051210041000002020TJUAN MANUEL FERNANDEZ SANCHEZ                                               00000000          N
041991051210041000002021TCRISTINO GONZALEZ MANZANAL                                                  00000000          N
041991051480020000077020TKOLDO URRUTIKOETXEA OLABARRIA                                               00000000          N
041991051480020000077021TFERNANDO RAMOS VILLA                                                        00000000          N
041991051480020000077022TJOSU PRATS GARCIA                                                           00000000          N
041991051480020000077023TJUAN CARLOS ANDRES SENZ                                                     00000000          N
041991051480020000077024TJULIO VICENTE MARQUES                                                       00000000          N
041991051480020000077025TKEPA SAN PEDRO LAYUNO                                                       00000000          N
041991051480020000077026TITZIAR GARATE ZUBIAURRE                                                     00000000          N
041991051480020000077027TDAVID ALONSO ESTEBAN                                                        00000000          N
041991051480020000077028TJOSE MARIA GOMEZ CRISTOBAL                                                  00000000          N
041991051480020000077029TITXASO GOTI LANDA                                                           00000000          N
041991051480020000081001TJOSE MARIA FERNANDEZ ESPINOSA                                               00000000          N
041991051480020000081002TANDONI PEREZ AYALA                                                          00000000          N
041991051480020000081003TJOSE LUIS PEREZ AZCONA                                                      00000000          N
041991051480020000081004TLUIS FERNANDO HEPPE DIEZ                                                    00000000          N
041991051480020000081005TANA MARIA MARTINEZ DE ARENAZA MUÑOZ                                         00000000          N
041991051480020000081006TMARIA JESUS CRESPO BRINGAS                                                  00000000          N
041991051480020000081007TJOSE LUIS RUIZ CRESPO                                                       00000000          N
041991051480020000081008TEMETERIO JIMENO SANCHEZ                                                     00000000          N
041991051480020000081009TJOSE CAMACHO CAMACHO                                                        00000000          N
041991051480020000081010TJUAN PUERTO MORCILLO                                                        00000000          N
041991051480020000081011TAGAPITA LAVIN SETIEN                                                        00000000          N
041991051480020000081012TMIGUEL FERNANDEZ SANCHEZ                                                    00000000          N
041991051480020000081013TFERMIN CARRO JIMENEZ                                                        00000000          N
041991051480020000081014TJOSE FELIX HIDALGO CHARRO                                                   00000000          N
041991051480020000081015TGABRIEL MODUBAR CALVO                                                       00000000          N
041991051480020000081016TMARIA VERONICA LUCAS FIALLEGAS                                              00000000          N
041991051480020000081017TSANTOS MONZON FRUTOS                                                        00000000          N
041991051480020000081018TJOSE ANGEL ELGUEZABAL DUEÑAS                                                00000000          N
041991051480020000081019TAMADOR LEON MACHO                                                           00000000          N
041991051480020000081020TGERMAN LUCAS NIETO                                                          00000000          N
041991051480020000081021TJOSE GARCIA ABAD                                                            00000000          N
041991051480020000081022TJUSTO JAVIER GIMENO DEL RIO                                                 00000000          N
041991051480020000081023TLUIS JAVIER SORIA MATEO                                                     00000000          N
041991051480020000081024TJUSTINO ARROYO AGUILAR                                                      00000000          N
041991051480020000081025TJESUS MARIA GULIAS ONTAVILLA                                                00000000          N
041991051480020000081026TIGNACIO ARTIGAS AZCOAGA                                                     00000000          N
041991051480020000081027TMANUEL SANCHEZ PALMON                                                       00000000          N
041991051480020000081028TIVAN ALVAREZ GARCIA                                                         00000000          N
041991051480020000081029TJOSE ANTONIO MARTIN GONZALEZ                                                00000000          N
041991051480020000082001TRODOLFO ARES TABOADA                                                        00000000          S
041991051480020000082002TEDUARDO URIARTE ROMERO                                                      00000000          S
041991051480020000082003TPAULINO COLMENERO ARES                                                      00000000          S
041991051480020000082004TALBERTO RUIZ DE LAZCANO HUGUET                                              00000000          S
041991051480020000082005TDIMAS ANTONIO SAÑUDO AJA                                                    00000000          S
041991051480020000082006TANGEL MARIA ORTIZ ALFAU                                                     00000000          S
041991051480020000082007TMARIA ISABEL PEÑA AGUIRRE                                                   00000000          N
041991051480020000082008TCARLOS LOPEZ BERGES                                                         00000000          N
041991051480020000082009TJULIO FERNANDEZ OROZCO                                                      00000000          N
041991051480020000082010TYOLANDA SANCHEZ MIRAVALLES                                                  00000000          N
041991051480020000082011TJOSE ANGEL SUAREZ ALONSO                                                    00000000          N
041991051480020000082012TJOSE IGNACIO GARCIA ARBAIZA                                                 00000000          N
041991051480020000082013TFRANCISCO JAVIER MUÑOZ RODRIGUEZ                                            00000000          N
041991051480020000082014TPURIFICACION MARTINEZ PEREZ                                                 00000000          N
041991051480020000082015TFRANCISCO JAVIER LARRAZABAL IRAÑETA                                         00000000          N
041991051480020000082016TJUAN CARLOS DELGADO DUQUE                                                   00000000          N
041991051480020000082017TJULIO NEBREDA ONTAÑON                                                       00000000          N
041991051480020000082018TMARIA ISABEL GONZALEZ ALVAREZ                                               00000000          N
041991051480020000082019TDOMITILO ANDRES NUÑEZ                                                       00000000          N
041991051480020000082020THILARIO BARDON RECALDE                                                      00000000          N
041991051480020000082021TLUIS ALBERTO LANDA GUERRA                                                   00000000          N
041991051480020000082022TROSA MARIA SOENGAS PACIN                                                    00000000          N
041991051480020000082023TDAVID MORIN SALGADO                                                         00000000          N
041991051480020000082024TJESUS FELIX DEL CURA GORDEJUELA                                             00000000          N
041991051480020000082025TMARIA PILAR FERNANDEZ ZARZOSA                                               00000000          N
041991051480020000082026TIGNACIO JAVIER ECHENAGUSIA CEBALLOS                                         00000000          N
041991051210041000002022TFRANCISCO GARCIA FRANCO                                                     00000000          N
041991051210041000002023TFRANCISCA CATALINA GUTIERREZ RUIZ                                           00000000          N
041991051210041000002024TMAGDALENA GARRIDO QUINTERO                                                  00000000          N
041991051210041000002025TMANUEL MARCIAL NOGUEIRO FLORES                                              00000000          N
041991051210041000002026TJOSE MANUEL DE SOTO RIOJA                                                   00000000          N
041991051210041000002027TLUIS MARQUINEZ MARQUINEZ                                                    00000000          N
041991051210041000003001TSALUD DE SILVA GARCIA                                                       00000000          N
041991051210041000003002TMANUEL PALACIOS MAESTRE                                                     00000000          N
041991051210041000003003TRAFAEL GARCIA GARCIA                                                        00000000          N
041991051210041000003004TJOSE ANTONIO GONZALEZ DUQUE                                                 00000000          N
041991051210041000003005TJOAQUIN CARLOS VILAR MARTIN                                                 00000000          N
041991051210041000003006TMANUEL SANCHEZ NIETO                                                        00000000          N
041991051210041000003007TCELESTINO FERNANDEZ PANIAGUA                                                00000000          N
041991051210041000003008TANTONIO MARTINEZ GARCIA                                                     00000000          N
041991051210041000003009TMANUEL LEAL CAMPOS                                                          00000000          N
041991051210041000003010TVICTOR MANUEL DE SILVA MEDINA                                               00000000          N
041991051210041000003011TFRANCISCO DIAZ GOMEZ                                                        00000000          N
041991051210041000003012TOLIVA MARIA FERNANDEZ RODRIGUEZ                                             00000000          N
041991051210041000003013TROSARIO RODRIGUEZ GARCIA                                                    00000000          N
041991051210041000003014TMARIA TERESA IRALA RIVERO                                                   00000000          N
041991051210041000003015TRAMON MARQUEZ FITO                                                          00000000          N
041991051210041000003016TMARIA ISABEL SANCHEZ COLLADO OLIVER                                         00000000          N
041991051210041000003017TMARIA DOLORES ESTEVEZ MORENO                                                00000000          N
041991051210041000003018TFRANCISCO PEREZ RIVAS                                                       00000000          N
041991051210041000003019TJOSE LUIS O'KELLY MARTINEZ                                                  00000000          N
041991051210041000003020TJOSEFA GERTRUDIS MACIA MILLAN                                               00000000          N
041991051210041000003021TFRANCISCO LUIS MAQUEDA JIMENEZ                                              00000000          N
041991051210041000003022TJUAN CARLOS GARRIDO CUTILLA                                                 00000000          N
041991051210041000003023TJOSE MARIA PIJOAN VICENTE                                                   00000000          N
041991051210041000003024TANDRES GOMEZ GARFIA                                                         00000000          N
041991051210041000003025TJESUS REAL SOSA                                                             00000000          N
041991051210041000003026TCRISTOBAL BATANERO BRAVO                                                    00000000          N
041991051210041000003027TJOSE LUIS RUIZ DIAZ                                                         00000000          N
041991051210041000023001TJOSE QUINTERO GARCIA                                                        00000000          S
041991051210041000023002TLUIS DOMINGUEZ BONET                                                        00000000          S
041991051210041000023003TMARIA ESTRELLA MARTIN TEJERIZO                                              00000000          N
041991051210041000023004TMANUEL RODRIGUEZ MARTIN                                                     00000000          N
041991051210041000023005TVICENTE RUFINO RIVERO                                                       00000000          N
041991051210041000023006TPEDRO JIMENEZ SAN JOSE                                                      00000000          N
041991051210041000023007TJESUS MARIA LARRARTE LLORDEN                                                00000000          N
041991051210041000023008TMARIA ROSA MARTINEZ (MOGUEIRO)                                              00000000          N
041991051210041000023009TMANUEL CIRIA MACARRO                                                        00000000          N
041991051210041000023010TCONSUELO REVILLA DELGADO                                                    00000000          N
041991051210041000023011TMANUEL DE JESUS GUTIERREZ RUIZ                                              00000000          N
041991051210041000023012TJOSE MUIÑOS DE JESUS                                                        00000000          N
041991051210041000023013TMARIA TERESA MARTINEZ GIMENO                                                00000000          N
041991051210041000023014TJUAN JOSE LOPEZ CEREZO                                                      00000000          N
041991051210041000023015TFLORENCIO VILCHEZ GONZALEZ                                                  00000000          N
041991051210041000023016TRAFAEL ALJAMA ALCANTARA                                                     00000000          N
041991051210041000023017TLEONOR MARIA PALOMO CEJUDO                                                  00000000          N
041991051210041000023018TANTONIO ALFONSO TRISAC FERNANDEZ                                            00000000          N
041991051210041000023019TRICARDO DURAN GONZALEZ                                                      00000000          N
041991051210041000023020TFRANCISCO VAZQUEZ MOJARRO                                                   00000000          N
041991051210041000023021TANGEL FRANCISCO SENET CARTAGENA                                             00000000          N
041991051210041000023022TCRISTINA GONZALEZ RODRIGUEZ                                                 00000000          N
041991051210041000023023TJUAN MANUEL BAEZ GONZALEZ                                                   00000000          N
041991051210041000023024TROSARIO CORVILLO LUQUE                                                      00000000          N
041991051210041000023025TVICENTE CHAPARRO GONZALEZ                                                   00000000          N
041991051210041000023026TMARIA LUISA PEREZ DE LA CUADRA                                              00000000          N
041991051210041000023027TLUIS DE LA RASILLA SANCHEZ-ARJONA                                           00000000          N
041991051210041000024001TJUAN CEADA INFANTE                                                          00000000          S
041991051210041000024002TJUAN VAZQUEZ PAVON                                                          00000000          S
041991051210041000024003TAMALIA PERIANES CAMACHO                                                     00000000          S
041991051210041000024004TAMELIA LEON GOMEZ                                                           00000000          S
041991051210041000024005TRAFAEL ORTIZ GARCIA                                                         00000000          S
041991051480020000082027TESTHER GALLEGO BILBAO                                                       00000000          N
041991051480020000082028TJOSE M. RODRIGUEZ NOVO                                                      00000000          N
041991051480020000082029TMARCELO VIAN HOYOS                                                          00000000          N
041991051480020000094001TJOSU ORTUONDO LARREA                                                        00000000          S
041991051480020000094002TJESUS MARIA DUÑABEITIA VIDAL                                                00000000          S
041991051480020000094003TIBON ARESO MENDIGUREN                                                       00000000          S
041991051480020000094004TJUAN CARLOS LOIDI ARREGUI                                                   00000000          S
041991051480020000094005TMARTA BARCO MONDRAGON                                                       00000000          S
041991051480020000094006TJON KOLDO GANGOITI URRUTIA                                                  00000000          S
041991051480020000094007TPEDRO MARIA BARREIRO ZUBIRI                                                 00000000          S
041991051480020000094008TJULIAN FERNANDEZ FERNANDEZ                                                  00000000          S
041991051480020000094009TJOSEBA UNZURRUNZAGA MADINA                                                  00000000          S
041991051480020000094010TANA MARIA RECA ESPARZA                                                      00000000          S
041991051480020000094011TVICENTE BILBAO GOIRI                                                        00000000          S
041991051480020000094012TRICARDO ANDRES GOÑI HERNANDEZ                                               00000000          N
