03198210000001AC-CC                                             ASAMBLEA CANARIA - COORDINADORA CANARIA                                                                                                               000001000001000001
03198210000003AEBA                                              AGRUPACION ELECTORAL BLOQUE AGRARIO                                                                                                                   000003000003000003
03198210000005AP-PDP                                            ALIANZA POPULAR - PARTIDO DEMOCRATA POPULAR                                                                                                           000005000005000005
03198210000006AP-PDP-PAR                                        ALIANZA POP.-P.DEMOC.POPULAR-P.ARAGONES REGIONAL.                                                                                                     000006000006000005
03198210000007AP-PDP-PDL-                                       ALIANZA POP.-P.DEMOC.POPULAR-P.DEMOC.LIBERAL-UCD                                                                                                      000007000007000005
03198210000008AP-PDP-UV                                         ALIANZA POP.-P.DEMOC.POPULAR-UNION VALENCIANA                                                                                                         000008000008000005
03198210000009ASDC                                              ASOCIACION SOCIALDEMOCRATA CANARIA                                                                                                                    000009000009000009
03198210000010B-PSG                                             BLOQUE PSG                                                                                                                                            000010000010000010
03198210000013CC                                                CONVERGENCIA CANARIA                                                                                                                                  000013000013000013
03198210000014CC-UCD                                            CENTRISTES DE CATALUNYA                                                                                                                               000014000014000081
03198210000015CDS                                               CENTRO DEMOCRATICO Y SOCIAL                                                                                                                           000015000015000015
03198210000016CE-FCC                                            COALICION ELECTORAL FRONT COMUNISTA DE CATALUNYA                                                                                                      000016000016000016
03198210000019CUC                                               CANDIDATURA DE UNIDAD COMUNISTA                                                                                                                       000019000019000019
03198210000020EAJ-PNV                                           PARTIDO NACIONALISTA VASCO-EUZKO ALDERDI JELTZALEA                                                                                                    000020000020000020
03198210000021EE                                                EUSKADIKO EZKERRA - IZQUIERDA PARA EL SOCIALISMO                                                                                                      000021000021000021
03198210000022EG                                                ESQUERDA GALEGA                                                                                                                                       000022000022000022
03198210000023EM                                                AGRUPACION DE ELECTORES ESQUERRA MALLORQUINA                                                                                                          000023000023000023
03198210000025ENV-URV                                           ESQUERRA NACIONALISTA VALENCIANA                                                                                                                      000025000025000025
03198210000027EU                                                EXTREMADURA UNIDA                                                                                                                                     000027000027000027
03198210000028EUPV                                              ESQUERRA UNIDA DEL PAIS VALENCIA                                                                                                                      000028000028000028
03198210000029FA                                                FALANGE ASTURIANA                                                                                                                                     000029000029000029
03198210000030FE-I                                              FALANGE ESPAÑOLA INDEPENDIENTE                                                                                                                        000030000030000030
03198210000031FE-JONS                                           FALANGE ESPAÑOLA DE LAS JONS                                                                                                                          000031000031000031
03198210000032FIC                                               FRENTE DE IZQUIERDA COMUNISTA                                                                                                                         000032000032000032
03198210000033FN                                                ASOCIACION POLITICA FUERZA NUEVA                                                                                                                      000033000033000033
03198210000034HB                                                AGRUPACION ELECTORES HERRI BATASUNA                                                                                                                   000034000034000034
03198210000035IDG                                               INDEPENDIENTES Y EMIGRANTES DE GALICIA                                                                                                                000035000035000035
03198210000036IR                                                IZQUIERDA REPUBLICANA                                                                                                                                 000036000036000036
03198210000038LCR                                               LIGA COMUNISTA REVOLUCIONARIA                                                                                                                         000038000038000039
03198210000039LCR-MC                                            COALICION ELECTORAL IZQUIERDA COMUNISTA                                                                                                               000039000039000039
03198210000040LKI                                               LIGA COMUNISTA IRAULTZAILEA                                                                                                                           000040000040000039
03198210000047MFE                                               MOVIMIENTO FALANGISTA DE ESPAÑA                                                                                                                       000047000047000047
03198210000048NE                                                NACIONALISTES D'ESQUERRA                                                                                                                              000048000048000048
03198210000050PAE                                               PARTIDO AGRARIO ESPAÑOL                                                                                                                               000050000050000050
03198210000052PCA-PCE                                           PARTIDO COMUNISTA DE ARAGON-PCE                                                                                                                       000052000052000055
03198210000053PCA-PCE                                           PARTIDO COMUNISTA DE ANDALUCIA-PCE                                                                                                                    000053000053000055
03198210000054PCC                                               PARTIT DELS COMUNISTES DE CATALUNYA                                                                                                                   000054000054000054
03198210000055PCE                                               PARTIDO COMUNISTA DE ESPAÑA                                                                                                                           000055000055000055
03198210000056PCE (M-L)                                         PARTIDO COMUNISTA DE ESPAÑA (MARXISTA-LENINISTA)                                                                                                      000056000056000056
03198210000057PCE-EPK                                           P.COMUNISTA DE EUSKADI-EUSKADIKO PARTIDO KOMUNIS                                                                                                      000057000057000055
03198210000058PCE-PCG                                           PARTIDO COMUNISTA DE GALICIA                                                                                                                          000058000058000055
03198210000059PCE-PV                                            P.COMUNISTA DE ESPAÑA-P.COMUN.DEL PAIS VALENCIA                                                                                                       000059000059000055
03198210000062PCU                                               PUEBLO CANARIO UNIDO                                                                                                                                  000062000062000062
03198210000063PDB                                               PARTIDO DE EL BIERZO                                                                                                                                  000063000063000063
03198210000064PNC                                               PARTIDO NACIONALISTA CANARIO                                                                                                                          000064000064000064
03198210000065PNC                                               PARTIDO NACIONALISTA CEUTI                                                                                                                            000065000065000065
