061999061053500101 004B00002030000203000000000000000000079000012000000010000001000016500000000000000N
061999061053500201 006A00006700000670000000000000000000167000028300000040000001000037900000000000000N
061999061053500401 004B00005470000547000000000000000000115000020800000090000002000026000000000000000N
061999061053500402 003B00006680000668000000000000000000175000028800000050000001000035600000000000000N
061999061053500402 008U00006190000619000000000000000000098000015400000050000003000022500000000000000N
061999061053500402 011A00005990000599000000000000000000098000015500000070000002000023800000000000000N
061999061053500402 016A00004800000481000000000000000000106000014600000000000000000022300000000000000N
061999061053500601 001B00006780000678000000000000000000202000034700000140000003000046700000000000000N
061999061053500601 002B00008160000817000000000000000000263000044400000040000001000057300000000000000N
061999061053500602 003U00006320000633000000000000000000260000038800000080000003000046700000000000000N
061999061053500604 003U00007030000703000000000000000000222000038900000190000002000048300000000000000N
061999061053500605 003B00005090000509000000000000000000235000033500000050000005000039900000000000000N
061999061053500606 002U00008150000815000000000000000000273000042900000130000000000056700000000000000N
061999061053500901 012A00001760000176000000000000000000040000008000000030000000000012800000000000000N
061999061053500901 013A00005220000522000000000000000000522000032800000020000001000040300000000000000N
061999061053501101 001B00007850000785000000000000000000331000047900000030000003000060800000000000000N
061999061053501101 002B00005300000530000000000000000000204000030400000010000002000037100000000000000N
061999061053501101 003A00008040000804000000000000000000301000044700000010000001000060100000000000000N
061999061053500101 002B00006620000662000000000000000000221000040400000050000007000054000000000000000N
061999061053500201 009B00005320000532000000000000000000262000035100000010000002000041800000000000000N
061999061053500201 011B00006140000614000000000000000000297000041200000000000000000051400000000000000N
061999061053500402 004B00006000000600000000000000000000133000024100000050000001000033400000000000000N
061999061053500602 001B00008270000827000000000000000000320000046400000150000004000061900000000000000N
061999061053500603 002B00006780000678000000000000000000217000039200000050000004000050100000000000000N
061999061053500605 006A00004080000408000000000000000000106000018300000020000002000027500000000000000N
061999061053500901 006A00005210000521000000000000000000177000030900000040000003000040600000000000000N
061999061053500901 013B00004150000415000000000000000000162000027700000030000001000033400000000000000N
061999061053501301 007A00003920000392000000000000000000096000015000000020000001000026200000000000000N
061999061053501601 003A00004660000466000000000000000000100000018800000060000007000024000000000000000N
061999061053501601 022B00004530000453000000000000000000115000017900000020000000000025100000000000000N
061999061053501601 041B00005040000504000000000000000000124000019900000000000004000025700000000000000N
061999061053501602 001A00004440000444000000000000000000118000020400000100000000000026600000000000000N
061999061053501602 015A00004650000465000000000000000000117000020200000030000001000028500000000000000N
061999061053501602 019A00006240000624000000000000000000164000028300000050000001000038400000000000000N
061999061053501602 020A00004940000494000000000000000000131000020600000020000000000028900000000000000N
061999061053501602 028B00007140000714000000000000000000145000024000000120000003000036100000000000000N
061999061053500101 002A00004750000475000000000000000000176000027000000050000000000035700000000000000N
061999061053500101 004A00004390000439000000000000000000149000021500000070000000000027600000000000000N
061999061053500201 004U00004810000481000000000000000000183000028200000000000001000034400000000000000N
061999061053500201 008B00004180000418000000000000000000168000025900000010000001000031500000000000000N
061999061053500301 003U00010320001032000000000000000000113000022200000060000003000030900000000000000N
061999061053500401 003B00009260000926000000000000000000176000032900000190000002000041300000000000000N
061999061053500401 005B00009410000942000000000000000000167000026900000090000001000043000000000000000N
061999061053500401 010B00007820000782000000000000000000128000024100000050000001000034000000000000000N
061999061053500601 003A00005670000567000000000000000000206000031200000040000001000040100000000000000N
061999061053500605 006B00005060000506000000000000000000159000025000000040000004000035400000000000000N
061999061053500802 002B00005580000558000000000000000000268000041500000030000001000048200000000000000N
061999061053500901 010B00007070000707000000000000000000217000043300000050000006000057600000000000000N
061999061053501201 006B00003290000329000000000000000000112000017000000020000000000025700000000000000N
061999061053501301 004A00003550000356000000000000000000119000016700000030000001000025100000000000000N
061999061053501301 006B00002810000281000000000000000000063000009700000010000001000014100000000000000N
061999061053501501 002A00009450000945000000000000000000220000037300000010000004000059900000000000000N
061999061053501501 003A00007480000748000000000000000000135000023500000000000004000037400000000000000N
061999061053501501 004B00009090000909000000000000000000185000035200000040000004000051400000000000000N
061999061053500101 001B00005460000546000000000000000000215000033100000020000001000044200000000000000N
061999061053500201 005B00006970000699000000000000000000217000034100000020000005000043600000000000000N
061999061053500402 003A00006800000680000000000000000000181000028900000070000006000036800000000000000N
061999061053500402 013A00006250000625000000000000000000135000022400000070000000000030200000000000000N
061999061053500402 016B00004690000469000000000000000000114000017900000030000001000024800000000000000N
061999061053500601 001A00005260000527000000000000000000156000027100000080000001000035600000000000000N
061999061053500601 003B00007070000708000000000000000000271000039900000080000000000050500000000000000N
061999061053500604 001A00006350000635000000000000000000237000038000000000000000000049400000000000000N
061999061053500801 001B00009350000936000000000000000000375000063700000050000003000080000000000000000N
061999061053500901 010A00004940000494000000000000000000158000027700000030000000000039500000000000000N
061999061053501001 002B00003020000302000000000000000000118000016700000000000000000024400000000000000N
061999061053501101 005A00004690000469000000000000000000169000025400000030000002000033200000000000000N
061999061053501103 005C00003250000325000000000000000000121000018200000000000001000023000000000000000N
061999061053501501 005B00007670000767000000000000000000057000010700000030000001000018100000000000000N
061999061053501601 019A00005160000516000000000000000000124000019700000050000003000025400000000000000N
061999061053501601 040B00006080000608000000000000000000155000023600000010000002000032600000000000000N
061999061053501602 018A00006180000618000000000000000000146000025500000090000000000035000000000000000N
061999061053501602 027A00004660000466000000000000000000100000018200000030000002000026900000000000000N
061999061053500201 013B00006870000687000000000000000000245000037700000030000003000046900000000000000N
061999061053500301 002U00006560000656000000000000000000166000031300000010000000000053800000000000000N
061999061053500401 004C00005750000575000000000000000000090000016700000120000000000021400000000000000N
061999061053500402 005A00006360000636000000000000000000129000022700000090000004000031100000000000000N
061999061053500402 012B00004940000494000000000000000000089000017200000060000000000024800000000000000N
061999061053500802 001A00005120000512000000000000000000221000035200000010000000000042300000000000000N
061999061053500901 003B00005420000551000000000000000000219000034000000070000002000042000000000000000N
061999061053500901 008B00005210000521000000000000000000199000034500000030000002000043400000000000000N
061999061053501103 003A00005980000598000000000000000000234000034000000060000002000040100000000000000N
061999061053501201 005U00007740000774000000000000000000247000035100000050000000000055100000000000000N
061999061053501201 007B00004130000413000000000000000000136000021200000020000000000026800000000000000N
061999061053501301 007B00004730000473000000000000000000110000017600000030000001000026700000000000000N
061999061053501401 002B00008270000827000000000000000000249000049900000090000002000066000000000000000N
061999061053501601 007A00004890000489000000000000000000122000018700000010000002000024600000000000000N
061999061053501601 018A00003780000378000000000000000000104000016100000020000003000022100000000000000N
061999061053501601 019B00006790000679000000000000000000170000027400000050000002000035900000000000000N
061999061053501601 029B00004600000460000000000000000000122000016900000030000002000021900000000000000N
