02200003101189Granada                                           00801177010720069486900694968000000000000000000254588003845000000599400003489004742480000070000000000000000S
02200003104999Illes Balears                                     00796483010110065198100652009000000000000000000225288003213390000594300002661003919550000070000000000000000S
02200003117469Valencia / València                               02172796027270187297401873447000000000000000000766519010977730001612800008177013269140000160000000000000000S
02200003106399Cantabria                                         00527137006330046849100468607000000000000000000160298002644450000872600003240003245420000050000000000000000S
02200003107139Ciudad Real                                       00479474007190039340500393419000000000000000000153830002346870000365500002323002881440000050000000000000000S
02200003108409Segovia                                           00146755003130012648300126484000000000000000000050628000773390000222300001050000923610000030000000000000000S
02200003113319Navarra                                           00530819008900046386900463892000000000000000000161934002388400001194500003808002907410000050000000000000000S
02200003114999País Vasco                                        02098628026020181057401810666000000000000000000630785009078740003438100012299011093190000190000000000000000S
02200003118999Ciudad de Ceuta                                   00072117000790005584700055848000000000000000000015470000231500000049700000300000300040000010000000000000000S
02200003101419Sevilla                                           01714845022520140150501401582000000000000000000517746007903870001672700006012009547730000130000000000000000S
02200003103339Asturias                                          01081834016480098148600981504000000000000000000321024005156780001098500004319006422490000090000000000000000S
02200003104079Illes Balears                                     00796483010110065198100652009000000000000000000225288003213390000594300002661003919550000070000000000000000S
02200003113999Comunidad Foral de Navarra                        00530819008900046386900463892000000000000000000161934002388400001194500003808002907410000050000000000000000S
02200003116999La Rioja                                          00263644004560023042400230427000000000000000000095896001350630000326500001302001664300000040000000000000000S
02200003199999Total nacional                                    39852651536443396610033969640000000000000000012060741183188060036682300158200228144670003500000000000000000S
02200003101049Almería                                           00505448006390041101700411065000000000000000000140271002191080000393100001650002745310000050000000000000000S
02200003112289Madrid                                            05091336057730431667404317146000000000000000001561812024250240005811400016195030373530000340000000000000000S
02200003117129Castellón / Castelló                              00461712006510038771200387823000000000000000000158808002334220000375100002391002796740000050000000000000000S
02200003105359Las Palmas                                        00849863011970071781000717880000000000000000000195029003102120000396900003390004346870000070000000000000000S
02200003112999Comunidad de Madrid                               05091336057730431667404317146000000000000000001561812024250240005811400016195030373530000340000000000000000S
02200003114019Álava                                             00284595003760024444400244477000000000000000000090971001331980000516300002320001643250000040000000000000000S
02200003107169Cuenca                                            00199086003710016751500167521000000000000000000068115001058580000167000001127001289510000030000000000000000S
02200003109999Cataluña                                          06147610077460529336105293465000000000000000001775841025878680004752600016856033237460000460000000000000000S
02200003111159A Coruña                                          01106325015130103394901033965000000000000000000297072005113040000974100004654006456460000090000000000000000S
02200003115999Región de Murcia                                  01115068013680091712100917217000000000000000000363940005491530000718500003832006634990000090000000000000000S
02200003101299Málaga                                            01240580015360100596301006029000000000000000000355967005325220000925000004814006400350000100000000000000000S
02200003108099Burgos                                            00346355007340030344400303453000000000000000000119262001756850000570400001449002161790000040000000000000000S
02200003108349Palencia                                          00179623003620015471500154718000000000000000000057452000901900000225100000963001133620000030000000000000000S
02200003109259Lleida                                            00357903005180031323800313239000000000000000000098929001505650000289700001561001976660000040000000000000000S
02200003110109Cáceres                                           00405616005720034418300344192000000000000000000149602002147380000279500002066002559240000050000000000000000S
02200003111279Lugo                                              00367751005660034423800344241000000000000000000089831001679220000250600001683002289560000040000000000000000S
02200003115309Murcia                                            01115068013680091712100917217000000000000000000363940005491530000718500003832006634990000090000000000000000S
02200003101149Córdoba                                           00767175009220062185900621971000000000000000000250095003749310000600100003356004556940000070000000000000000S
02200003101239Jaén                                              00645792008680052447900524813000000000000000000201628003124730000403300002676003959160000060000000000000000S
02200003103999Principado de Asturias                            01081834016480098148600981504000000000000000000321024005156780001098500004319006422490000090000000000000000S
02200003106999Cantabria                                         00527137006330046849100468607000000000000000000160298002644450000872600003240003245420000050000000000000000S
02200003111369Pontevedra                                        00906298012320082266900822687000000000000000000235527004193130000741900003913005260390000080000000000000000S
02200003102229Huesca                                            00204956004000017874700178786000000000000000000064476000983600000214200001055001233070000030000000000000000S
02200003107029Albacete                                          00358597005390029509400295105000000000000000000110060001738990000348400001514002180550000040000000000000000S
02200003107999Castilla - La Mancha                              01716152027410142061801420894000000000000000000562235008673830001432800008665010612430000200000000000000000S
02200003119999Ciudad de Melilla                                 00060108000650004898500048985000000000000000000012603000197550000055100000191000257080000010000000000000000S
02200003101999Andalucía                                         07236459091790591601605916783000000000000000002127117032511500005548600028541039847660000620000000000000000S
02200003108429Soria                                             00091593002470007950900079525000000000000000000026692000429930000152700000588000529990000030000000000000000S
02200003109179Girona                                            00543191007630045728300457288000000000000000000153109002325100000400700002001002910400000050000000000000000S
02200003110069Badajoz                                           00663803008450053397200534100000000000000000000223004003221160000481000003179003936190000060000000000000000S
02200003111329Ourense                                           00344170005810034688400346888000000000000000000108003001766510000203700001367002227010000040000000000000000S
02200003114489Vizcaya                                           01137594013470098154900981571000000000000000000350153005128190001758400007138006328030000090000000000000000S
02200003105389Santa Cruz de Tenerife                            00780152010350067518500675530000000000000000000157124002647140000326400002144003978940000070000000000000000S
02200003108249León                                              00506365007200045130900451322000000000000000000152943002477780000420600001924003081280000050000000000000000S
02200003108379Salamanca                                         00349550006250031541700315419000000000000000000123084001827110000461300001779002181350000040000000000000000S
02200003109089Barcelona                                         04666271056170403293004033017000000000000000001356006019622330003648600010920025250220000310000000000000000S
02200003117039Alicante / Alacant                                01388933018780110487201104940000000000000000000459480006594160000931900005378007956490000110000000000000000S
02200003118519Ceuta                                             00072117000790005584700055848000000000000000000015470000231500000049700000300000300040000010000000000000000S
02200003101119Cádiz                                             01107484013680088498500884994000000000000000000288246004484610000669200004653005469750000090000000000000000S
02200003101219Huelva                                            00453958005220037133900371361000000000000000000118576001887680000285800001891002425940000050000000000000000S
02200003102509Zaragoza                                          00841438014000072255100722669000000000000000000278661004064420000713800002934005060210000070000000000000000S
02200003107199Guadalajara                                       00159331004480013750100137523000000000000000000054073000805020000189500001002001008870000030000000000000000S
02200003109439Tarragona                                         00580245008480048991000489921000000000000000000167797002425600000413600002374003100180000060000000000000000S
02200003110999Extremadura                                       01069419014170087815500878292000000000000000000372606005368540000760500005245006495430000110000000000000000S
02200003111999Galicia                                           02724544038920254774002547781000000000000000000730433012751900002170300011617016233420000250000000000000000S
02200003102999Aragón                                            01183234021350101967901019845000000000000000000385064005698020001047300005200007123870000130000000000000000S
02200003105999Canarias                                          01630015022320139299501393410000000000000000000352153005749260000723300005534008325810000140000000000000000S
02200003107459Toledo                                            00519664006640042710300427326000000000000000000176157002724370000362400002699003252060000050000000000000000S
02200003108059Ávila                                             00167132003670014524800145250000000000000000000059283000890690000184200001213001054360000030000000000000000S
02200003108479Valladolid                                        00492029007460042503600425123000000000000000000164119002539340000711700002160003104830000050000000000000000S
02200003108999Castilla y León                                   02484603045210218652602186659000000000000000000821435012647010003167900012449015428220000330000000000000000S
02200003116269La Rioja                                          00263644004560023042400230427000000000000000000095896001350630000326500001302001664300000040000000000000000S
02200003102449Teruel                                            00136840003350011838100118390000000000000000000041927000650000000119300001211000830590000030000000000000000S
02200003108499Zamora                                            00205201004070018536500185365000000000000000000067972001050020000219600001323001257390000030000000000000000S
02200003114209Guipúzcoa                                         00676439008790058458100584618000000000000000000189661002618570001163400002841003121910000060000000000000000S
02200003117999Comunitat Valenciana                              04023441052560336555803366210000000000000000001384807019906110002919800015946024022370000320000000000000000S
02200003119529Melilla                                           00060108000650004898500048985000000000000000000012603000197550000055100000191000257080000010000000000000000S
