02198210000001AC-CC                                             ASAMBLEA CANARIA - COORDINADORA CANARIA                                                                                                               000001000001000001
02198210000002ACI                                               AGRUPACION CIUDADANA INDEPENDIENTE                                                                                                                    000002000002000002
02198210000003AEBA                                              AGRUPACION ELECTORAL BLOQUE AGRARIO                                                                                                                   000003000003000003
02198210000004AEGI                                              AGRUPACION ELECTORAL GALLEGA INDEPENDIENTE                                                                                                            000004000004000004
02198210000005AP-PDP                                            ALIANZA POPULAR - PARTIDO DEMOCRATA POPULAR                                                                                                           000005000005000005
02198210000006AP-PDP-PAR                                        ALIANZA POP.-P.DEMOC.POPULAR-P.ARAGONES REGIONAL.                                                                                                     000006000006000005
02198210000007AP-PDP-PDL-                                       ALIANZA POP.-P.DEMOC.POPULAR-P.DEMOC.LIBERAL-UCD                                                                                                      000007000007000005
02198210000008AP-PDP-UV                                         ALIANZA POP.-P.DEMOC.POPULAR-UNION VALENCIANA                                                                                                         000008000008000005
02198210000009ASDC                                              ASOCIACION SOCIALDEMOCRATA CANARIA                                                                                                                    000009000009000009
02198210000010B-PSG                                             BLOQUE PSG                                                                                                                                            000010000010000010
02198210000011BIA                                               BLOQUE DE IZQUIERDA ASTURIANA                                                                                                                         000011000011000011
02198210000012CC                                                CONSERVADORS DE CATALUNYA                                                                                                                             000012000012000012
02198210000013CC                                                CONVERGENCIA CANARIA                                                                                                                                  000013000013000013
02198210000014CC-UCD                                            CENTRISTES DE CATALUNYA                                                                                                                               000014000014000081
02198210000015CDS                                               CENTRO DEMOCRATICO Y SOCIAL                                                                                                                           000015000015000015
02198210000016CE-FCC                                            COALICION ELECTORAL FRONT COMUNISTA DE CATALUNYA                                                                                                      000016000016000016
02198210000017CIR                                               COORDINADORA DE LA IZQUIERDA RIOJANA                                                                                                                  000017000017000017
02198210000018CIU                                               CONVERGENCIA I UNIO                                                                                                                                   000018000018000018
02198210000019CUC                                               CANDIDATURA DE UNIDAD COMUNISTA                                                                                                                       000019000019000019
02198210000020EAJ-PNV                                           PARTIDO NACIONALISTA VASCO-EUZKO ALDERDI JELTZALEA                                                                                                    000020000020000020
02198210000021EE                                                EUSKADIKO EZKERRA - IZQUIERDA PARA EL SOCIALISMO                                                                                                      000021000021000021
