102011051010401399Almería                                                                                             001301300000404664004880026929700269362000036670000000000000000000000000000323800001864001616740160000000000000000S
102011051010405399Huércal-Overa                                                                                       005305300000087876001250006336700063379000051010000000000000000000000000000067700000511000489090030000000000000000S
102011051012104199Huelva                                                                                              004104100000237059003010018106900181087000014150000000000000000000000000000233500001294001077970120000000000000000S
102011051012300299Alcalá la Real                                                                                      000200200000040354000610003188700031888000001360000000000000000000000000000043400000419000229470020000000000000000S
102011051012906999Marbella                                                                                            006906900000442306004240026291300262924000221200000000000000000000000000000306700002107001480110090000000000000000S
102011051071300599Alcázar de San Juan                                                                                 000500500000126096001780008774800117628000008940000000000000000000000000000144800001046000631420060000000000000000S
102011051071307199Puertollano                                                                                         007107100000089466001540007286600072871000001840000000000000000000000000000087400000698000500470050000000000000000S
102011051071607899Cuenca                                                                                              007807800000088688001990006854800068557000006590000000000000000000000000000121300000977000512320100000000000000000S
102011051071925799Sigüenza                                                                                            025725700000012371000870000965700009657000002460000000000000000000000000000017400000151000075060060000000000000000S
102011051080501499Arenas de San Pedro                                                                                 001401400000035258000480002861500028615000002500000000000000000000000000000039400000663000221550050000000000000000S
102011051080501999Ávila                                                                                               001901900000097282001740007554600075627000004820000000000000000000000000000163100001376000520970140000000000000000S
102011051082408999León                                                                                                008908900000258406003900021058600210528000008620000000000000000000000000000484600003301001345090130000000000000000S
102011051082411599Ponferrada                                                                                          011511500000146671002230012086900120747000009760000000000000000000000000000165000001430000823630070000000000000000S
102011051084902199Benavente                                                                                           002102100000039585000960003276000032768000001220000000000000000000000000000064100000552000231070050000000000000000S
102011051084925099Villalpando                                                                                         025025000000008774000310000764300007643000000500000000000000000000000000000021100000282000059330010000000000000000S
102011051090800699Arenys de Mar                                                                                       000600600000172404002060012484900124703000011560000000000000000000000000000289800001396000649710020000000000000000S
102011051090801999Barcelona                                                                                           001901900001992387016710142303001423330000221260000000000000000000000000003202300011982007043070180000000000000000S
102011051090818799Sabadell                                                                                            018718700000479065005210035117900351115000022010000000000000000000000000000763200002696001690660040000000000000000S
102011051091718099Santa Coloma de Farners                                                                             018018000000167372001570010957700109579000019650000000000000000000000000000224600001179000579270060000000000000000S
102011051092520999Sort                                                                                                020920900000008437000230000621200006212000000700000000000000000000000000000019700000150000043120010000000000000000S
102011051101019599Trujillo                                                                                            019519500000046783000770003956800039576000000910000000000000000000000000000036600000522000313240030000000000000000S
