03197706106399Santander                                         00492228008060032700800327008000000000000000000000000000000000000180900004334002578540000040000000000000000N
03197706109089Barcelona                                         04425562052840300498803004988000000000000000000000000000000000000000000000000000000000000040000000000000000N
03197706116999La Rioja                                          00240746004050016703000167030000000000000000000000000000000000000109200002660001366610000000000000000000000N
03197706104071Mallorca                                          00524976007050033775800337758000000000000000000000000000000000000000000000000000000000000030000000000000000N
03197706108249León                                              00526495008520036412700364127000000000000000000000000000000000000000000000000000000000000040000000000000000N
03197706108999Castilla y León                                   02533414048150173421201734212000000000000000000000000000000000000215000002261001439160000000000000000000000N
03197706104999Illes Balears                                     00633016008700040789900407899000000000000000000000000000000000000000000000000000000000000000000000000000000N
03197706107199Guadalajara                                       00139399004030009506100095061000000000000000000000000000000000000000000000000000000000000040000000000000000N
03197706111999Galicia                                           02723874034350189753601897536000000000000000000000000000000000000363300010238003446570000000000000000000000N
03197706114019Álava                                             00235113003150015308000153080000000000000000000000000000000000000000000000000000000000000040000000000000000N
03197706101049Almería                                           00388437003920023993500239935000000000000000000000000000000000000130500001934001823890000040000000000000000N
03197706105359Las Palmas                                        00671786009360036506300365063000000000000000000000000000000000000156700004815000032480000000000000000000000N
03197706107139Ciudad Real                                       00481212005930031054700310547000000000000000000000000000000000000000000000000000000000000040000000000000000N
03197706101299Málaga                                            00915422010150056953500569535000000000000000000000000000000000000000000000000000000000000040000000000000000N
03197706104079Baleares                                          00633016008700040789900407899000000000000000000000000000000000000000000000000000000000000000000000000000000N
03197706105351Gran Canaria                                      00598160008210032603500326035000000000000000000000000000000000000136900004392000000000000030000000000000000N
03197706105384Tenerife                                          00589887006270032766300327663000000000000000000000000000000000000000000000000000000000000030000000000000000N
03197706105385La Palma                                          00070967000900004998400049984000000000000000000000000000000000000000000000000000000000000010000000000000000N
03197706106999Cantabria                                         00492228008060032700800327008000000000000000000000000000000000000180900004334002578540000000000000000000000N
03197706109259Lérida                                            00349182004920024214800242148000000000000000000000000000000000000000000000000000000000000040000000000000000N
03197706101219Huelva                                            00402973004170025555700255557000000000000000000000000000000000000000000000000000000000000040000000000000000N
