031996031049020000007020TANTONIO MARTINEZ CAYUELA                                                    000000000000000000N
031996031049005000019005TFRANCISCO GONZALEZ HERNANDEZ                                                000000000000000000N
031996031049013000032013TJOSE BERDUGO ROMERO                                                         000000000000000000N
031996031049002000051002TJUAN EUGENIO ALFONSO FERNANDEZ                                              000000000000000000N
031996031049003000051003TRAFAEL LAZARO PEREZ                                                         000000000000000000N
031996031049004000051004TFRANCISCA OLIVENCIA FERNANDEZ                                               000000000000000000N
031996031049017000065017TSALVADOR GONZALEZ ROMERA                                                    000000000000000000N
031996031049018000065018TINDALECIO GUTIERREZ MUÑOZ                                                   000000000000000000N
031996031049019000065019TMARIANO JUNCO GONZALEZ                                                      000000000000000000N
031996031049007000068007TJOSE ANDREU GALAN                                                           000000000000000000N
031996031049008000068008TMARIA LORETO FERNANDEZ-NIETO FERNANDEZ                                      000000000000000000N
031996031049009000068009TFERNANDO MOLERO GARZON                                                      000000000000000000N
031996031049010000091010TENRIQUE PEDRO ARANCE SOTO                                                   000000000000000000S
031996031049011000091011TMARIA SOL PIZARRO SANCHEZ                                                   000000000000000000N
031996031049012000091012TLUIS ROGELIO RODRIGUEZ-COMENDADOR PEREZ                                     000000000000000000N
031996031049014000109014TANTONIO BONILLA RODRIGUEZ                                                   000000000000000000S
031996031049015000109015TBARTOLOME ANTONIO FLORES FLORES                                             000000000000000000S
031996031049016000109016TMARIA MARTINEZ CASTRO                                                       000000000000000000S
031996031049001000116001TFELIX SANTOS LARGO CANO                                                     000000000000000000N
031996031049006000124006TCIPRIA FLUIXA CASTELLO                                                      000000000000000000N
031996031119013000007013TJUAN ANTONIO GARCES DOMINGUEZ                                               000000000000000000N
031996031119020000019020TMANUEL GOMEZ LAGUNA                                                         000000000000000000N
031996031119005000032005TANGEL ROVIRA GARCIA                                                         000000000000000000N
031996031119010000051010TJOSE CAMPOS VARELA                                                          000000000000000000N
031996031119011000051011TMARIA DEL CARMEN ORTIZ VELASCO                                              000000000000000000N
031996031119012000051012TJUSTO DE LA ROSA JIMENEZ                                                    000000000000000000N
031996031119018000065018TANTONIO GODOY ROMERO                                                        000000000000000000N
031996031119019000065019TJUAN MANUEL NIETO GARCIA                                                    000000000000000000N
031996031119014000068014TFRANCISCO GOMEZ VILLALVA                                                    000000000000000000N
031996031119015000068015TMANUEL PAULETE TROYANO                                                      000000000000000000N
031996031119016000068016TEMILIO RUBIALES ROJAS                                                       000000000000000000N
031996031119001000074001TRAFAEL RIVERO GUTIERREZ                                                     000000000000000000N
031996031119006000091006TJUAN MANUEL ARMARIO VAZQUEZ                                                 000000000000000000S
031996031119007000091007TALVARO MOLINA FERNANDEZ DE MIRANDA                                          000000000000000000N
031996031119008000091008TSEBASTIAN RUIZ BENITEZ                                                      000000000000000000N
031996031119002000109002TJOSE CARRACAO GUTIERREZ                                                     000000000000000000S
031996031119003000109003TMARIA JESUS CASTRO MATEOS                                                   000000000000000000S
031996031119004000109004TJOSE FERNANDEZ CHACON                                                       000000000000000000S
031996031119009000116009TMARIA DEL CARMEN CHACON ORTEGA                                              000000000000000000N
031996031119017000124017TIGNACIO CARTAGENA SINISTERRA                                                000000000000000000N
031996031149007000007007TSIXTO POVEDA DIAZ                                                           000000000000000000N
031996031149012000019012TMARIA CRUZ JIMENEZ PALOP                                                    000000000000000000N
031996031149020000032020TJOSE CAPDEVILA OROZCO                                                       000000000000000000N
031996031149021000033021TGABRIEL LOZANO CANSINO                                                      000000000000000000N
031996031149022000033022TCARLOS VICENTE MORIN TORTOSA                                                000000000000000000N
031996031149001000051001TJUAN BALSERA SANTOS                                                         000000000000000000N
031996031149002000051002TCATALINA BARRAGAN MAGDALENO                                                 000000000000000000N
031996031149003000051003TERNESTO CABALLERO CASTILLO                                                  000000000000000000N
031996031149011000065011TANTOLIN JOAQUIN ORTIZ ATENCIANO                                             000000000000000000N
031996031149017000068017TJULIO ALCANTARA ALCANTARA                                                   000000000000000000N
031996031149018000068018TFRANCISCO NARANJO AMO                                                       000000000000000000N
031996031149019000068019TMARIA INES ACEVEDO MORENO                                                   000000000000000000N
031996031149015000074015TFRANCISCO CEJAS MORENO                                                      000000000000000000N
031996031149016000074016TMIGUEL MORILLO GUERRERO                                                     000000000000000000N
031996031149004000091004TENRIQUE RAFAEL BELLIDO MUÑOZ                                                000000000000000000S
031996031149005000091005TRAFAEL MERINO LOPEZ                                                         000000000000000000N
031996031149006000091006TSALVADOR SILES ARJONA                                                       000000000000000000N
031996031149013000116013TFERNANDO JAVIER FERNANDEZ MARTINEZ                                          000000000000000000N
031996031149014000124014TMIGUEL ANGEL GARCIA GIMENEZ                                                 000000000000000000N
031996031149008000132008TELOISA FERNANDEZ VALENZUELA                                                 000000000000000000S
031996031149009000132009TPRUDENCIO OSTOS DOMINGUEZ                                                   000000000000000000S
031996031149010000132010TPEDRO RODRIGUEZ CANTERO                                                     000000000000000000S
031996031189001000007001TLUIS JOSE ESCOBAR ALVARO                                                    000000000000000000N
031996031189027000019027TJUAN ANTONIO RIVILLA JIMENEZ                                                000000000000000000N
031996031189005000032005TMANUEL CONTRERAS BOLIVAR                                                    000000000000000000N
031996031189015000033015TITZIAR MILLAN JAUREGUIZAR                                                   000000000000000000N
031996031189017000051017TJUAN AGUDO SANCHEZ                                                          000000000000000000N
031996031189018000051018TAFRICA ALONSO MORALES                                                       000000000000000000N
031996031189019000051019TBLAS RUEDAS PONCE                                                           000000000000000000N
031996031189016000059016TFRANCISCO MARIA DEL RIO SANCHEZ                                             000000000000000000N
031996031189006000065006TFRANCISCO CABRERIZO SALMERON                                                000000000000000000N
031996031189007000065007TMARIO ESPINOSA SANCHEZ                                                      000000000000000000N
031996031189008000065008TMANUEL NIETO NAVARRO                                                        000000000000000000N
031996031189012000068012TMIGUEL AVILA PADIAL                                                         000000000000000000N
031996031189013000068013TLUIS PONCE DE LEON DIAZ                                                     000000000000000000N
031996031189014000068014TJUAN JESUS VALENZUELA RUIZ                                                  000000000000000000N
031996031189002000074002TANTONIA CALPENA GARCIA                                                      000000000000000000N
031996031189003000074003TCARMEN FERNANDEZ DE LA ROSA                                                 000000000000000000N
031996031189004000074004TROQUE ISIDRO HIDALGO ALVAREZ                                                000000000000000000N
031996031189009000091009TJOSE GABRIEL DIAZ BERBEL                                                    000000000000000000S
031996031189010000091010TJUAN DE DIOS MARTINEZ SORIANO                                               000000000000000000N
031996031189011000091011TRAFAEL VICENTE VALERO RODRIGUEZ                                             000000000000000000N
031996031189024000109024TENRIQUE SERAFIN COBO FERNANDEZ                                              000000000000000000S
031996031189025000109025TMANUEL DE LA PLATA RODRIGUEZ                                                000000000000000000S
031996031189026000109026TFRANCISCA PLEGUEZUELOS AGUILAR                                              000000000000000000S
031996031189020000116020TMARIA DEL CAMINO MAGRO FERNANDEZ                                            000000000000000000N
031996031189021000116021TDOLORES ORTEGA FERNANDEZ                                                    000000000000000000N
031996031189022000116022TMARIA EULALIA RIAÑO LOPEZ                                                   000000000000000000N
031996031189023000124023TAMADEO SANCHEZ YUSTE                                                        000000000000000000N
031996031219022000007022TMARIA TRENOR DICENTA                                                        000000000000000000N
031996031219003000032003TVICENTE ALFONSO MARTINEZ                                                    000000000000000000N
031996031219004000032004TMANUEL VIRELLA REDONDO                                                      000000000000000000N
031996031219011000033011TJUAN DE DIOS ALAMO RUIZ                                                     000000000000000000N
031996031219016000051016TJUAN MANUEL ARAZOLA CORVERA                                                 000000000000000000N
031996031219017000051017TDOMINGO CASERO RUIZ                                                         000000000000000000N
031996031219018000051018TMANUELA MARTIN CANO                                                         000000000000000000N
031996031219001000065001TARTURO CARRASCO SANCHEZ                                                     000000000000000000N
