062019051053500604 003U00008190000819000000000000000000196000034300000080000003000048100000000000000S
062019051053500605 001C00004300000430000000000000000000110000019000000040000003000024100000000000000S
062019051053501102 002A00005250000525000000000000000000176000026600000040000003000031700000000000000S
062019051053501602 058A00005460000546000000000000000000127000022100000050000001000030700000000000000S
062019051053501604 015A00007830000783000000000000000000174000025800000080000004000035500000000000000S
062019051053501604 076A00008390000839000000000000000000142000031100000020000000000048600000000000000S
062019051053501605 015U00007370000737000000000000000000154000025800000010000002000033300000000000000S
062019051053501605 029B00005080000508000000000000000000107000020400000030000002000028100000000000000S
062019051053501701 010A00005510000551000000000000000000102000017800000050000008000024400000000000000S
062019051053501702 002A00006370000637000000000000000000152000027800000060000007000038500000000000000S
062019051053501902 001A00004060000406000000000000000000145000022800000020000001000031500000000000000S
062019051053501903 016A00005080000508000000000000000000084000015100000020000002000023400000000000000S
062019051053502001 002B00002700000270000000000000000000109000014700000060000002000019900000000000000S
062019051053502101 001A00005090000509000000000000000000140000024200000050000001000032600000000000000S
062019051053502203 001A00004710000471000000000000000000115000018000000020000001000024300000000000000S
062019051053502605 004B00004790000479000000000000000000121000017600000010000001000022400000000000000S
062019051053800601 013B00006200000620000000000000000000097000018800000050000000000027400000000000000S
062019051053801101 009A00007500000750000000000000000000183000028500000050000004000041200000000000000S
062019051053801101 009B00007560000756000000000000000000202000028900000060000005000041500000000000000S
062019051053802202 002B00004650000465000000000000000000148000022000000030000006000026800000000000000S
062019051053802204 003A00006670000667000000000000000000196000031200000060000003000040400000000000000S
062019051053802205 002A00004840000484000000000000000000166000024500000070000002000030700000000000000S
062019051053802301 017B00005800000580000000000000000000162000025700000060000002000036400000000000000S
062019051053802301 025B00004760000476000000000000000000121000021400000020000001000027400000000000000S
062019051053802301 030B00007370000737000000000000000000162000031500000050000003000046300000000000000S
062019051053802303 012A00006720000672000000000000000000133000019700000020000001000026300000000000000S
062019051053802305 009A00005680000568000000000000000000154000024800000070000000000033000000000000000S
062019051053802306 004B00005680000568000000000000000000123000022700000060000003000029500000000000000S
062019051053802401 008B00004560000456000000000000000000146000021900000000000010000028200000000000000S
062019051053802403 002B00006120000612000000000000000000181000028700000030000003000039100000000000000S
