03201911000001AHI-CCa-NC                                        AGRUPACIÓN HERREÑA INDEPENDIENTE- COALICIÓN CANARI                                                                                                    000013000013000013
03201911000002AHORA CANARIAS                                    AHORA CANARIAS: Alternativa Nacionalista Canaria (ANC) y Unidad del Pueblo                                                                            000002000002000002
03201911000003ANDECHA                                           ANDECHA ASTUR                                                                                                                                         000003000003000003
03201911000004ASG                                               AGRUPACION SOCIALISTA GOMERA                                                                                                                          000004000004000004
03201911000005AUNACV                                            AUNA COMUNITAT VALENCIANA                                                                                                                             000005000005000005
03201911000006AVANT ADELANTE LOS VERDES                         AVANT ADELANTE LOS VERDES                                                                                                                             000006000006000006
03201911000007AVANT ADELANTE LOS VERDES                         LOS VERDES ECOPACIFISTAS ADELANTE                                                                                                                     000007000006000006
03201911000009AxSÍ                                              ANDALUCÍA POR SÍ                                                                                                                                      000009000009000009
03201911000010BNG                                               BLOQUE NACIONALISTA GALEGO                                                                                                                            000010000010000010
03201911000011C 21                                              CONVERXENCIA 21                                                                                                                                       000011000011000011
03201911000013CCa-PNC-NC                                        COALICIÓN CANARIA-NUEVA CANARIAS                                                                                                                      000013000013000013
03201911000014centrados                                         CENTRADOS                                                                                                                                             000014000014000014
03201911000015CHA                                               CHUNTA ARAGONESISTA                                                                                                                                   000015000015000015
03201911000016CONTIGO                                           CONTIGO SOMOS DEMOCRACIA                                                                                                                              000016000016000016
03201911000017CpM                                               COALICIÓN POR MELILLA                                                                                                                                 000017000017000017
03201911000018Cs                                                CIUDADANOS-PARTIDO DE LA CIUDADANÍA                                                                                                                   000018000018000018
03201911000019Cs                                                CIUTADANS-PARTIDO DE LA CIUDADANÍA                                                                                                                    000019000019000018
03201911000021DPL                                               DEMOCRACIA PLURAL                                                                                                                                     000021000021000021
03201911000022EAJ-PNV                                           EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO                                                                                                    000022000022000022
03201911000023EB                                                ESCAÑOS EN BLANCO                                                                                                                                     000023000023000023
