06197904000001AHÍ                                               Agrupación Herreña Independiente                                                                                                                      000001000001000001
06197904000002AMCI                                              Asamblea Majorera Cabildo Insular                                                                                                                     000002000002000002
06197904000003AVLP                                              Asamblea de Vecinos de Las Palmas                                                                                                                     000003000003000003
06197904000004AVSLT                                             Asamblea de Vecinos Santa Lucía Tirajana                                                                                                              000004000004000004
06197904000005CD                                                Coalición Democrática                                                                                                                                 000005000005000005
06197904000006GI                                                GI                                                                                                                                                    000006000006000006
06197904000007ORT                                               Organización Revolucionaria de Trabajadores                                                                                                           000007000007000007
06197904000008PCE                                               Partido Comunista de España                                                                                                                           000008000008000008
06197904000009PIT                                               PIT                                                                                                                                                   000009000009000009
06197904000010PPC                                               Partido País Canario                                                                                                                                  000010000010000010
06197904000011PSOE                                              Partido Socialista Obrero Español                                                                                                                     000011000011000011
06197904000012UCD                                               Unión de Centro Democrático                                                                                                                           000012000012000012
06197904000013UPC                                               Unión del Pueblo Canario                                                                                                                              000013000013000013
