07201905000001I.Fem                                             INICIATIVA FEMINISTA                                                                                                                                  000001000001000001
07201905000002CEUS                                              COALICIÓN POR UNA EUROPA SOLIDARIA                                                                                                                    000002000002000002
07201905000003PSOE                                              PARTIDO SOCIALISTA OBRERO ESPAÑOL                                                                                                                     000003000003000003
07201905000004ALTER                                             ALTERNATIVA REPUBLICANA                                                                                                                               000004000004000004
07201905000005CXE                                               CENTRISTAS POR EUROPA                                                                                                                                 000005000005000005
07201905000006AHORA REPÚBLICAS                                  AHORA REPÚBLICAS                                                                                                                                      000006000006000006
07201905000007CONTIGO                                           CONTIGO SOMOS DEMOCRACIA                                                                                                                              000007000007000007
07201905000008ADÑ                                               FE DE LAS JONS, ALTERNATIVA ESPAÑOLA,LA FALANGE, DEMOCRACIA NACIONAL                                                                                  000008000008000008
07201905000009PACMA                                             PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL                                                                                                          000009000009000009
07201905000010SAIn                                              SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA                                                                                                           000010000010000010
07201905000011PCTE                                              PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA                                                                                                       000011000011000011
07201905000012FAC                                               FORO DE CIUDADANOS                                                                                                                                    000012000012000012
07201905000013PH                                                PARTIDO HUMANISTA                                                                                                                                     000013000013000013
07201905000014AxSÍ                                              ANDALUCÍA POR SÍ                                                                                                                                      000014000014000014
07201905000015PACT                                              ACTÚA                                                                                                                                                 000015000015000015
07201905000016CPE                                               COMPROMÍS PER EUROPA /COMPROMISO POR EUROPA                                                                                                           000016000016000016
07201905000017MIEL                                              MOVIMIENTO INDEPENDIENTE EURO LATINO                                                                                                                  000017000017000017
07201905000018IZQP                                              IZQUIERDA EN POSITIVO                                                                                                                                 000018000018000018
07201905000019PCPE-PCPC-PCPA                                    PCPE-PCPC-PCPA                                                                                                                                        000019000019000019
07201905000020PODEMOS-IU                                        UNIDAS PODEMOS CAMBIAR EUROPA                                                                                                                         000020000020000020
07201905000021PUM+J                                             POR UN MUNDO MÁS JUSTO                                                                                                                                000021000021000021
07201905000022MCR                                               MOVIMIENTO CORRIENTE ROJA                                                                                                                             000022000022000022
07201905000023Cs                                                CIUDADANOS-PARTIDO DE LA CIUDADANÍA                                                                                                                   000023000023000023
07201905000024JUNTS                                             LLIURES PER EUROPA                                                                                                                                    000024000024000024
07201905000025VOX                                               VOX                                                                                                                                                   000025000025000025
07201905000026IGRE                                              IGUALDAD REAL                                                                                                                                         000026000026000026
07201905000027pirates.cat/ep                                    PIRATES DE CATALUNYA - EUROPEAN PIRATES                                                                                                               000027000027000027
07201905000028VOLT                                              VOLT EUROPA                                                                                                                                           000028000028000028
07201905000029CV-EC                                             COALICIÓN VERDE-EUROPA CIUDADANA                                                                                                                      000029000029000029
07201905000030PP                                                PARTIDO POPULAR                                                                                                                                       000030000030000030
07201905000031RECORTES CERO-LV-GVE                              RECORTES CERO-LOS VERDES-GRUPO VERDE EUROPEO                                                                                                          000031000031000031
07201905000032CEX-CREX-PREX                                     EXTREMEÑOS PREX CREX                                                                                                                                  000032000032000032
