06198706105386La Gomera                                         00017239000240001238900012389000000000000000000000000000000000000003500000048000088340000130000000000000000N
06198706105385La Palma                                          00079729000890005734000057340000000000000000000000000000000000000016400000155000380510000210000000000000000N
06198706105353Fuerteventura                                     00031892000280002045900020459000000000000000000000000000000000000009900000102000150860000170000000000000000N
06198706105351Gran Canaria                                      00662476006930045608700456087000000000000000000000000000000000000213500004492002909350000270000000000000000N
06198706105352Lanzarote                                         00056901000580003863400038634000000000000000000000000000000000000016800000297000251680000210000000000000000N
06198706105384Tenerife                                          00610963005820041216600412166000000000000000000000000000000000000153300002724002793220000270000000000000000N
06198706105389Santa Cruz de Tenerife                            00715122007060048709200487092000000000000000000113248002340960000174900002942003301670000720000000000000000N
06198706105999Canarias                                          01466391014850100279601002272000000000000000000230983004732790000415100007833006613560001370000000000000000N
06198706105387El Hierro                                         00007191000110000519700005197000000000000000000000000000000000000001700000015000039600000110000000000000000N
06198706105359Las Palmas                                        00751269007790051570400515180000000000000000000117735002391830000240200004891003311890000650000000000000000N
