032000031010400199Abla                                                                                                001301300000001516000020000130000001300000000000000000000000600000009000000001200000016000010240000000000000000000S
032000031010400299Abrucena                                                                                            001301300000001462000020000121400001214000000000000000000000488000007650000002600000037000008800000000000000000000S
032000031010400399Adra                                                                                                002902900000021016000240001611700016118000000000000000000004276000077320000022300000193000100870000000000000000000S
032000031010400499Albánchez                                                                                           005305300000000605000010000057400000575000000000000000000000292000003840000000100000012000004380000000000000000000S
032000031010400599Alboloduy                                                                                           001301300000000813000010000071600000716000000000000000000000273000005110000000300000008000005820000000000000000000S
032000031010400699Albox                                                                                               005305300000009471000120000737300007383000000000000000000002473000040640000008900000120000052480000000000000000000S
032000031010400799Alcolea                                                                                             001301300000000849000010000075700000757000000000000000000000330000004670000000700000023000005490000000000000000000S
032000031010400899Alcóntar                                                                                            005305300000000603000020000060300000603000000000000000000000194000003550000000300000005000004340000000000000000000S
032000031010400999Alcudia de Monteagud                                                                                001301300000000159000010000026200000262000000000000000000000108000001290000000200000004000001910000000000000000000S
032000031010401099Alhabia                                                                                             001301300000000675000010000054500000545000000000000000000000281000004170000000100000003000004660000000000000000000S
032000031010401199Alhama de Almería                                                                                   001301300000003111000040000247600002477000000000000000000001023000016160000002900000030000020280000000000000000000S
032000031010401299Alicún                                                                                              001301300000000245000010000019600000196000000000000000000000104000001620000000100000002000001760000000000000000000S
032000031010401399Almería                                                                                             001301300000168025002000013206800132152000000000000000000050201000714440000209400001768000861000000000000000000000S
032000031010401499Almócita                                                                                            001301300000000187000010000016600000166000000000000000000000080000001150000000000000001000001370000000000000000000S
032000031010401599Alsodux                                                                                             001301300000000106000010000010100000101000000000000000000000046000000830000000100000000000000930000000000000000000S
032000031010401699Antas                                                                                               010010000000002666000040000211400002114000000000000000000000616000012030000003100000084000015040000000000000000000S
032000031010401799Arboleas                                                                                            005305300000001540000020000122300001223000000000000000000000409000007690000001000000021000009040000000000000000000S
032000031010401899Armuña de Almanzora                                                                                 005305300000000330000010000027400000274000000000000000000000111000001920000000900000003000002250000000000000000000S
032000031010401999Bacares                                                                                             005305300000000278000010000024900000249000000000000000000000109000001640000000100000006000001930000000000000000000S
032000031010402099Bayárcal                                                                                            001301300000000334000010000029700000297000000000000000000000122000001930000000300000004000002160000000000000000000S
032000031010402199Bayarque                                                                                            005305300000000237000010000021600000216000000000000000000000091000001420000000200000002000001740000000000000000000S
032000031010402299Bédar                                                                                               010010000000000550000010000036700000367000000000000000000000161000002280000000300000005000002640000000000000000000S
032000031010402399Beires                                                                                              001301300000000141000010000014100000141000000000000000000000076000000930000000000000000000001100000000000000000000S
