03200003000001A                                                 ASAMBLEA DE ANDALUCIA                                                                                                                                 000001000001000001
03200003000002AA                                                ANDECHA ASTUR                                                                                                                                         000002000002000002
03200003000003ADN                                               ALIANZA PARA EL DESARROLLO Y LA NATURALEZA                                                                                                            000003000003000003
03200003000004AE                                                ACCION ESPAÑOLA                                                                                                                                       000004000004000004
03200003000005ALAS                                              AGRUPACION LIBERAL AUTONOMISTA Y SOCIAL                                                                                                               000005000005000005
03200003000006AN                                                APROME NACIONALISTA                                                                                                                                   000006000006000006
03200003000007AR                                                ACCION REPUBLICANA                                                                                                                                    000007000007000007
03200003000008AU.TO.NO.MO                                       PARTIDO DE LOS AUTONOMOS Y PROFESIONALES                                                                                                              000008000008000008
03200003000010BIA                                               BLOQUE DE LA IZQUIERDA ASTURIANA                                                                                                                      000010000010000010
03200003000011BLM                                               BLOQUE LOCALISTA DE MELILLA                                                                                                                           000011000011000011
03200003000012BLOC-VERDS                                        BLOC NAC. VALENCIA-ELS VERDS-VALENCIANS PEL CANVI                                                                                                     000012000012000012
03200003000013BNG                                               BLOQUE NACIONALISTA GALEGO                                                                                                                            000013000013000013
03200003000014CC                                                COALICION CANARIA                                                                                                                                     000014000014000014
03200003000015CC-AHI                                            COALICION CANARIA-AHI                                                                                                                                 000015000015000015
03200003000016CCS                                               CONVERGENCIA CIUDADANA DEL SURESTE                                                                                                                    000016000016000016
03200003000017CDN                                               CONVERGENCIA DEMOCRATAS DE NAVARRA                                                                                                                    000017000017000017
03200003000018CDS-UC                                            CENTRO DEMOCRATICO Y SOCIAL-UNION CENTRISTA                                                                                                           000018000145000145
03200003000019CG                                                COALICION GALEGA                                                                                                                                      000019000019000019
03200003000020CHA                                               CHUNTA ARAGONESISTA                                                                                                                                   000020000020000020
03200003000021CIVES                                             CIVES                                                                                                                                                 000021000021000021
03200003000022CN                                                CULTURA NATURAL                                                                                                                                       000022000022000022
