07199906000001PP                                                PARTIDO POPULAR                                                                                                                                       000001000001000001
07199906000004CIU                                               CONVERGENCIA I UNIO                                                                                                                                   000004000004000004
07199906000007EH                                                EUSKAL HERRITARROK                                                                                                                                    000007000007000007
07199906000008BNG                                               BLOQUE NACIONALISTA GALEGO                                                                                                                            000008000008000008
07199906000014PAS                                               PARTIU ASTURIANISTA                                                                                                                                   000014000014000014
07199906000015EU                                                EXTREMADURA UNIDA                                                                                                                                     000015000015000015
07199906000018B-V(VERDES)                                       BERDEAK - LOS VERDES (C.E. LV-IZQ. DE LOS PUEBLOS)                                                                                                    000018000018000137
07199906000019PSOE-PROG.                                        PARTIDO SOCIALISTA OBRERO ESPAÑOL - PROGRESISTAS                                                                                                      000019000019000019
07199906000021EG (VERDES)                                       ESQUERDA DE GALICIA - OS VERDES (IZQ. PUEBLOS)                                                                                                        000021000021000137
07199906000022EV (VERDES)                                       ELS VERDS (C.E. LV-LAS IZQUIERDAS DE LOS PUEBLOS)                                                                                                     000022000022000137
07199906000023LV (VERDES)                                       LOS VERDES (C.E. LV-LAS IZQUIERDAS DE LOS PUEBLOS)                                                                                                    000023000023000137
07199906000026UV (CE)                                           UNIO VALENCIANA (COALICION EUROPEA)                                                                                                                   000026000026000131
07199906000027VERDES-IA                                         LOS VERDES + IZQUIERDA ANDALUZA (IZQ. PUEBLOS)                                                                                                        000027000027000137
07199906000028B-GV                                              BERDEAK - GRUPO VERDE                                                                                                                                 000028000028000151
07199906000032PH                                                PARTIDO HUMANISTA                                                                                                                                     000032000032000032
07199906000038UC-CDS                                            UNION CENTRISTA - CENTRO DEMOCRATICO Y SOCIAL                                                                                                         000038000038000038
07199906000043PADE                                              PARTIDO DEMOCRATA ESPAÑOL                                                                                                                             000043000043000043
07199906000045EU-IU                                             ESQUERDA UNIDA - IZQUIERDA UNIDA                                                                                                                      000045000045000122
07199906000072IU-EB                                             IZQUIERDA UNIDA / EZKER BATUA                                                                                                                         000072000072000122
07199906000113IU                                                IZQUIERDA UNIDA - LA RIOJA                                                                                                                            000113000113000122
07199906000116PAE-I                                             PART. AUTONOMOS DE ESPAÑA Y AGS. INDS. ESPAÑOLAS                                                                                                      000116000116000116
07199906000119IU                                                IZQUIERDA UNIDA - IZQUIERDA DE CASTILLA-LA MANCHA                                                                                                     000119000119000122
07199906000120TC-PNC                                            TIERRA COMUNERA - PARTIDO NACIONALISTA CASTELLANO                                                                                                     000120000120000120
07199906000121FEI                                               FALANGE ESPAÑOLA INDEPENDIENTE                                                                                                                        000121000121000121
