04197904000176AE/2                                              Pro Agrullent                                                                                                                                         003000003000003000
04197904002245SP                                                Som Poble                                                                                                                                             003000003000003000
04197904001554INDEP/1                                           Grupo Independiente de Sada                                                                                                                           003000003000003000
04197904000134AE/1                                              Entesa de la Galera                                                                                                                                   003000003000003000
04197904000709Agrup. Elec                                       Agrupación Electoral Independiente                                                                                                                    003000003000003000
04197904002298U. LABRA.                                         Unión de Labradores                                                                                                                                   003000003000003000
04197904002116PCE/EPK                                           Partido Comunista de Euskadi                                                                                                                          002113002113002118
04197904002059MCA                                               Movimiento Comunista de Andalucia                                                                                                                     002054002054002071
04197904002139PE. Indep.                                        Pacto Electoral por Colunga                                                                                                                           003000003000003000
04197904001459IND/1                                             Independent Democrática                                                                                                                               003000003000003000
04197904000879AVC                                               Asociación de Vecinos "Cumbrales"                                                                                                                     003000003000003000
04197904001802INDEP                                             Democrates Independents                                                                                                                               003000003000003000
04197904000724AIA                                               Agrupación Independiente Agredeña                                                                                                                     003000003000003000
04197904000943CCIPP                                             Candidatura Campesina Independiente de Partidos Po                                                                                                    003000003000003000
04197904002072MC-OIC                                            Movimiento Comunista -Organización Izquierda Comun                                                                                                    002071002071002071
04197904001157FE                                                Falange Española                                                                                                                                      001165001165001165
04197904002070MC-OIC                                            Movimiento Comunista - Organización de Izquierda C                                                                                                    002071002071002071
04197904002182PSM                                               Partido Socialista de Mallorca (Ayuntamientos de M                                                                                                    002184002184002184
04197904001065CIU                                               Candidatura Independiente de Urracal                                                                                                                  003000003000003000
04197904001900INDP                                              Independientes                                                                                                                                        003000003000003000
04197904001516INDEP/1                                           Agrupación Independientes Borreda- Independiente                                                                                                      003000003000003000
04197904002064MCI NAR.                                          Movimiento Independiente de los Barrios de Gijón                                                                                                      003000003000003000
04197904001993ISR                                               Independiente San Roque                                                                                                                               003000003000003000
04197904000297AEDP                                              Agrupació d'electors Democràcia i Progrés                                                                                                             003000003000003000
04197904001907Indt.                                             Agrupación Electoral para un Ayuntamiento Democrát                                                                                                    003000003000003000
04197904002137PDVD                                              Pro-defensa de Villanueva de Bogas                                                                                                                    003000003000003000
04197904001070CIUD                                              Candidatura Independiente de Unidad Democrática                                                                                                       003000003000003000
04197904001635INDEP/1                                           Independiente "Pueblo Unido"                                                                                                                          003000003000003000
04197904001205GIF                                               Grupo Independiente de Fermoselle                                                                                                                     003000003000003000
04197904000050ADES                                              Agrupación de Electores de Sangarrén                                                                                                                  003000003000003000
04197904000382AE                                                Independents Valencianistes                                                                                                                           003000003000003000
04197904000267AE                                                Candidatura Independiente Democrática                                                                                                                 003000003000003000
04197904000481AEUOI                                             Agrupación Electoral Unión Orgaceña Independiente                                                                                                     003000003000003000
04197904001148ERC                                               Esquerra Republicana de Catalunya Ame Front Nacion                                                                                                    001149001149001149
04197904000978CIA                                               Candidatura Independiente de Albatarrec                                                                                                               003000003000003000
04197904001381IG                                                Grupo Independiente                                                                                                                                   003000003000003000
04197904001334I. Campella                                       Candidaturas Independientes del Municipio de Campe                                                                                                    003000003000003000
04197904002236PTR                                               Partido del Trabajo de La Rioja                                                                                                                       002236002236002221
04197904000152AE/1                                              Vecinos Independientes                                                                                                                                003000003000003000
04197904000401AEIR                                              Agrupación Electoral Independiente de El Rosario                                                                                                      003000003000003000
