01200502101049Almería                                           00580077006950041302900432943000000000000000000082205001248920000735300000937001568630000000014156600015297S
01200502105999Canarias                                          01915540025450141293801473346000000000000000000219065003668870002072900004104005134190000000046115300052266S
01200502107029Albacete                                          00379448005530029453600299689000000000000000000065812001039480000783400000855001273150000000011353900013776S
01200502108499Zamora                                            00198524004040016990400181526000000000000000000043284000672000000475400000877000809520000000007229900008653S
01200502101119Cádiz                                             01164374014610091861300936446000000000000000000172918002593590001632800002114003071730000000026704200040131S
01200502101149Córdoba                                           00779870009530062163500635178000000000000000000145684002216910001650900001863002696480000000023480300034845S
01200502114019Álava                                             00295905003860024423800247400000000000000000000053629000786930000418700000993000959570000000006646800029489S
01200502116269La Rioja                                          00293553004790022882700235859000000000000000000062241000899590000651600000522001081380000000009444300013695S
01200502116999La Rioja                                          00293553004790022882700235859000000000000000000062241000899590000651600000522001081380000000009444300013695S
01200502119529Melilla                                           00068016000670004643500049331000000000000000000006772000099080000044600000072000124870000000001094000001547S
01200502101299Málaga                                            01397925016770102063001046824000000000000000000211366003107020001922800002590003700240000000032418100045843S
01200502107139Ciudad Real                                       00492914007690038952600393574000000000000000000084836001334070001033700001012001630670000000014544200017625S
01200502108479Valladolid                                        00510863008140042480900432299000000000000000000107333001627340001465200002334001961210000000016129900034822S
01200502110069Badajoz                                           00663896008570053017400539086000000000000000000134861001997200001429700002484002408920000000021652900024363S
01200502111329Ourense                                           00340258005830028754100355637000000000000000000060585001056380000731900001350001373700000000012442400012946S
01200502117469Valencia / València                               02358919029590185642401888787000000000000000000466084006661070005201800011462007815550000000063384800147707S
01200502118999Ciudad de Ceuta                                   00074654000910005459500056681000000000000000000007862000118890000080000000143000148750000000001277200002103S
01200502106999Cantabria                                         00554784007110046302500481183000000000000000000115278001741550001303700002160001991860000000016861300030573S
01200502107169Cuenca                                            00204546003900016261400164843000000000000000000041281000650130000515500000564000770380000000006945800007580S
01200502108999Castilla y León                                   02493918047160208480202177491000000000000000000533613008164180006653700009623009825200000000085170700130813S
01200502109089Barcelona                                         05117885058310392244904002371000000000000000000874909012609210011503800014055015097950000000106650100443294S
01200502111279Lugo                                              00358452005890030874400347433000000000000000000052393000969750000893600001461001297180000000011524600014472S
01200502115999Región de Murcia                                  01294694014920093032100947599000000000000000000201799003063650002052900003130003670940000000031720700049887S
01200502101419Sevilla                                           01792420023290142133901441114000000000000000000305373004687590003217300005593005499880000000047661000073378S
01200502102449Teruel                                            00139333003390011233900115597000000000000000000026021000414170000326200001065000494930000000004435000005143S
01200502113319Navarra                                           00584734009280045434900467355000000000000000000094530001472510001040600001866001804240000000012519100055233S
01200502117129Castellón / Castelló                              00527345007050039907200403450000000000000000000095990001430300001177400002497001658740000000013855700027317S
01200502104999Illes Balears                                     00955045010590068007200690026000000000000000000120952001767900001429000002601002117700000000017563500036135S
01200502108409Segovia                                           00152640003190012230000124458000000000000000000034140000522270000462500000458000606600000000005352800007132S
01200502112999Comunidad de Madrid                               05804829062300432024704463272000000000000000000858191013851880012301500010879017358410000000137765700358184S
01200502115309Murcia                                            01294694014920093032100947599000000000000000000201799003063650002052900003130003670940000000031720700049887S
01200502117999Comunitat Valenciana                              04543304058840340390403457789000000000000000000836787012040880009320300021883014113000000000116471800246582S
01200502103339Asturias                                          01073761016030092405800986215000000000000000000176143002841530002335800002430003529570000000028756700065390S
01200502110999Extremadura                                       01075286014630086554000885944000000000000000000233580003430170002352400004185004090330000000036867100040362S
01200502114209Guipúzcoa                                         00686513008930056648800580582000000000000000000120103001681600000662300001515002036540000000011871900084935S
01200502118519Ceuta                                             00074654000910005459500056681000000000000000000007862000118890000080000000143000148750000000001277200002103S
01200502101999Andalucía                                         07687518097300596351806100011000000000000000001262354019142970012410800018548023155210000000203260500282916S
01200502106399Cantabria                                         00554784007110046302500481183000000000000000000115278001741550001303700002160001991860000000016861300030573S
01200502117039Alicante / Alacant                                01657040022200114840801165552000000000000000000274713003949510002941100007924004638710000000039231300071558S
01200502101189Granada                                           00841687011640067376100699796000000000000000000152461002304780001433700002376002851940000000025042500034769S
01200502102229Huesca                                            00212901004080017266900176904000000000000000000038188000596010000528100000514000741790000000006454500009634S
01200502114489Vizcaya                                           01132861014090094948400970520000000000000000000207092003003300001468600002981003609210000000024623700114684S
01200502199999Total nacional                                    43197684570553356211934692491000000000000000007260162110896310085666400124523135105650000001105756302453002S
01200502101239Jaén                                              00654458008570051870300526978000000000000000000121396001884590001104500001785002412310000000021595000025281S
01200502108249León                                              00492720007280042021000449878000000000000000000096698001557500001087600001640001928300000000017240700020423S
01200502109179Girona                                            00636198008270046957400477171000000000000000000101322001519540001515500001885001758930000000011236000063533S
01200502109259Lleida                                            00385092005500030143600311890000000000000000000057752000900590001066800000947001101400000000007494700035193S
01200502110109Cáceres                                           00411390006060033536600346858000000000000000000098719001432970000922700001701001681410000000015214200015999S
01200502111159A Coruña                                          01121344016130094808601058575000000000000000000179543003115140002729500003819003990800000000034755200051528S
01200502112289Madrid                                            05804829062300432024704463272000000000000000000858191013851880012301500010879017358410000000137765700358184S
01200502101219Huelva                                            00476707005940037580800380732000000000000000000070951001099570000713500001290001354000000000012202800013372S
01200502105389Santa Cruz de Tenerife                            00928412011500068552700731930000000000000000000108103001855070000978200002276002637250000000024213000021595S
01200502107199Guadalajara                                       00193913004760015334100155284000000000000000000035443000537230000490300000450000653900000000005424500011145S
01200502107459Toledo                                            00578060007580045214800458135000000000000000000105554001666070001351400001503001945970000000016604100028556S
01200502108379Salamanca                                         00350984006650029302200312430000000000000000000076896001162980000932900001530001386790000000012136000017319S
01200502114999País Vasco                                        02115279026880176021001798502000000000000000000380824005471830002549600005489006605320000000043142400229108S
01200502111999Galicia                                           02750985040680231015202617092000000000000000000438309007780290006582900009787010010340000000087628900124745S
01200502102999Aragón                                            01249584021990099875001018912000000000000000000236696003522850002817200003947004230350000000036545200057583S
01200502103999Principado de Asturias                            01073761016030092405800986215000000000000000000176143002841530002335800002430003529570000000028756700065390S
01200502109999Cataluña                                          06813319081560520821105314358000000000000000001142240016590710015492600018770019839920000000138679400597198S
01200502111369Pontevedra                                        00930931012830076578100855447000000000000000000145788002639020002227900003157003348660000000028906700045799S
01200502102509Zaragoza                                          00897350014520071374200726411000000000000000000172487002512670001962900002368002993630000000025655700042806S
