04199105311881INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105311882INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105311891CIO                                               CANDIDATURA INDEPENDIENTE OLAZTI                                                                                                                      311891311891010000
04199105311911AEP                                               AGRP ELECTORAL DEL PUEBLO                                                                                                                             311911311911010000
04199105311912APIO                                              AGRP PROGRESISTA IND OLITE                                                                                                                            311912311912010000
04199105311921INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105311932ICO                                               INDEPENDIENTES CENDEA DE OLZA                                                                                                                         311932311932010000
04199105311941CIVO                                              CANDIDATURA INDEPENDIENTE DEL VAL DE OLLO                                                                                                             311941311941010000
04199105311951AEG                                               AGRUPACION ELECTORAL GAZTEAK                                                                                                                          311951311951010000
04199105311961INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105311971INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105311981INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105311991GI                                                GRUPO INDEPENDIENTE                                                                                                                                   311991311991010000
04199105311992IND-2 31199                                       URRIZKAIN                                                                                                                                             311992311992010000
04199105312001IND-1 31200                                       AGRUPACION INDEPENDIENTE DE OTEIZA                                                                                                                    312001312001010000
04199105312021UPEI                                              UNION PERALTESA DE IZQUIERDAS                                                                                                                         312021312021010000
04199105312022AIP                                               AGRP IND PERALTESA                                                                                                                                    312022312022010000
04199105312023AJP                                               ALTERNATIVA JOVEN DE PERALTA                                                                                                                          312023312023010000
04199105312024CEP                                               COALICION ELECTORAL PERALTESA                                                                                                                         312024312024010000
04199105312025AIAG                                              AGRP IND AGRICULTORES GANADEROS                                                                                                                       312025312025010000
04199105312031INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312051IND-1 31205                                       CANDIDATURA DEMOCRATA IND DE PITILLAS                                                                                                                 312051312051010000
04199105312052CIC                                               CANDIDATURA IND CIDACOS                                                                                                                               312052312052010000
04199105312061AXR                                               AGRUPACION XIMENEZ DE RADA                                                                                                                            312061312061010000
04199105312062AEP                                               AGRUPACION ELECTORAL PUENTESINA                                                                                                                       312062312062010000
04199105312081AIR                                               AGRP.DE IZQUIERDAS DE RIBAFORADA                                                                                                                      312081312081010000
04199105312091INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312101GIR                                               GRUPO INDEPENDIENTE RONCALES                                                                                                                          312101312101010000
04199105312102IND-2 31210                                       ODIETA                                                                                                                                                312102312102010000
04199105312111INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312121IS                                                INDEPENDIENTES DE SADA                                                                                                                                312121312121010000
04199105312131INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312141INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312142INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312143INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312151IND-1 31215                                       "POR NUESTRO SAN ADRIAN"                                                                                                                              312151312151010000
04199105312161GIPS                                              GRUPO INDEPENDIENTE DE PROGRESO DE SANGUESA                                                                                                           312161312161010000
04199105312162GISS                                              GRUPO INDEPENDIENTE SAN SEBASTIAN                                                                                                                     312162312162010000
04199105312191INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312211DA                                                DONEZTEBEN-ALDE                                                                                                                                       312211312211010000
04199105312212UD                                                UNION DONEZTEBARRA                                                                                                                                    312212312212010000
04199105312221INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312241AIAG                                              AGRUPACION INDEPENDIENTE AGRICULTORES Y GANADEROS                                                                                                     312241312241010000
04199105312242ASIA                                              AGRUPACION SESMERA INDEPENDIENTE "ALMUZA"                                                                                                             312242312242010000
04199105312251INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312281AIPT                                              AGRUP.INDEP.PRO TIEBAS Y MURUARTE DE RETA                                                                                                             312281312281010000
04199105312282IND-2 31228                                       AGRUP.ELECTORAL TIEBAS - MURUARTE DE RETA                                                                                                             312282312282010000
04199105312291INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312321AIT                                               ASAMBLEA DE IZQUIERDA DE TUDELA                                                                                                                       312321312321010000
04199105312331INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312341INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312351AVU                                               AGRP VECINAL DE UJUE                                                                                                                                  312351312351010000
04199105312361IND-1 31236                                       AGRUPACION ELECTORAL LIBRE                                                                                                                            312361312361010000
04199105312362AUT                                               AGRUPACION ULZAMAKO-TALDEA                                                                                                                            312362312362010000
04199105312371INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312372INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312381INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312382INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312391IU                                                INDEPENDIENTES DE URDAX                                                                                                                               312391312391010000
04199105312411INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312421AESPM                                             AGRUPACION ELECTORAL SAN PEDRO MARTIR                                                                                                                 312421312421010000
04199105312422CPUB                                              CANDIDATURA POPULAR URRAUL BAJO                                                                                                                       312422312422010000
04199105312441INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312461INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312471IND-1 31247                                       INDEPENDIENTE                                                                                                                                         312471312471010000
04199105312501IND-1 31250                                       HERRIALDE (AGRUPACION INDEPENDIENTE)                                                                                                                  312501312501010000
04199105312511IND-1 31251                                       CANDIDATURA INDEPENDIENTE "VIANA UNIDA"                                                                                                               312511312511010000
04199105312531INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312551INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312571AS                                                AGRUPACION "SARREA"                                                                                                                                   312571312571010000
04199105312581IND-1 31258                                       INDEPENDIENTES DE VILLAVA                                                                                                                             312581312581010000
04199105312591IND-2 31259                                       UNION INDEPENDIENTE                                                                                                                                   312591312591010000
04199105312601AFC                                               AGRUPACION FEMENINA CONCEJIL                                                                                                                          312601312601010000
04199105312611IND-1 31261                                       INDEPENDIENTES                                                                                                                                        312611312611010000
04199105312621INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312631I                                                 IRAMENDI                                                                                                                                              312631312631010000
04199105312641A                                                 AKELARRE                                                                                                                                              312641312641010000
04199105312651INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105312652INDEP                                             INDEPENDIENTES                                                                                                                                        010000010000010000
04199105319021CIB                                               CANDIDATURA INDEPENDIENTE DE BERRIOPLANO                                                                                                              319021319021010000
04199105452031IPY                                               INDEP.POR YUNCLER                                                                                                                                     452031452031010000
04199105452041PAINYU                                            PARTIDO INDEP.DE YUNCLILLOS                                                                                                                           452041452041010000
