041991051010400199ABLA                                                                                                001301300000001706000010000133100001331000000000000000000000584000008720000001300000007000010390090000000000000000N
041991051010400299ABRUCENA                                                                                            001301300000001557000010000120300001203000000000000000000000467000007440000000300000003000009490090000000000000000N
041991051010400399ADRA                                                                                                002902900000020308000180001380500013805000000000000000000003882000062690000003000000032000083120210000000000000000N
041991051010400499ALBANCHEZ                                                                                           005305300000000803000010000067000000670000000000000000000000297000003780000000000000003000004740070000000000000000N
041991051010400599ALBOLODUY                                                                                           001301300000000954000010000074600000746000000000000000000000324000005300000000500000017000005880070000000000000000N
041991051010400699ALBOX                                                                                               005305300000010651000090000660800006608000000000000000000002346000037300000001900000024000048720170000000000000000N
041991051010400799ALCOLEA                                                                                             001301300000000858000010000067900000679000000000000000000000270000004110000000300000004000005060070000000000000000N
041991051010400899ALCONTAR                                                                                            005305300000000678000020000056300000563000000000000000000000206000003540000000100000000000005000070000000000000000N
041991051010401099ALHABIA                                                                                             001301300000000849000010000061800000618000000000000000000000305000004570000000200000008000005120070000000000000000N
041991051010401199ALHAMA DE ALMERIA                                                                                   001301300000003088000030000223900002239000000000000000000000809000013050000001200000006000018260110000000000000000N
041991051010401399ALMERIA                                                                                             001301300000161566001180011677900116779000000000000000000034216000463450000042300000167000609140270000000000000000N
041991051010401699ANTAS                                                                                               010010000000002580000030000194500001945000000000000000000000728000011830000000800000002000015510110000000000000000N
041991051010401799ARBOLEAS                                                                                            005305300000001527000010000121100001211000000000000000000000438000007010000000400000002000009770090000000000000000N
041991051010401899ARMUÑA DE ALMANZORA                                                                                 005305300000000375000010000029400000294000000000000000000000127000002020000000300000001000002440070000000000000000N
041991051010401999BACARES                                                                                             005305300000000334000010000029500000295000000000000000000000106000001720000000200000001000002120070000000000000000N
041991051010402099BAYARCAL                                                                                            001301300000000435000010000036400000364000000000000000000000134000002540000000000000000000003000070000000000000000N
041991051010402199BAYARQUE                                                                                            005305300000000258000010000022000000220000000000000000000000114000001640000000000000000000001940070000000000000000N
041991051010402299BEDAR                                                                                               010010000000000533000010000040900000409000000000000000000000194000002530000000200000000000003000070000000000000000N
041991051010402499BENAHADUX                                                                                           001301300000002171000020000154700001547000000000000000000000763000010820000000100000003000013160110000000000000000N
