04201905101119Cádiz                                             01238714015210097609000976135000048600000000000296359004102040000501600004759005326670007230000000000000000S
04201905105389Santa Cruz de Tenerife                            01018510013150078191300781937000291820000000000199419003283340000412400004204004483720007880000000000000000S
04201905111159A Coruña                                          01119351015370093076700930819000022970000000000306313004755110000602900005364006047490012390000000000000000S
04201905114489Bizkaia                                           01149628013960091245800912636000030810000000000338059004868320000591700005080005896410012360000000000000000S
04201905101189Granada                                           00912075011010071157200711590000073050000000000251370003491220000406700006386004510010017640000000000000000S
04201905114999País Vasco                                        02199088026670172303501723898000067350000000000640533009098870001210600009943011152120026510000000000000000S
04201905101419Sevilla                                           01939887025640151370701513755000043120000000000511097006896120000850500010856009092920014960000000000000000S
04201905101219Huelva                                            00519932006500039732600397364000069560000000000125919001743550000235900003208002449300008760000000000000000S
04201905103339Asturias                                          01028244015730085847500858518000026190000000000281793004140220000595900004841005252590009280000000000000000S
04201905119529Melilla                                           00086384000870005424100054246000000990000000000014239000242300000015800000188000340470000250000000000000000S
04201905101049Almería                                           00709340008080047528700475315000163290000000000162058002244450000238800002726002925260009930000000000000000S
04201905109999Cataluña                                          07600065083650542240705422553000697780000000001935320027664700003660000020869034569440090770000000000000000S
04201905108349Palencia                                          00162035003760013470300134709000004160000000000050283000740620000141100001570000957490010050000000000000000S
04201905108479Valladolid                                        00519851008290042055600420573000018070000000000156487002270380000323800003115002937910013730000000000000000S
04201905114209Gipuzkoa                                          00720592008460055814500558828000020830000000000214886002981350000474200003256003640580009860000000000000000S
04201905101999Andalucía                                         08384408101650639969306399918000822560000000002135468029278830003407400043962038522240090670000000000000000S
04201905108409Segovia                                           00153342003320011826900118270000018160000000000046971000685900000136000001738000850650011210000000000000000S
04201905109179Girona                                            00761947008300051698400516990000137850000000000190707002731910000712200003707003299100019430000000000000000S
04201905118999Ciudad de Ceuta                                   00085144000960005991400059954000000350000000000015004000248440000020400000292000336220000250000000000000000S
04201905108999Castilla y León                                   02409164048370197191301974203000115620000000000730120010622060001925600020370013637700126240000000000000000S
04201905115309Murcia                                            01478509016870104128201041321000164730000000000374977005130040000348500004623006553880007690000000000000000S
04201905101299Málaga                                            01641121016930117625501176274000374570000000000370122005197480000515300006239006742560012070000000000000000S
04201905102229Huesca                                            00219345004120016799700168001000029360000000000060942000862550000206300001422001121020012600000000000000000S
04201905119999Ciudad de Melilla                                 00086384000870005424100054246000000990000000000014239000242300000015800000188000340470000250000000000000000S
04201905102449Teruel                                            00134572003310010411400104117000012610000000000040680000579310000119500001296000736090011400000000000000000S
04201905107139Ciudad Real                                       00499100007060039207200392091000022250000000000143100002024140000287700004152002650700010000000000000000000S
04201905111329Ourense                                           00309293005420026264800262678000024460000000000098653001438260000150800001813001860690008760000000000000000S
04201905104999Illes Balears                                     01128908012150079689900798493000230150000000000240154003432550000423400003775004309630009250000000000000000S
04201905114019Araba / Álava                                     00328868004250025243200252434000015710000000000087588001249200000144700001607001615130004290000000000000000S
04201905110109Cáceres                                           00396487005130032985400329882000010960000000000134696001831730000241900004340002352720017090000000000000000S
04201905117129Castellón / Castelló                              00576898007150042200900422021000116910000000000165525002249000000231800002829002762120010890000000000000000S
04201905107169Cuenca                                            00197222003830015471900154728000026570000000000062859000904060000171600002052001155830013560000000000000000S
04201905108099Burgos                                            00357070007960028339300283644000019920000000000100516001474220000381500003189001891440018450000000000000000S
04201905108059Ávila                                             00158498003610012976500129766000007770000000000052978000774980000119100001776000974050012900000000000000000S
04201905108429Soria                                             00088600002570007079900072897000008350000000000025053000364590000092100000855000477330007910000000000000000S
04201905109439Tarragona                                         00795902010100056278400562803000092370000000000211671002905160000530400003942003582050016640000000000000000S
04201905118519Ceuta                                             00085144000960005991400059954000000350000000000015004000248440000020400000292000336220000250000000000000000S
04201905111369Pontevedra                                        00941772013350077567800775717000033010000000000268779004028750000466700004682005103810008790000000000000000S
04201905110069Badajoz                                           00676376008980054490400544944000013760000000000214014002849990000406200006165003730070015830000000000000000S
