032016061010400199Abla                                                                                                001301300000001342000020000106200001062000000000000000000000453000005960000001800000036000007610000000000000000000S
032016061010400299Abrucena                                                                                            001301300000001279000020000103900001039000000000000000000000395000005320000002200000025000006780000000000000000000S
032016061010400399Adra                                                                                                002902900000024670000260001735700017357000000000000000000005736000080360000019200000327000105210000000000000000000S
032016061010400499Albánchez                                                                                           005305300000000805000010000042500000425000000000000000000000174000002270000000800000003000003090000000000000000000S
032016061010400599Alboloduy                                                                                           001301300000000653000010000055600000556000000000000000000000208000003220000000500000011000004200000000000000000000S
032016061010400699Albox                                                                                               005305300000011429000130000702200007022000000000000000000002240000032000000011000000144000044950000000000000000000S
032016061010400799Alcolea                                                                                             001301300000000812000010000073400000734000000000000000000000276000003740000001300000009000004990000000000000000000S
032016061010400899Alcóntar                                                                                            005305300000000570000020000050500000505000000000000000000000207000002890000000900000008000004050000000000000000000S
032016061010400999Alcudia de Monteagud                                                                                001301300000000168000010000016200000162000000000000000000000063000000800000000400000002000001170000000000000000000S
032016061010401099Alhabia                                                                                             001301300000000700000010000057600000576000000000000000000000279000003600000000700000008000004240000000000000000000S
032016061010401199Alhama de Almería                                                                                   001301300000003763000040000276500002765000000000000000000001167000015600000006200000052000019920000000000000000000S
032016061010401299Alicún                                                                                              001301300000000220000010000019100000191000000000000000000000103000001370000000600000001000001530000000000000000000S
032016061010401399Almería                                                                                             001301300000194203002120014137800141380000000000000000000051411000686380000220700001849000898500000000000000000000S
032016061010401499Almócita                                                                                            001301300000000173000010000014400000144000000000000000000000065000000860000000200000003000001120000000000000000000S
032016061010401599Alsodux                                                                                             001301300000000138000010000012400000124000000000000000000000055000000690000000400000000000000920000000000000000000S
032016061010401699Antas                                                                                               010010000000003195000040000213800002138000000000000000000000738000010470000003300000057000014430000000000000000000S
032016061010401799Arboleas                                                                                            005305300000004670000040000129600001296000000000000000000000449000006150000002000000017000008110000000000000000000S
032016061010401899Armuña de Almanzora                                                                                 005305300000000332000010000027000000270000000000000000000000123000001730000000400000009000002190000000000000000000S
032016061010401999Bacares                                                                                             005305300000000278000010000024900000249000000000000000000000105000001450000000500000000000001900000000000000000000S
032016061010402099Bayárcal                                                                                            001301300000000336000010000028800000288000000000000000000000103000001460000000400000009000001880000000000000000000S
032016061010402199Bayarque                                                                                            005305300000000216000010000018500000185000000000000000000000089000001170000000200000006000001420000000000000000000S
032016061010402299Bédar                                                                                               010010000000000990000010000034700000347000000000000000000000156000001960000001100000003000002350000000000000000000S
032016061010402399Beires                                                                                              001301300000000119000010000013800000138000000000000000000000053000000670000000300000002000000870000000000000000000S
032016061010402499Benahadux                                                                                           001301300000004183000050000307400003074000000000000000000001361000017160000004600000074000022100000000000000000000S
032016061010402699Benitagla                                                                                           001301300000000078000010000006600000066000000000000000000000027000000400000000100000001000000520000000000000000000S
032016061010402799Benizalón                                                                                           001301300000000283000010000025000000250000000000000000000000082000001060000000500000002000001520000000000000000000S
032016061010402899Bentarique                                                                                          001301300000000258000010000022100000221000000000000000000000140000001660000000200000004000001830000000000000000000S
032016061010402999Berja                                                                                               002902900000012370000140000885900008859000000000000000000003151000041940000011400000194000054830000000000000000000S
032016061010403099Canjáyar                                                                                            001301300000001342000020000111900001119000000000000000000000455000006130000000800000027000007770000000000000000000S
032016061010403199Cantoria                                                                                            005305300000003580000040000233800002338000000000000000000000921000012760000002900000030000016960000000000000000000S
032016061010403299Carboneras                                                                                          010010000000007838000110000558600005586000000000000000000001743000025000000006300000101000034330000000000000000000S
032016061010403399Castro de Filabres                                                                                  001301300000000147000010000013500000135000000000000000000000060000000790000000100000004000000920000000000000000000S
032016061010403499Cóbdar                                                                                              001301300000000183000010000016000000160000000000000000000000047000000700000000200000001000000930000000000000000000S
032016061010403599Cuevas del Almanzora                                                                                010010000000013292000160000836400008364000000000000000000003066000041120000010800000134000055360000000000000000000S
032016061010403699Chercos                                                                                             005305300000000275000010000022600000226000000000000000000000096000001300000000300000001000001690000000000000000000S
032016061010403799Chirivel                                                                                            005305300000001604000030000131400001314000000000000000000000447000006600000002400000044000008870000000000000000000S
032016061010403899Dalías                                                                                              002902900000003979000050000308400003084000000000000000000001101000015750000005400000060000019720000000000000000000S
032016061010404199Enix                                                                                                001301300000000437000010000032200000322000000000000000000000162000001890000000600000004000002290000000000000000000S
032016061010404399Felix                                                                                               001301300000000688000010000054900000550000000000000000000000253000003440000000700000011000004460000000000000000000S
032016061010404499Fines                                                                                               005305300000002143000020000154700001547000000000000000000000612000008670000002200000035000011040000000000000000000S
032016061010404599Fiñana                                                                                              001301300000002134000030000175700001757000000000000000000000771000010120000002600000040000012400000000000000000000S
032016061010404699Fondón                                                                                              001301300000001020000020000085800000858000000000000000000000335000004620000001100000021000005710000000000000000000S
032016061010404799Gádor                                                                                               001301300000003027000040000228100002281000000000000000000001095000013870000003700000047000018060000000000000000000S
