02201512000379C's                                               CIUDADANOS PARTIDO DE LA CIUDADANÍA                                                                                                                   901079901079901079
02201512000382PACMA                                             PARTIDO ANIMALISTA-CONTRA EL MALTRATO ANIMAL                                                                                                          902744902744902744
02201512000384PSOE                                              PARTIDO SOCIALISTA OBRERO ESPAÑOL                                                                                                                     903484903484903484
02201512000385PP                                                PARTIDO POPULAR                                                                                                                                       903316903316903316
02201512000387UPYD                                              UNIÓN PROGRESO Y DEMOCRACIA                                                                                                                           904475904475904475
02201512000389PACMA                                             PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL                                                                                                          902744902744902744
02201512000406UPYD                                              UNIÓN PROGRESO Y DEMOCRACIA                                                                                                                           904475904475904475
02201512000407PCPC                                              PARTIDO COMUNISTA DEL PUEBLO CANARIO                                                                                                                  904783904783902816
02201512000412C's                                               CIUDADANOS-PARTIDO DE LA CIUDADANÍA                                                                                                                   901079901079901079
02201512000418C´s                                               CIUDADANOS-PARTIDO DE LA CIUDADANÍA                                                                                                                   901079901079901079
02201512000420UPYD                                              UNIÓN PROGRESO Y DEMOCRACIA                                                                                                                           904475904475904475
02201512000425unio.cat                                          UNIÓ DEMOCRÀTICA DE CATALUNYA                                                                                                                         904223904223904223
02201512000427PACMA                                             PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL                                                                                                          902744902744902744
02201512000428EB                                                ESCAÑOS EN BLANCO                                                                                                                                     901471901471901471
02201512000432PSOE                                              PARTIDO SOCIALISTA OBRERO ESPAÑOL                                                                                                                     903484903484903484
02201512000433PSdeG-PSOE                                        PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE                                                                                                               904805904805903484
02201512000435P-LIB                                             PARTIDO LIBERTARIO                                                                                                                                    903237903237903237
02201512000436PP                                                PARTIDO POPULAR                                                                                                                                       903316903316903316
02201512000438PSC-PSOE                                          PARTIT DELS SOCIALISTES DE CATALUNYA                                                                                                                  903534903534903484
02201512000439PSOE-NCa                                          PARTIDO SOCIALISTA OBRERO ESPAÑOL-NUEVA CANARIAS                                                                                                      904759904759903484
02201512000441C's                                               CIUTADANS-PARTIDO DE LA CIUDADANÍA                                                                                                                    901079901079901079
02201512000443PP-FORO                                           PARTIDO POPULAR-FORO                                                                                                                                  904762904762903316
02201512000444VOX                                               VOX                                                                                                                                                   904688904688904688
02201512000445C's                                               CIUDADANOS-PARTIDO DE LA CIUDADANÍA                                                                                                                   901079901079901079
02201512000448UPYD                                              UNIÓN PROGRESO Y DEMOCRACIA                                                                                                                           904475904475904475
02201512000468VOX                                               VOX                                                                                                                                                   904688904688904688
02201512000471SOMVAL                                            SOM VALENCIANS                                                                                                                                        904003904003904003
02201512000472ARA, PV                                           ARA, PAÍS VALENCIÀ                                                                                                                                    904772904772904772
02201512000473UPYD                                              UNIÓN PROGRESO Y DEMOCRACIA                                                                                                                           904475904475904475
02201512000475C's                                               CIUDADANOS-PARTIDO DE LA CIUDADANÍA                                                                                                                   901079901079901079
02201512000479PACMA                                             PARTIDO ANIMALISTA CONTRA O MALTRATO ANIMAL                                                                                                           902744902744902744
02201512000481EH Bildu                                          EUSKAL HERRIA BILDU                                                                                                                                   901528901528901528
02201512000482ARAPV                                             ARA, PAÍS VALENCIÀ                                                                                                                                    904772904772904772
02201512000484SAIn                                              SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA                                                                                                           903985903985903985
02201512000486PP                                                PARTIDO POPULAR                                                                                                                                       903316903316903316
02201512000489PACMA                                             PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL                                                                                                          902744902744902744
02201512000491UPYD                                              UNIÓN PROGRESO Y DEMOCRACIA (UPYD)                                                                                                                    904475904475904475
02201512000495PCPC                                              PARTIDO COMUNISTA DEL PUEBLO CANARIO                                                                                                                  904783904783902816
02201512000496C's                                               CIUDADANOS PARTIDO DE LA CIUDADANÍA                                                                                                                   901079901079901079
