03200403000001A                                                 ASAMBLEA DE ANDALUCIA                                                                                                                                 000001000001000001
03200403000002A-IZ                                              ASAMBLEA DE IZQUIERDAS-INICIATIVA POR ANDALUCIA                                                                                                       000002000002000002
03200403000003AA                                                ANDECHA ASTUR                                                                                                                                         000003000003000003
03200403000004AC25M                                             ALTERNATIVA CIUDADANA 25 M                                                                                                                            000004000004000004
03200403000005ADN                                               ALIANZA PARA EL DESARROLLO Y LA NATURALEZA                                                                                                            000005000005000005
03200403000007APCA                                              ALTERNATIVA POPULAR CANARIA                                                                                                                           000007000007000007
03200403000008ARALAR-ZUTI                                       ARALAR-ZUTIK                                                                                                                                          000008000008000008
03200403000009ASI                                               AGRUPACION SOCIAL INDEPENDIENTE                                                                                                                       000009000009000009
03200403000010AU.TO.NO.MO                                       PARTIDO DE LOS AUTONOMOS Y PROFESIONALES                                                                                                              000010000010000010
03200403000011AUN                                               ALIANZA POR LA UNIDAD NACIONAL                                                                                                                        000011000011000011
03200403000012AY                                                ACCION YUNTAR                                                                                                                                         000012000012000012
03200403000013AXGC                                              ALTERNATIVA POR GRAN CANARIA                                                                                                                          000013000013000013
03200403000014BLOC-EV                                           BLOC NACIONALISTA VALENCIA-ESQUERRA VERDA                                                                                                             000014000014000014
03200403000015BNG                                               BLOQUE NACIONALISTA GALEGO                                                                                                                            000015000015000015
03200403000016CAC                                               CIUDADANOS AGOBIADOS Y CABREADOS                                                                                                                      000016000016000016
03200403000017CC                                                COALICION CANARIA                                                                                                                                     000017000017000017
03200403000018CC-AHI                                            COALICION CANARIA-AGRUPACION HERREÑA INDEPENDIENTE                                                                                                    000017000017000017
03200403000019CCSE                                              CONVERGENCIA CIUDADANA DEL SURESTE                                                                                                                    000019000019000019
03200403000020CDAS CDS                                          CONVERGENCIA DEMOCRATICA ASTURIANA Y CDS                                                                                                              000020000020000024
03200403000021CDC                                               CIUDADANOS DIGITALES DE CASTELNOU                                                                                                                     000021000021000021
03200403000022CDN                                               CONVERGENCIA DE DEMOCRATAS DE NAVARRA                                                                                                                 000022000022000022
03200403000023CDS                                               CENTRE DEMOCRATIC I SOCIAL                                                                                                                            000023000024000024
03200403000024CDS                                               CENTRO DEMOCRATICO Y SOCIAL                                                                                                                           000024000024000024
03200403000025CENB                                              CIUDADANOS EN BLANCO                                                                                                                                  000025000025000025
03200403000026CG                                                COALICION GALEGA                                                                                                                                      000026000026000026
03200403000027CHA                                               CHUNTA ARAGONESISTA                                                                                                                                   000027000027000027
03200403000028CI                                                CAND. INDEPENDIENTE-EL PARTIDO DE CASTILLA Y LEON                                                                                                     000028000028000028
03200403000029CIVES                                             CIVES                                                                                                                                                 000029000029000029
03200403000030CN                                                CULTURA NATURAL                                                                                                                                       000030000030000030
03200403000031CNC                                               CONCEJU NACIONALIEGU CANTABRU                                                                                                                         000031000031000031
03200403000032CTC                                               COMUNION TRADICIONALISTA CARLISTA                                                                                                                     000032000032000032
03200403000033CIU                                               CONVERGENCIA I UNIO                                                                                                                                   000033000033000033
03200403000034DN                                                DEMOCRACIA NACIONAL                                                                                                                                   000034000034000034
03200403000035EA                                                EUSKO ALKARTASUNA                                                                                                                                     000035000035000035
