03200403101189Granada                                           00828107011360069424400694304000000000000000000281182004322670001208300010606005025610000040000000000000000S
03200403104071Mallorca                                          00753584008570054818400548249000000000000000000222231003193100001092300009448003598840000030000000000000000S
03200403107139Ciudad Real                                       00487670007680039311800393160000000000000000000162826002513140000753000008929002926850000040000000000000000S
03200403109259Lleida                                            00377639005500031235200312357000000000000000000118746001808570000489900008117002198030000040000000000000000S
03200403109999Cataluña                                          06704146081510530845105308714000000000000000002197726032444940007997900086631038423970000160000000000000000S
03200403117129Castellón / Castelló                              00518239006990040152900401559000000000000000000181619002646020000901600009282002969300000040000000000000000S
03200403101419Sevilla                                           01782862023130143167201432031000000000000000000600284009302790002988200021625010547580000040000000000000000S
03200403105352Lanzarote                                         00114715001300007521400075214000000000000000000017735000302740000114800001386000411260000010000000000000000S
03200403107169Cuenca                                            00202982003850016556000165576000000000000000000072078001098590000352900003731001276840000040000000000000000S
03200403110999Extremadura                                       01073904014570088521800885410000000000000000000392080005751430001619500018470006677280000080000000000000000S
03200403108999Castilla y León                                   02487646046990217933702179521000000000000000000878099013660010005370100050357015929910000360000000000000000S
03200403118999Ciudad de Ceuta                                   00074931000910005674300056751000000000000000000018795000281310000077200001526000337220000020000000000000000S
03200403105359Las Palmas                                        00979606013720073610000736157000000000000000000222252003667280000913500016472004740960000050000000000000000S
03200403105389Santa Cruz de Tenerife                            00915262011320072176400721781000000000000000000202293003402450000692100014075004637330000060000000000000000S
03200403108059Ávila                                             00165480003710014363300143641000000000000000000061985000938700000302100003808001077830000040000000000000000S
03200403108479Valladolid                                        00506302008120043175700431774000000000000000000185289002855700001123900009093003311160000040000000000000000S
03200403111329Ourense                                           00342213005790035489200355008000000000000000000111432001864300000473100006809002283270000040000000000000000S
03200403114019Álava                                             00294360003830024735000247377000000000000000000099839001502440000416600013091001732520000040000000000000000S
03200403114999País Vasco                                        02112204026860180381101803937000000000000000000745171010953900003035000141093011781260000120000000000000000S
03200403199999Total nacional                                    42717064565853456850934571831000000000000000013723532210859150067981600761055247462910002080000000000000000S
03200403101119Cádiz                                             01155724014510092713500927177000000000000000000348693005358990001916000018532006119300000040000000000000000S
03200403101149Córdoba                                           00775944009410063310800633155000000000000000000267718004062320001405100011842004707690000040000000000000000S
03200403101219Huelva                                            00472446005760037838800378428000000000000000000138929002203800000649600006530002648480000040000000000000000S
03200403104072Menorca                                           00081067000850006159900061599000000000000000000025845000342790000109900001120000396460000010000000000000000S
03200403107029Albacete                                          00376556005520029875100298780000000000000000000122822001925370000768800006259002227710000040000000000000000S
03200403105353Fuerteventura                                     00074983000900005151200051512000000000000000000012906000215960000053400001081000301180000010000000000000000S
03200403108379Salamanca                                         00348271006590031236600312421000000000000000000128317001953560000800300007346002237110000040000000000000000S
03200403109179Girona                                            00619692008140047242400472443000000000000000000198466002966590000625500011931003371970000040000000000000000S
03200403117469Valencia / València                               02320297029210188444801884604000000000000000000859535012272270003618300037865013907850000040000000000000000S
03200403101299Málaga                                            01374890016650103324401033409000000000000000000413401006220480002085400016635007070800000040000000000000000S
03200403103339Asturias                                          01075381015990098630700986352000000000000000000356747005597090002083600013496007028360000040000000000000000S
03200403104079Illes Balears                                     00947361010580068776900687834000000000000000000277126003952960001338100011972004480880000050000000000000000S
03200403107199Guadalajara                                       00185474004750015107300151106000000000000000000063809000970260000365200004199001130490000040000000000000000S
03200403114209Guipúzcoa                                         00684416009150058177200581818000000000000000000238890003451050001259800059194003472640000040000000000000000S
03200403101999Andalucía                                         07606848096200605097306051769000000000000000002425680037369260011827100103522043094090000320000000000000000S
03200403102449Teruel                                            00138686003370011614000116141000000000000000000044062000683850000243500002943000833190000040000000000000000S
03200403110109Cáceres                                           00410762005980034669900346760000000000000000000157514002285750000639700007490002608600000040000000000000000S
03200403112999Comunidad de Madrid                               05718942062250445815904458540000000000000000001676725027535570011096200047282033725100000040000000000000000S
03200403113319Navarra                                           00578210009270046614300466181000000000000000000187064002849930000950700026084003216040000040000000000000000S
03200403102999Aragón                                            01230090021900101989301019923000000000000000000425682006278920002469100021055007406550000120000000000000000S
03200403106999Cantabria                                         00549690006790047905500479189000000000000000000201683003060650001267800009578003479020000040000000000000000S
03200403111279Lugo                                              00360512005860034740900347433000000000000000000096831001807010000528000008612002354050000040000000000000000S
03200403112289Madrid                                            05718942062250445815904458540000000000000000001676725027535570011096200047282033725100000040000000000000000S
03200403119529Melilla                                           00068463000670004911600049129000000000000000000013676000212700000069600000939000258150000020000000000000000S
03200403103999Principado de Asturias                            01075381015990098630700986352000000000000000000356747005597090002083600013496007028360000040000000000000000S
03200403105384Tenerife                                          00799889009770061845700618474000000000000000000176954002986920000629100012453003977970000030000000000000000S
03200403108429Soria                                             00090954002510007853300078531000000000000000000027196000446890000200500002739000542180000040000000000000000S
03200403110069Badajoz                                           00663142008590053851900538650000000000000000000234566003465680000979800010980004068680000040000000000000000S
03200403111369Pontevedra                                        00927555012770084858000848707000000000000000000266117004769390001875600020812005700880000040000000000000000S
03200403115309Murcia                                            01269230014830094110100941145000000000000000000406603006131840001652800015594006932600000040000000000000000S
03200403116269La Rioja                                          00287390004770023475800234776000000000000000000106665001511460000549400006013001751760000040000000000000000S
03200403116999La Rioja                                          00287390004770023475800234776000000000000000000106665001511460000549400006013001751760000040000000000000000S
03200403107459Toledo                                            00563099007480045026000450322000000000000000000197338003052340000853400010789003446040000040000000000000000S
03200403108409Segovia                                           00150701003170012463300124638000000000000000000053398000825720000331000003757000941890000040000000000000000S
03200403102229Huesca                                            00211286004070017697600176971000000000000000000070003001072480000395300004038001275840000040000000000000000S
03200403105385La Palma                                          00085631001120007393300073933000000000000000000019164000308120000039900001094000471320000010000000000000000S
03200403105386La Gomera                                         00019580000290002042900020429000000000000000000004357000074030000011600000378000132840000010000000000000000S
03200403108499Zamora                                            00199688004060018235500182379000000000000000000070085001106750000414900003746001279680000040000000000000000S
03200403117999Comunitat Valenciana                              04470885057130344061903440892000000000000000001569554022437730007031800084293025227850000120000000000000000S
03200403102509Zaragoza                                          00880118014460072677700726811000000000000000000311617004522590001830300014074005297520000040000000000000000S
03200403105351Gran Canaria                                      00789908011520060937400609431000000000000000000191611003148580000745300014005004028520000030000000000000000S
03200403107999Castilla - La Mancha                              01815781029280145876201458944000000000000000000618873009559700003093300033907011007930000200000000000000000S
03200403108099Burgos                                            00355205007530030315800303177000000000000000000127156001898830000886100007310002210440000040000000000000000S
03200403109439Tarragona                                         00654149009350051655600516584000000000000000000218393003109860000865800015646003603980000040000000000000000S
03200403106399Cantabria                                         00549690006790047905500479189000000000000000000201683003060650001267800009578003479020000040000000000000000S
03200403108349Palencia                                          00175047004040015266300152681000000000000000000059008000945370000396600004028001132230000040000000000000000S
03200403113999Comunidad Foral de Navarra                        00578210009270046614300466181000000000000000000187064002849930000950700026084003216040000040000000000000000S
03200403114489Vizcaya                                           01133428013880097468900974742000000000000000000406442006000410001358600068808006576100000040000000000000000S
03200403101049Almería                                           00565310006880042730000427310000000000000000000163708002535560000692400006456002947020000040000000000000000S
03200403101239Jaén                                              00651565008500052588200525955000000000000000000211765003362650000882100011296004027610000040000000000000000S
03200403105999Canarias                                          01894868025040145786401457938000000000000000000424545007069730001605600030547009378290000110000000000000000S
03200403108249León                                              00495998007260045023900450279000000000000000000165665002688490000914700008530003197390000040000000000000000S
03200403109089Barcelona                                         05052666058520400711904007330000000000000000001662121024559920006016700050937029249990000040000000000000000S
03200403119999Ciudad de Melilla                                 00068463000670004911600049129000000000000000000013676000212700000069600000939000258150000020000000000000000S
03200403104073Eivissa-Formentera                                00112710001160007798600077986000000000000000000029050000417070000135900001404000485580000010000000000000000S
03200403104999Illes Balears                                     00947361010580068776900687834000000000000000000277126003952960001338100011972004480880000050000000000000000S
03200403105387El Hierro                                         00010162000140000894500008945000000000000000000001818000033380000011500000150000055200000010000000000000000S
03200403111159A Coruña                                          01120814015890105354901053738000000000000000000326658005759320001970100022463006988450000040000000000000000S
03200403111999Galicia                                           02751094040310260443002604886000000000000000000801038014200020004846800058696017326650000160000000000000000S
03200403115999Región de Murcia                                  01269230014830094110100941145000000000000000000406603006131840001652800015594006932600000040000000000000000S
03200403117039Alicante / Alacant                                01632349020930115464201154729000000000000000000528400007519440002511900037146008350700000040000000000000000S
03200403118519Ceuta                                             00074931000910005674300056751000000000000000000018795000281310000077200001526000337220000020000000000000000S
