06199505000001PSOE                                              PARTIDO SOCIALISTA OBRERO ESPAÑOL                                                                                                                     000001000001000001
06199505000002PP                                                PARTIDO POPULAR                                                                                                                                       000002000002000002
06199505000003CDS                                               CENTRO DEMOCRATICO Y SOCIAL                                                                                                                           000003000003000003
06199505000013PCN                                               PLATAFORMA CANARIA NACIONALISTA                                                                                                                       000013000013000013
06199505000022EAJ-PNV                                           EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO                                                                                                    000022000022000022
06199505000023UA                                                UNIDAD ALAVESA                                                                                                                                        000023000023000023
06199505000024HB                                                HERRI BATASUNA                                                                                                                                        000024000024000024
06199505000025EA                                                EUSKO ALKARTASUNA                                                                                                                                     000025000025000025
06199505000027PSE-EE/PSOE                                       PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO ESKERRA                                                                                                       000027000027000001
06199505000029EKA                                               PARTIDO CARLISTA                                                                                                                                      000029000029000029
06199505000036PIE                                               PLATAFORMA DE LOS INDEPENDIENTES DE ESPAÑA                                                                                                            000036000036000036
06199505000043HH                                                HERRI HATS                                                                                                                                            000043000043000043
06199505000074IF                                                INDEPENDIENTES DE FUERTEVENTURA                                                                                                                       000013000013000013
06199505000082PH                                                PLATAFORMA HUMANISTA                                                                                                                                  000082000082000082
06199505000096CDS-UC                                            CENTRO DEMOCRATICO Y SOCIAL-UNION CENTRISTA                                                                                                           000096000096000003
06199505000107IZEGZAWEN                                         IZQUIERDA VERDE DE LAS ISLAS CANARIAS                                                                                                                 000107000107000107
06199505000109ATF                                               ASAMBLEA TINERFEÑA                                                                                                                                    000109000109000109
06199505000112IUC                                               IZQUIERDA UNIDA CANARIA                                                                                                                               000112000112000004
06199505000116ICAN                                              INICIATIVA CANARIA                                                                                                                                    000116000116000116
06199505000118LG                                                PARTIDO LA GENTE                                                                                                                                      000118000118000118
06199505000125EHB                                               EUSKAL HERRIKO BERDEAK                                                                                                                                000125000125000125
06199505000128CC                                                COALICION CANARIA                                                                                                                                     000128000128000128
06199505000135AHI                                               AGRUPACION HERREÑA INDEPENDIENTE                                                                                                                      000135000135000135
06199505000138AFIT                                              AGRUPACIONES FAMILIARES INDEPENDIENTES TINERFEÑAS                                                                                                     000138000138000138
06199505000163ACON                                              ASAMBLEA CONEJERA NACIONALISTA                                                                                                                        000163000163000163
06199505000168PCS                                               PARTIDO CANARIO SOCIALISTA                                                                                                                            000168000168000168
06199505000182CNC                                               CONGRESO NACIONAL DE CANARIAS                                                                                                                         000182000182000182
06199505000185FREPIC                                            FRENTE POPULAR POR LA INDEPENDENCIA DE CANARIAS                                                                                                       000185000185000185
06199505000186CGC                                               COALICION POR GRAN CANARIA                                                                                                                            000186000186000186
06199505000187PGC                                               PARTIDO DE GRAN CANARIA                                                                                                                               000013000013000013
06199505000198CC-ATI                                            COALICION CANARIA-ATI                                                                                                                                 000128000128000128
06199505000319IU-EB                                             IZQUIERDA UNIDA-EZKER BATUA                                                                                                                           000319000319000004
06199505000377ICV-GORORDO                                       INICIATIVA CIUDADANA VASCA                                                                                                                            000377000377000377
06199505000378AMA                                               AGRUPACION MUNICIPAL DE ABANTO                                                                                                                        000378000378000378
06199505000386PIL                                               PARTIDO INDEPENDIENTE DE LANZAROTE                                                                                                                    000013000013000013
