04199906000070GHE                                               'GABIRIA' HAUTESLE ELKARTEA                                                                                                                           000070000070000070
04199906000071MHK                                               MUTILOAKO HERRI KANDIDATURA                                                                                                                           000071000071000071
04199906000072IU-EB                                             IZQUIERDA UNIDA / EZKER BATUA                                                                                                                         000072000072000122
04199906000073ZHK                                               ZERAINGO HERRI KANDIDATURA                                                                                                                            000073000073000073
04199906000074AAE-EEE                                           AG.ANT.ESKORIATZA-ESKORIATZAKO ELIZATEEN ELKARTEAN                                                                                                    000074000074000074
04199906000075AELG                                              AGRUPACION DE ELECTORES DE LEINTZ GATZAGA                                                                                                             000075000075000075
04199906000076MTI-PIM                                           MENDAROKO TALDE IND-PART INDEPENDIENTE DE MENDARO                                                                                                     000076000076000076
04199906000077HA                                                HERRI AUKERA                                                                                                                                          000077000077000077
04199906000078AEH                                               ADUNAKO ELKARTE HERRITARRA                                                                                                                            000078000078000078
04199906000079P                                                 PLAZANDREOK                                                                                                                                           000079000079000079
04199906000080CIE(B-LV/A)                                       C.IRITARREN ELKARTASUNA (BERDEAK-VERDES/ALTZAKOAK)                                                                                                    000080000080000080
04199906000081K                                                 KOSTATAKOA                                                                                                                                            000081000081000081
04199906000082AAE                                               ALKIZAKO ALBERTZALE EZKERTIARRAK                                                                                                                      000082000082000082
04199906000083AAT                                               ALTZAGAKO ARTEA TALDEA                                                                                                                                000083000083000083
04199906000084AEL                                               AMEZKETARROK ELKAR LANEAN                                                                                                                             000084000084000084
04199906000085AHB                                               ARAMAKO HERRI BATZARRA                                                                                                                                000085000085000085
04199906000086H                                                 HERRIGINTZA                                                                                                                                           000086000086000086
04199906000087BL                                                BALAUNTZAKO LAGUNARTEA                                                                                                                                000087000087000087
04199906000088Z                                                 ZABALGUNE                                                                                                                                             000088000088000088
04199906000089GH                                                GAZTELUKO HERRITARRAK                                                                                                                                 000089000089000089
04199906000090HK                                                HERNIALDEKO KANDIDATURA                                                                                                                               000090000090000090
04199906000091ADOS                                              ADOS                                                                                                                                                  000091000091000091
04199906000092I                                                 IRURATARRAK                                                                                                                                           000092000092000092
04199906000093OHE                                               OLABERRIKO HERRI ELKARTEA                                                                                                                             000093000093000093
04199906000094EHB                                               EUSKAL HERRIKO BERDEAK / VERDES DEL PAIS VASCO                                                                                                        000094000094000094
04199906000095EPPP                                              EMAKUMEEN PLATAFORMA POLITIKOA-PLAZANDREOK                                                                                                            000095000095000095
04199906000096PR                                                PARTIDO RIOJANO                                                                                                                                       000096000096000096
04199906000097MASH                                              PARTIDO MOVIMIENTO AL SOCIALISMO HUMANISTA                                                                                                            000097000097000097
04199906000098AI                                                ALESANCO INDEPENDIENTE                                                                                                                                000098000098000098
04199906000099CIC                                               CANDIDATURA INDEPENDIENTE DE CENICERO                                                                                                                 000099000099000099
04199906000100CIPC                                              CANDIDATURA INDEPENDIENTE POR CLAVIJO                                                                                                                 000100000100000100
04199906000101CIV                                               CANDIDATURA INDEPENDIENTE DE VENTAS BLANCAS                                                                                                           000101000101000101
04199906000102CIR                                               CANDIDATURA INDEPENDIENTE DEL RASILLO                                                                                                                 000102000102000102
04199906000839AIB                                               AGRUPACIO INDEPENDIENTE BENASSAL                                                                                                                      000839000839000839
04199906000840ARB                                               ASOCIACION DE RESIDENTES DE BENICASIM                                                                                                                 000840000840000840
04199906000841IPB                                               INDEPENDIENTES POR EL PROGRESO DE BENICASIM                                                                                                           000841000841000841
04199906000842FPV                                               FRONT PEL PAIS VALENCIA                                                                                                                               000842000842000842
04199906000843CIP-CV                                            CONVERGENCIA IND.DE PROG.DE LA COM.VALENCIANA                                                                                                         000843000843000843
04199906000103CIRC                                              CANDIDATURA INDEPENDIENTE DE ROBLES DEL CASTILLO                                                                                                      000103000103000103
04199906000104DT                                                DESARROLLO TORRECILLANO                                                                                                                               000104000104000104
04199906000105CIT                                               CANDIDATURA INDEPENDIENTE DE TORREMONTALBO                                                                                                            000105000105000105
04199906000106DM                                                DEMOCRACIA MUNICIPAL                                                                                                                                  000106000106000106
04199906000107LV                                                LOS VERDES                                                                                                                                            000107000107000023
04199906000108CIA                                               CANDIDATURA INDEPENDIENTE DE AUTOL                                                                                                                    000108000108000108
04199906000109CIC                                               CANDIDATOS INDEPENDIENTES PARA CALAHORRA                                                                                                              000109000109000109
04199906000110CIP                                               C.I. EL PUNTAL (AGRUPACION DE ELECTORES)                                                                                                              000110000110000110
04199906000111GIRO                                              GRUPO INDEPENDIENTE DE RINCON DE OLIVEDO                                                                                                              000111000111000111
04199906000112CIO                                               CANDIDATURA INDEPENDIENTE DE OCON                                                                                                                     000112000112000112
04199906000113IU                                                IZQUIERDA UNIDA - LA RIOJA                                                                                                                            000113000113000122
04199906000114AIT                                               AGRUPACION INDEPENDIENTE DE TREVIANA                                                                                                                  000114000114000114
04199906000115FE-JONS                                           FALANGE ESPAÑOLA DE LAS JONS                                                                                                                          000115000115000115
04199906000116PAE-I                                             PART. AUTONOMOS DE ESPAÑA Y AGS. INDS. ESPAÑOLAS                                                                                                      000116000116000116
04199906000117PRCM                                              PARTIDO REGIONALISTA DE CASTILLA LA MANCHA                                                                                                            000117000117000117
04199906000118PSOE                                              PARTIDO SOCIALISTA OBRERO ESPAÑOL - PROGRESISTAS                                                                                                      000118000118000019
04199906000119IU                                                IZQUIERDA UNIDA - IZQUIERDA DE CASTILLA-LA MANCHA                                                                                                     000119000119000122
04199906000120TC-PNC                                            TIERRA COMUNERA - PARTIDO NACIONALISTA CASTELLANO                                                                                                     000120000120000120
04199906000121FEI                                               FALANGE ESPAÑOLA INDEPENDIENTE                                                                                                                        000121000121000121
04199906000122IU-EUIA                                           IZQUIERDA UNIDA - ESQUERRA UNIDA I ALTERNATIVA                                                                                                        000122000122000122
04199906000123CN+EP                                             COALICION NACIONALISTA + EUROPA DE LOS PUEBLOS                                                                                                        000123000123000123
04199906000124UM (CN+EP)                                        UNIO MALLORQUINA (C.NACIONALISTA+EUROPA PUEBLOS)                                                                                                      000124000124000123
04199906000125UPL                                               UNION DEL PUEBLO LEONES                                                                                                                               000125000125000125
04199906000126ERC-EV                                            ESQUERRA REPUBLICANA DE CATALUNYA - ELS VERDS                                                                                                         000126000126000123
04199906000127INDEP                                             PARTIT PER LA INDEPENDENCIA                                                                                                                           000127000127000127
04199906000128COFEM-FEMEK                                       CONFEDERACION DE ORGANIZACIONES FEMINISTAS                                                                                                            000128000128000128
04199906000129URCL                                              UNIDAD REGIONALISTA DE CASTILLA Y LEON                                                                                                                000129000129000129
04199906000130SIEX                                              SOCIALISTAS INDEPENDIENTES DE EXTREMADURA                                                                                                             000130000130000130
04199906000131CE                                                COALICION EUROPEA                                                                                                                                     000131000131000131
04199906000132PA (CE)                                           PARTIDO ANDALUCISTA (COALICION EUROPEA)                                                                                                               000132000132000131
04199906000133PAR (CE)                                          PARTIDO ARAGONES / COALICION EUROPEA                                                                                                                  000133000133000131
04199906000134CC (CE)                                           COALICION CANARIA (COALICION EUROPEA)                                                                                                                 000134000134000131
04199906000135URAS                                              UNION RENOVADORA ASTURIANA                                                                                                                            000135000135000135
04199906000136AA                                                ANDECHA ASTUR                                                                                                                                         000136000136000136
04199906000137VERDES                                            C.ELECTORAL LOS VERDES - IZQUIERDAS DE LOS PUEBLOS                                                                                                    000137000137000137
04199906000138LV+IA                                             LOS VERDES + IZQUIERDA ANDALUZA                                                                                                                       000138000138000138
04199906000139CHA-VERDES                                        CHUNTA ARAGONESISTA - LOS VERDES (IZQ. PUEBLOS)                                                                                                       000139000139000137
04199906000141IPC-VERDES                                        INICIATIVA PER CATALUNYA - VERDS (ESQ. POBLES)                                                                                                        000141000141000137
04199906000142PNT                                               PARTIDO NACIONAL DE LOS TRABAJADORES                                                                                                                  000142000142000142
04199906000143B-V                                               BERDEAK - VERDES                                                                                                                                      000143000143000143
04199906000144A                                                 ASAMBLEA DE ANDALUCIA                                                                                                                                 000144000144000144
04199906000145PLN                                               PARTIDO DE LA LEY NATURAL                                                                                                                             000145000145000145
04199906000146PSM-ENM-CIU                                       PSM-ENTESA NACIONALISTA DE MALLORCA-CIU-BNV                                                                                                           000146000146000004
04199906000175PSCPMC-EUSP                                       PSCPMC-ESQUERRA UNIDA DE SANT POL                                                                                                                     000175000175000175
04199906000176UB-BV                                             UNIO P. BUSOT-BLOC NACIONALISTA VALENCIA ELS VERDS                                                                                                    000176000176000176
04199906000177CIX                                               CANDIDATURA INDEPENDIENTE DE XIXONA                                                                                                                   000177000177000177
04199906000178PSVI                                              PARTIDO SAN VICENTE INDEPENDIENTE                                                                                                                     000178000178000178
04199906000179BNV-EVB-V                                         BLOC NACIONALISTA VALENCIA-ELS VERDS BLOC-VERDS                                                                                                       000179000179000179
04199906000180IBE                                               INDEPENDENTS DE BENISSA I                                                                                                                             000180000180000180
04199906000181GIC                                               GRUPO INDEPENDIENTE DE CALPE                                                                                                                          000181000181000181
04199906000182GIJP                                              GR.IND.DE JUBILADOS Y PENSIONISTAS-INICIATIVA IND.                                                                                                    000182000182000182
04199906000183GD                                                GENT DE DENIA                                                                                                                                         000183000183000183
04199906000184GIE                                               GRUPO INDEPENDIENTE DE EUROPEOS                                                                                                                       000184000184000184
04199906000185GIJ                                               GRUPO INDEPENDIENTE JAVEA-INICIATIVA INDEPENDIENTE                                                                                                    000185000185000185
04199906000186SIM                                               SOCIALISTES INDEPENDENTS DE LA MARINA                                                                                                                 000186000186000186
04199906000187CDP                                               COALICIO DEMOCRATICA DE PARCENT                                                                                                                       000187000187000187
04199906000188CM                                                CIUDADANOS POR MORAIRA                                                                                                                                000188000188000188
04199906000189PDI                                               PARTIDO DOLORES INDEPENDIENTE                                                                                                                         000189000189000189
04199906000190PIVA                                              PARTIDO INDEPENDIENTE VECINOS POR EL ALTET                                                                                                            000190000190000190
04199906000191PIDE                                              PARTIDO INDEPENDIENTE DE ELCHE                                                                                                                        000191000191000191
04199906000192AIR                                               AGRUPACION INDEPENDIENTE DE ROJALES                                                                                                                   000192000192000192
04199906000193AE                                                AGRUPACION DE ELECTORES                                                                                                                               000193000193000193
04199906000194UPI                                               UNION DE PROGRESO INDEPENDIENTE                                                                                                                       000194000194000194
