03201606000001ALCD                                              ALIANZA DE CENTRO DEMOCRÁTICO                                                                                                                         000001000001000001
03201606000003ASG                                               AGRUPACIÓN SOCIALISTA GOMERA                                                                                                                          000003000003000003
03201606000004BADAJOZ ADE                                       BADAJOZ ADELANTE                                                                                                                                      000004000004000004
03201606000005BNG-NÓS                                           BNG-NÓS CANDIDATURA GALEGA                                                                                                                            000005000005000005
03201606000006CCa-AHI                                           COALICIÓN CANARIA-AGRUPACIÓN HERREÑA INDEPENDIENTE                                                                                                    000007000007000007
03201606000007CCa-PNC                                           COALICIÓN CANARIA-PARTIDO NACIONALISTA CANARIO                                                                                                        000007000007000007
03201606000008CCD                                               CIUDADANOS DE CENTRO DEMOCRÁTICO                                                                                                                      000008000008000008
03201606000009CCD-CI                                            CIUDADANOS DE CENTRO DEMOCRÁTICO-CANDIDATURA INDEP                                                                                                    000009000009000009
03201606000010CDC                                               CONVERGÈNCIA DEMOCRÀTICA DE CATALUNYA                                                                                                                 000010000010000010
03201606000011CENTRO MODE                                       LOS VERDES-ECOPACIFISTAS                                                                                                                              000011000011000011
03201606000012CILUS                                             CIUDADANOS LIBRES UNIDOS                                                                                                                              000012000012000012
03201606000013C's                                               CIUDADANOS-PARTIDO DE LA CIUDADANÍA                                                                                                                   000013000013000013
03201606000014C's                                               CIUTADANS-PARTIDO DE LA CIUDADANÍA                                                                                                                    000014000014000013
03201606000015C's                                               CIUTADANS, PARTIDO DE LA CIUDADANÍA                                                                                                                   000015000014000013
03201606000016EAJ-PNV                                           EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO                                                                                                    000016000016000016
03201606000017EB                                                ESCAÑOS EN BLANCO                                                                                                                                     000017000017000017
03201606000018EB                                                ESCANOS EN BRANCO                                                                                                                                     000018000018000017
03201606000021EB-AZ                                             ESCAÑOS EN BLANCO-AULKI ZURIAK                                                                                                                        000021000021000017
03201606000022ECP                                               EN COMÚ PODEM-GUANYEM EL CANVI                                                                                                                        000022000022000022
03201606000023EH Bildu                                          EUSKAL HERRIA BILDU                                                                                                                                   000023000023000023
03201606000024ENTABAN                                           ENTABAN                                                                                                                                               000024000024000024
03201606000025ERC-CATSÍ                                         ESQUERRA REPUBLICANA/CATALUNYA SÍ                                                                                                                     000025000025000025
03201606000027FE                                                LA FALANGE                                                                                                                                            000027000027000027
03201606000028FE de las J                                       FALANGE ESPAÑOLA DE LAS JONS                                                                                                                          000028000028000028
03201606000030GBAI                                              GEROA BAI                                                                                                                                             000030000030000030
03201606000031HRTS-Ln                                           HEGOALDE RIOJA-LIBERTAD NAVARRA                                                                                                                       000031000031000031
03201606000033IMC                                               INICIATIVA MERINDADES DE CASTILLA                                                                                                                     000033000033000033
03201606000034INDEPENDIEN                                       INDEPENDIENTES POR ARAGÓN                                                                                                                             000034000034000034
03201606000036JXC                                               JUNTOS POR CANARIAS                                                                                                                                   000036000036000036
03201606000038Ln                                                LIBERTAD NAVARRA, LIBERTATE NAFARRA                                                                                                                   000038000038000038
03201606000039MAS                                               MOVIMIENTO ARAGONÉS SOCIAL                                                                                                                            000039000039000039
03201606000041PACMA                                             PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL                                                                                                          000041000041000041
03201606000042PACMA                                             PARTIDO ANIMALISTA CONTRA O MALTRATO ANIMAL                                                                                                           000042000041000041
03201606000043PACMA                                             PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL                                                                                                      000043000041000041
03201606000045PCPC                                              PARTIDO COMUNISTA DEL PUEBLO CANARIO                                                                                                                  000045000045000049
03201606000046PCPC                                              PARTIT COMUNISTA DEL POBLE DE CATALUNYA                                                                                                               000046000046000049
03201606000047PCPE                                              COMUNISTAS DA GALIZA                                                                                                                                  000047000048000049
03201606000048PCPE                                              COMUNISTAS DA GALIZA-PCPE                                                                                                                             000048000048000049
03201606000049PCPE                                              PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA                                                                                                            000049000049000049
03201606000050PCPE                                              PARTIT COMUNISTA DELS POBLES D'ESPANYA                                                                                                                000050000049000049
03201606000051PFyV                                              FAMILIA Y VIDA                                                                                                                                        000051000051000051
03201606000052PH                                                PARTIDO HUMANISTA                                                                                                                                     000052000052000052
03201606000053P-LIB                                             PARTIDO LIBERTARIO                                                                                                                                    000053000053000053
03201606000054PODEMOS/AHA                                       UNIDOS PODEMOS/ELKARREKIN AHAL DUGU                                                                                                                   000054000054000059
03201606000055PODEMOS-COM                                       COMPROMÍS-PODEMOS-EUPV: A LA VALENCIANA                                                                                                               000055000055000055
03201606000056PODEMOS-EN                                        EN MAREA                                                                                                                                              000056000056000056
03201606000057PODEMOS-EUI                                       UNITS PODEM MÉS                                                                                                                                       000057000057000059
03201606000058PODEMOS-EU-                                       PODEMOS-EU-MAS, EIVISSA I FORMENTERA                                                                                                                  000057000057000059
03201606000059PODEMOS-IU-                                       UNIDOS PODEMOS                                                                                                                                        000059000059000059
03201606000060PODEMOS-IU-                                       UNIDOS PODEMOS EN ALTO ARAGÓN                                                                                                                         000060000061000059
03201606000061PODEMOS-IU-                                       UNIDOS PODEMOS EN ARAGÓN                                                                                                                              000061000061000059
03201606000062PODEMOS-IU-                                       UNIDOS PODEMOS POR ANDALUCÍA                                                                                                                          000062000062000059
03201606000063PODEMOS-IU-                                       UNIDOS PODEMOS-ELKARREKIN AHAL DUGU                                                                                                                   000063000063000059
03201606000064PODEMOS-IU-                                       UNIDOS PODEMOS                                                                                                                                        000064000059000059
03201606000065PODEMOS-IU-                                       UNIDOS PODEMOS/XUNÍOS PODEMOS                                                                                                                         000065000065000059
03201606000066PODEMOS-IU-                                       UNIDOS PODEMOS                                                                                                                                        000066000059000059
03201606000067PODEMOS-IU-                                       UNIDOS PODEMOS                                                                                                                                        000067000059000059
03201606000068PP                                                PARTIDO POPULAR                                                                                                                                       000068000068000068
03201606000069PP                                                PARTIDO POPULAR/PARTIT POPULAR                                                                                                                        000069000068000068
03201606000070PP-FORO                                           PARTIDO POPULAR-FORO                                                                                                                                  000070000070000068
