04200305400079IU-CYL                                            IZQUIERDA UNIDA DE CASTILLA Y LEON                                                                                                                    000079000079000003
04200305400118TC-PNC                                            TIERRA COMUNERA - PARTIDO NACIONALISTA CASTELLANO                                                                                                     000118000118000118
04200305400171FEI-FE 2000                                       FALANGE ESPAÑOLA INDEPENDIENTE-FALANGE 2000                                                                                                           000171000171000171
04200305400179CDS                                               CENTRO DEMOCRATICO SOCIAL                                                                                                                             000179000179000179
04200305400666AI                                                AGRUPACION INDEPENDIENTE                                                                                                                              000666000666000666
04200305401080AECI                                              AGRUPACION DE ELECTORES, CANDIDATURA INDEPENDIENTE                                                                                                    001080001080001080
04200305401150ASII                                              ALTERNATIVA SEGOVIANA                                                                                                                                 001150001150001150
04200305401158I                                                 INDEPENDIENTE                                                                                                                                         001158001158001158
04200305401179C.I.N.O.                                          CANDIDATURA INDEPENDIENTE DE NAVAS DE ORO                                                                                                             001179001179001179
04200305401180C.I.S.                                            CANDIDATURA INDEPENDIENTE DE SACRAMENIA                                                                                                               001180001180001180
04200305401181A.I.S                                             AGRUPACION INDEPENDIENTE DE SAMBOAL                                                                                                                   001181001181001181
04200305401182A.E.I.S.                                          AGRUPACION ELECTORES INDEPENDIENTES SAN CRISTOBAL                                                                                                     001182001182001182
04200305401184A.I.V.A.                                          AGRUPACION INDEPENDIENTE DE VALLELADO                                                                                                                 001184001184001184
04200305401186CIA                                               CANDIDATURA INDEPENDIENTE DE ARMUÑA                                                                                                                   001186001186001186
04200305401187A.I.B.                                            AGRUPACION INDEPENDIENTE DE BASARDILLA                                                                                                                001187001187001187
04200305401188AEIB                                              AGRUPACION DE ELECTORES INDEPENDIENTES DE BERNUY                                                                                                      001188001188001188
04200305452033AEIQ                                              AGRUPACION ELECTORAL INDEPENDIENTES POR QUINTANAR                                                                                                     002033002033002033
04200305452034CIL                                               CANDIDATURA INDEPENDIENTE LOCAL                                                                                                                       002034002034002034
04200305452035IPC                                               INDEPENDIENTES POR CALZADA                                                                                                                            002035002035002035
04200305452036AILH                                              AGRUPACION INDEPENDIENTE LAS HERENCIAS                                                                                                                002036002036002036
04200305452037UTC                                               UNION TALAVERA Y COMARCA                                                                                                                              002037002037002037
04200305452038PPN                                               PARTIDO PARA EL PROGRESO DE NAVALCAN                                                                                                                  002038002038002038
04200305452039MTN                                               MESA DE TRABAJO POR LOS NAVALMORALES                                                                                                                  002039002039002039
04200305452040AIN                                               AGRUPACION INDEPENDIENTE NAVALUCILLENSE                                                                                                               002040002040002040
04200305452041AIP                                               AGRUPACION INDEPENDIENTE DE PEPINO                                                                                                                    002041002041002041
04200305452042IPP                                               INDEPENDIENTE POR PUEBLANUEVA                                                                                                                         002042002042002042
04200305452043AEISB                                             AGRUPACION DE ELECT. INDEPEN. DE SAN BARTOLOME                                                                                                        002043002043002043
04200305452044AESP                                              AGRUPACION DE ELECTORES DE SERRANILLOS PLAYA                                                                                                          002044002044002044
04200305452045AISAP                                             AGRUPACION INDEPENDIENTE SANTA ANA DE PUSA                                                                                                            002045002045002045
04200305452046PAJV                                              PARTIDO DE LOS AUTONOMOS, JUBILADOS Y VIUDAS                                                                                                          002046002046002046
04200305452047PIA                                               PROGRESISTAS INDEPENDIENTES DE ARGES                                                                                                                  002047002047002047
04200305452048UMCM                                              UNIDAD MUNICIPAL DE CASARRUBIOS DEL MONTE                                                                                                             002048002048002048
04200305452049GIC-F                                             GRUPO INDEPENDIENTE CALYPO-FADO                                                                                                                       002049002049002049
04200305452050PMPC                                              PARTIDO DE MUJERES PROGRESISTAS DE CASARRUBIOS                                                                                                        002050002050002050
04200305452051CPC                                               CANDIDATURA POR CASARRUBIOS                                                                                                                           002051002051002051
04200305452052PIC                                               PARTIDO INDEPENDIENTE CEDILLO                                                                                                                         002052002052002052
04200305452053AEIN                                              AGRUPACION DE ELECTORES INDEPENDIENTE POR NAMBROCA                                                                                                    002053002053002053
04200305452054UIO                                               UNION INDEPENDIENTE DE OLIAS                                                                                                                          002054002054002054
04200305452055PSIVSJ                                            PARTIDO SOCIAL INDEPENDIENTE EL VISO DE SAN JUAN                                                                                                      002055002055002055
04200305452056AIDP                                              AGRUPACION INDEPENDIENTE DE DOMINGO PEREZ                                                                                                             002056002056002056
04200305452057AIF                                               AGRUPACION INDEPENDIENTE DE FUENSALIDA                                                                                                                002057002057002057
04200305452058AEIN                                              AGRUPACION DE ELECTORES INDEPENDIENTES DE NOMBELA                                                                                                     002058002058002058
04200305452059AEACPM                                            AGRUP. DE ELEC.ALTERNATIVA CIUDA. PUEBLA MONTALVAN                                                                                                    002059002059002059
04200305460001PP                                                PARTIDO POPULAR                                                                                                                                       000001000001000001
04200305460002PSOE                                              PARTIDO SOCIALISTA OBRERO ESPAÑOL                                                                                                                     000002000002000002
