02201911000002AHORA CANARIAS                                    AHORA CANARIAS: Alternativa Nacionalista Canaria (ANC) y Unidad del Pueblo                                                                            000002000002000002
02201911000003ANDECHA                                           ANDECHA ASTUR                                                                                                                                         000003000003000003
02201911000005AUNACV                                            AUNA COMUNITAT VALENCIANA                                                                                                                             000005000005000005
02201911000006AVANT ADELANTE LOS VERDES                         AVANT ADELANTE LOS VERDES                                                                                                                             000006000006000006
02201911000007AVANT ADELANTE LOS VERDES                         LOS VERDES ECOPACIFISTAS ADELANTE                                                                                                                     000007000006000006
02201911000008AVANT LOS VERDES                                  AVANT ADELANTE LOS VERDES                                                                                                                             000008000006000006
02201911000009AxSÍ                                              ANDALUCÍA POR SÍ                                                                                                                                      000009000009000009
02201911000010BNG                                               BLOQUE NACIONALISTA GALEGO                                                                                                                            000010000010000010
02201911000011C 21                                              CONVERXENCIA 21                                                                                                                                       000011000011000011
02201911000012CAnda                                             CONVERGENCIA ANDALUZA                                                                                                                                 000012000012000012
02201911000013CCa-PNC-NC                                        COALICIÓN CANARIA-NUEVA CANARIAS                                                                                                                      000013000013000013
02201911000014centrados                                         CENTRADOS                                                                                                                                             000014000014000014
02201911000015CHA                                               CHUNTA ARAGONESISTA                                                                                                                                   000015000015000015
02201911000016CONTIGO                                           CONTIGO SOMOS DEMOCRACIA                                                                                                                              000016000016000016
02201911000017CpM                                               COALICIÓN POR MELILLA                                                                                                                                 000017000017000017
02201911000018Cs                                                CIUDADANOS-PARTIDO DE LA CIUDADANÍA                                                                                                                   000018000018000018
02201911000019Cs                                                CIUTADANS-PARTIDO DE LA CIUDADANÍA                                                                                                                    000019000019000018
02201911000020CUP-PR                                            CANDIDATURA D'UNITAT POPULAR-PER LA RUPTURA                                                                                                           000020000020000020
02201911000021DPL                                               DEMOCRACIA PLURAL                                                                                                                                     000021000021000021
02201911000022EAJ-PNV                                           EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO                                                                                                    000022000022000022
02201911000023EB                                                ESCAÑOS EN BLANCO                                                                                                                                     000023000023000023
02201911000024EB                                                ESCAÑOS EN BLANCO-AULKI ZURIAK                                                                                                                        000024000024000023
02201911000025EB                                                ESCANOS EN BRANCO                                                                                                                                     000025000025000023
02201911000028ECP-GUANYEM                                       EN COMÚ PODEM-GUANYEM EL CANVI                                                                                                                        000028000028000028
02201911000029EH Bildu                                          EUSKAL HERRIA BILDU                                                                                                                                   000029000029000029
02201911000030ELAK/PCTE                                         EUSKADIKO LANGILEEN ALDERDI KOMUNISTA/PARTIDO COMUNISTA DE LOS TRABAJADORES DE EUSKADI                                                                000030000066000064
02201911000031ERC-SOBIRANISTES                                  ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES                                                                                                        000031000031000031
02201911000032ERPV                                              ESQUERRA REPUBLICANA DEL PAÍS VALENCIÀ                                                                                                                000032000032000032
02201911000034EXTREMADURA UNIDA                                 EXTREMADURA UNIDA                                                                                                                                     000034000034000034
