021996031010400199ABLA                                                                                                001301300000001597000020000127300001273000000000000000000000610000009300000000600000002000010820000000000000000000N
021996031010400299ABRUCENA                                                                                            001301300000001476000020000118300001183000000000000000000000650000008570000000400000008000010240000000000000000000N
021996031010400399ADRA                                                                                                002902900000020979000210001491600014916000000000000000000005234000092040000005900000046000112430000000000000000000N
021996031010400499ALBANCHEZ                                                                                           005305300000000686000010000060000000600000000000000000000000296000004210000000500000003000004880000000000000000000N
021996031010400599ALBOLODUY                                                                                           001301300000000857000010000069100000691000000000000000000000271000005200000000300000002000005910000000000000000000N
021996031010400699ALBOX                                                                                               005305300000010236000110000697100006971000000000000000000002579000045870000005300000031000055440000000000000000000N
021996031010400799ALCOLEA                                                                                             001301300000000842000010000066800000668000000000000000000000308000004370000000000000001000005700000000000000000000N
021996031010400899ALCONTAR                                                                                            005305300000000646000020000058600000586000000000000000000000190000003810000000100000004000004650000000000000000000N
021996031010400999ALCUDIA DE MONTEAGUD                                                                                001301300000000206000010000017100000171000000000000000000000084000001070000000100000002000001360000000000000000000N
021996031010401099ALHABIA                                                                                             001301300000000744000010000056500000565000000000000000000000288000004420000000400000001000004900000000000000000000N
021996031010401199ALHAMA DE ALMERIA                                                                                   001301300000003124000040000238200002382000000000000000000000998000017200000000900000007000020710000000000000000000N
021996031010401299ALICUN                                                                                              001301300000000242000010000020000000200000000000000000000000110000001580000000200000003000001810000000000000000000N
021996031010401399ALMERIA                                                                                             001301300000167361001620012760400127604000000000000000000052966000799070000086500000427000962060000000000000000000N
021996031010401499ALMOCITA                                                                                            001301300000000179000010000016000000160000000000000000000000077000001100000000000000000000001390000000000000000000N
021996031010401599ALSODUX                                                                                             001301300000000123000010000011000000110000000000000000000000068000000910000000000000000000000990000000000000000000N
021996031010401699ANTAS                                                                                               010010000000002595000030000200700002007000000000000000000000626000013110000001200000012000016250000000000000000000N
021996031010401799ARBOLEAS                                                                                            005305300000001537000020000120500001205000000000000000000000464000008150000000400000005000009460000000000000000000N
021996031010401899ARMUÑA DE ALMANZORA                                                                                 005305300000000365000010000028100000281000000000000000000000117000002160000000200000001000002390000000000000000000N
021996031010401999BACARES                                                                                             005305300000000300000010000025600000256000000000000000000000102000001710000000100000002000002030000000000000000000N
021996031010402099BAYARCAL                                                                                            001301300000000388000010000031200000312000000000000000000000126000002040000000200000000000002440000000000000000000N
021996031010402199BAYARQUE                                                                                            005305300000000233000010000020400000204000000000000000000000082000001470000000100000000000001710000000000000000000N
021996031010402299BEDAR                                                                                               010010000000000515000010000038400000384000000000000000000000216000002770000000200000001000003050000000000000000000N
021996031010402399BEIRES                                                                                              001301300000000133000010000013400000134000000000000000000000055000000870000000000000001000000970000000000000000000N
021996031010402499BENAHADUX                                                                                           001301300000002514000020000188900001889000000000000000000000824000013470000000900000004000016150000000000000000000N
021996031010402699BENITAGLA                                                                                           001301300000000105000010000008900000089000000000000000000000023000000350000000000000000000000600000000000000000000N
021996031010402799BENIZALON                                                                                           001301300000000308000010000025000000250000000000000000000000077000001440000000000000000000001810000000000000000000N
021996031010402899BENTARIQUE                                                                                          001301300000000347000010000028700000287000000000000000000000186000002400000000000000000000002600000000000000000000N
021996031010402999BERJA                                                                                               002902900000012731000130000948500009485000000000000000000003747000063060000002000000035000076170000000000000000000N
021996031010403099CANJAYAR                                                                                            001301300000001770000030000146900001469000000000000000000000719000009910000000200000004000012050000000000000000000N
021996031010403199CANTORIA                                                                                            005305300000003342000040000261100002611000000000000000000001221000019570000000500000007000022160000000000000000000N
021996031010403299CARBONERAS                                                                                          010010000000006075000060000438800004388000000000000000000001607000028590000000500000016000035810000000000000000000N
021996031010403399CASTRO DE FILABRES                                                                                  001301300000000150000010000012400000124000000000000000000000065000000800000000000000000000000940000000000000000000N
021996031010403499COBDAR                                                                                              001301300000000269000010000024400000244000000000000000000000112000001830000000100000004000002010000000000000000000N
021996031010403599CUEVAS DEL ALMANZORA                                                                                010010000000009341000110000694300006943000000000000000000002807000047760000002200000028000057410000000000000000000N
021996031010403699CHERCOS                                                                                             005305300000000304000010000024700000247000000000000000000000111000002030000000000000000000002310000000000000000000N
021996031010403799CHIRIVEL                                                                                            005305300000002005000040000159500001595000000000000000000000646000010720000001300000006000012900000000000000000000N
021996031010403899DALIAS                                                                                              002902900000003626000050000286400002864000000000000000000001154000018940000001400000021000022640000000000000000000N
021996031010403999DARRICAL                                                                                            002902900000000306000010000018200000182000000000000000000000060000000960000000000000000000001180000000000000000000N
021996031010404199ENIX                                                                                                001301300000000247000010000020800000208000000000000000000000113000001480000000200000000000001710000000000000000000N
021996031010404399FELIX                                                                                               001301300000000591000010000049000000490000000000000000000000203000002580000000000000003000004160000000000000000000N
