02201111000001ACIMA                                             ACCION CIUDADANA POR MALAGA                                                                                                                           000001000001000001
02201111000002ANC                                               ALTERNATIVA NACIONALISTA CANARIA                                                                                                                      000002000002000002
02201111000003AMAIUR                                            AMAIUR                                                                                                                                                000003000003000003
02201111000004ANDECHA                                           ANDECHA ASTUR                                                                                                                                         000004000004000004
02201111000005ANTICAPITALISTAS                                  ANTICAPITALISTAS                                                                                                                                      000005000005000005
02201111000006ANTICAPITALISTES                                  ANTICAPITALISTES                                                                                                                                      000006000006000005
02201111000008BASTA YA                                          BASTA YA, AGRUPACIÓN ABIERTA DE PARTIDOS POLÍTICOS                                                                                                    000008000008000008
02201111000009PUM+J                                             BIDEZKO MUNDURANTZ/POR UN MUNDO MAS JUSTO                                                                                                             000009000009000150
02201111000011PU M+J                                            BIDEZKO MUNDURANTZ/POR UN MUNDO MÁS JUSTO                                                                                                             000011000009000150
02201111000012COMPROMÍS-Q                                       BLOC-INICIATIVA-VERDS-EQUO-COALICIÓ COMPROMÍS                                                                                                         000012000012000012
02201111000013B.N.G.                                            BLOQUE NACIONALISTA GALEGO                                                                                                                            000013000014000014
02201111000014BNG                                               BLOQUE NACIONALISTA GALEGO                                                                                                                            000014000014000014
02201111000015IUC-CxI                                           CANARIAS VERDE Y ROJA: LA IZQUIERDA PLURAL                                                                                                            000015000072000088
02201111000016C.D.L.                                            CENTRO DEMOCRATICO LIBERAL                                                                                                                            000016000016000016
02201111000018CHA-IU                                            CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, La Izquierda de Aragón: La Izquierda Plural                                                                      000018000019000088
02201111000019CHA-IU                                            CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL                                                                      000019000019000088
02201111000021CCD                                               CIUDADANOS DE CENTRO DEMOCRÁTICO                                                                                                                      000021000021000021
02201111000022Caballas                                          COALICION CABALLAS                                                                                                                                    000022000022000022
02201111000024CC-NC-PNC                                         COALICIÓN CANARIA-NUEVA CANARIAS                                                                                                                      000024000024000024
02201111000025CiU                                               CONVERGÈNCIA i UNIÓ                                                                                                                                   000025000026000026
02201111000026CiU                                               CONVERGÈNCIA I UNIÓ                                                                                                                                   000026000026000026
02201111000027CEx                                               CONVERGENCIA POR EXTREMADURA                                                                                                                          000027000027000027
02201111000028C.XXI                                             CONVERXENCIA VINTEÚN                                                                                                                                  000028000028000028
