0920110510639051Pesquera                                                                                            0590590000720107807800000004005300200206703S
0820110510639053Polaciones                                                                                          0800800002470325625600100011916000201219405S
0820110510639070San Miguel de Aguayo                                                                                0590590001590215015000100005610400200213405S
0920110510639088Tresviso                                                                                            0800800000780106906900200003904900000106103S
0820110510639089Tudanca                                                                                             0800800001850116616600000006609100100113505S
0820110510702013Balsa de Ves                                                                                        0030030002090117717700600010612300000315405S
0820110510925136Molsosa (La)                                                                                        2072070001170110810800300005207600000110105S
0820110510925141Montoliu de Segarra                                                                                 0720720001970117317300200005509600100112105S
0820110510925143Montornès de Segarra                                                                                0720720001040109009000000003304400000107305S
0920110510925145Nalec                                                                                               0720720000980109109100200004305600100107203S
0820110510925150Oliola                                                                                              0400400002320120020000800005808801400411705S
0820110510925152Oluges (Les)                                                                                        0720720001760116216200000006509200200111105S
0820110510925154Omells de na Gaia (Els)                                                                             0720720001440112812800100002304400200106005S
0820110510925157Ossó de Sió                                                                                         0720720002260118218200000007510600700113905S
0820110510925166Pinell de Solsonès                                                                                  2072070002150118218200200007510900300016105S
0820110510925169Pobla de Cérvoles (La)                                                                              0580580002400119819800100009413900200416305S
0820110510925175Prats i Sansor                                                                                      2032030002450122122100200009011400600514805S
0820110510925179Prullans                                                                                            2032030002450119719700200006710501701510905S
0820110510925196Sant Esteve de la Sarga                                                                             2342340001440112812800000004605500000010105S
0820110510925218Tarrés                                                                                              0580580001090109709700100004406000200009505S
0820110510925197Sant Guim de la Plana                                                                               0720720001920115415400300007011400100014905S
0820110510925201Sarroca de Bellera                                                                                  2342340001360112213800200004807100200111505S
0820110510925202Senterada                                                                                           2342340001420111711700600003104200200106605S
0820110510925219Tarroja de Segarra                                                                                  0720720001690114614600100003606500400608005S
0820110510925221Tírvia                                                                                              2092090001590112712700000004507200100010605S
0920110510925222Tiurana                                                                                             2072070000810107207200000003905200100206203S
0820110510925224Torms (Els)                                                                                         0580580001710114514500000005606701700407705S
0820110510847220Villanueva de los Caballeros                                                                        0860860002350120420400600007412800100814505S
0820110510847221Villanueva de los Infantes                                                                          1861860001290111711700000005408600000010405S
0820110510847222Villanueva de San Mancio                                                                            0860860001130109409400100002006000400406305S
0820110510847223Villardefrades                                                                                      0860860002020118018000500008412300300215905S
0820110510847224Villarmentero de Esgueva                                                                            1861860001030109409400000003705500800206905S
0820110511006034Casas de Reina                                                                                      0740740002080118918900000008111400100216305S
0820110510250236Santa Cruz de Grío                                                                                  0670670001640113413400600008710600000112105S
0820110510250237Santa Cruz de Moncayo                                                                               2512510001260110410400000004506900100007905S
0820110510250238Santa Eulalia de Gállego                                                                            0950950001250112012000400005807800100009605S
0820110510250242Sediles                                                                                             0670670001120110510500000006108400400208805S
0820110510250245Sigüés                                                                                              0950950001320112512500000005507900000211205S
0820110510250254Tierga                                                                                              0670670001790118018000000008212400000014905S
0920110510250256Torralba de los Frailes                                                                             0940940000960109309300000003204700200507003S
0820110510250257Torralba de Ribota                                                                                  0670670001980119419400200010314400000717005S
0920110510250258Torralbilla                                                                                         0940940000640105405400000003304400000104901S
0920110510250259Torrehermosa                                                                                        0670670000830108908900000001503800300005403S
0920110510250260Torrelapaja                                                                                         0670670000450104304300000002102800600103001S
0920110510250265Trasmoz                                                                                             2512510000780106606600000003504800000005803S
0920110510250268Undués de Lerda                                                                                     0950950000710106006000000002604200100005003S
0920110510250270Urriés                                                                                              0950950000370103603600000001702700000003501S
0920110510250273Valdehorna                                                                                          0940940000350103903900000001802100100102801S
0920110510250274Val de San Martín                                                                                   0940940000790108108100000003104900400305001S
0820110510250275Valmadrid                                                                                           2972970001090110210200000005306000000208305S
0920110510250239Santed                                                                                              0940940000610106506500000002103300000105403S
0920110510250246Sisamón                                                                                             0670670000500104804800000002203000000104103S
0920110510250250Talamantes                                                                                          2512510000610105805800100003104200600304203S
0820110510250264Tosos                                                                                               0940940002450119919901300013615900100018405S
0820110510250266Trasobares                                                                                          2972970001520114314300000007509600300110705S
0820110510250276Valpalmas                                                                                           0950950001550115515500500008410900000214405S
0820110510250277Valtorres                                                                                           0670670001140108408400400003906600000207305S
0820110510250279Velilla de Jiloca                                                                                   0670670001020111511500000005407600300008705S
0820110510250281Vierlas                                                                                             2512510001040107807800000004505800100406005S
0820110510250282Vilueña (La)                                                                                        0670670001140109709700600005107300400408005S
0920110510250283Villadoz                                                                                            0940940000830107207200000002705100300305601S
0820110510250284Villafeliche                                                                                        0940940002000119619601100012215700300117705S
0820110510250286Villalba de Perejil                                                                                 0670670001120109709700600003606300100007705S
0920110510250289Villanueva de Jiloca                                                                                0940940000690107407400000005206200000007303S
0820110510250291Villar de los Navarros                                                                              2972970001200111211200000004607200000208705S
0820110510250292Villarreal de Huerva                                                                                0940940002020114114100100006910600000312505S
0920110510250294Villarroya del Campo                                                                                0940940000750107907900000004506500300106601S
0920110510250295Vistabella                                                                                          0940940000500105305300000003504000100004901S
0820110510250901Biel                                                                                                0950950001860217017000400008811100400213305S
0920110510250902Marracos                                                                                            0950950001000110110100000007109100000009803S
0920110511331004Abaurrepea/Abaurrea Baja                                                                            0190190000410103903900100001001200300001903S
0920110511331021Aranarache/Aranaratxe                                                                               0970970000860107607600000002604200200004203S
0920110511331033Aria                                                                                                0190190000570105405400000001001300300002203S
0920110511331034Aribe                                                                                               0190190000470104404400100000701600500102003S
0920110511331035Armañanzas                                                                                          0970970000640106106100000002603600700003803S
0820110511331039Artazu                                                                                              0970970001220109409400100002203300000105605S
0920110510847219Villanueva de la Condesa                                                                            0860860000730106006001000002103000000104303S
0820110511331001Abáigar                                                                                             0970970001020108908900000004105600400305805S
0820110511331007Adiós                                                                                               2012010001790113813800000005007500201108905S
0820110511331008Aguilar de Codés                                                                                    0970970001080109909900000004305701200705205S
0820110511331030Arellano                                                                                            0970970002000115515500200005609103800305705S
0820110511331037Arruazu                                                                                             2012010001130109409400100004806300600405905S
0820110510805010Aldehuela (La)                                                                                      1861860001990117017000000009012600600613305S
0820110511331040Atez                                                                                                2012010002470120020000100009715500200417205S
0920110511331043Azuelo                                                                                              0970970000410104204200000001702900500003003S
0920110511331046Barbarin                                                                                            0970970000720106006200100002503200900203603S
0820110511331048Barillas                                                                                            2322320001890115615600000007811101600311805S
0820110511331052Belascoáin                                                                                          2012010001270108708700100002404200900304005S
0820110511331056Biurrun-Olcoz                                                                                       2012010002190117817800000005908500900714805S
0920110511331061Busto (El)                                                                                          0970970000770106806800100003804301000103903S
0820110511331063Cabredo                                                                                             0970970001020109809800000006007700200109005S
0920110511331071Castillonuevo                                                                                       0190190000170101701700000000801700400001303S
0820110511006110Reina                                                                                               0740740002050117117100000007410000800911705S
0820110511006114Risco                                                                                               0630630001710115215200000008509900300811505S
0820110511420904Baliarrain                                                                                          0710710001200109609600000003405800600106505S
0820110511420037Gaintza                                                                                             0710710001280110210200000004206700000307605S
0820110511420057Mutiloa                                                                                             0180180002480119119100000008611400600413005S
0820110511420060Orexa                                                                                               0710710001230109309300000005107400000109205S
0820110511420905Orendain                                                                                            0710710001910114214200000007809900000212205S
0820110511420906Altzaga                                                                                             0710710001590111911900000005107700400808205S
0820110511420907Gaztelu                                                                                             0710710001660113913900100009010500700111105S
0820110511448005Arakaldo                                                                                            0270270001120109609600000004806300100407305S
0820110510805012Amavida                                                                                             1861860001770115715700100007311600300613505S
0820110510805015Arevalillo                                                                                          1861860001170110910900000005907100000208305S
0820110510805023Barromán                                                                                            0160160002170118118100000011514100100216505S
0820110510805025Becedillas                                                                                          1861860001220110710700000006908000400208705S
0820110510805029Bernuy-Zapardiel                                                                                    0160160001450113113100000007310200100410905S
0820110510805033Blascomillán                                                                                        1861860002230118618600000008812101400712705S
0920110510805034Blasconuño de Matacabras                                                                            0160160000180101801800000000500900000001603S
0920110510805017Aveinte                                                                                             0190190001000109309300100003906700000007903S
0920110510805018Avellaneda                                                                                          1861860000260103003000100000801700000002703S
0920110510805030Berrocalejo de Aragona                                                                              0190190000500104404400000002703100300003603S
0820110510805035Blascosancho                                                                                        0160160001240110710700000006308800100009405S
0820110510805036Bohodón (El)                                                                                        0160160001520113813800000006610200700410405S
0820110510805038Bonilla de la Sierra                                                                                1861860001320113313300000007109000100410405S
0920110510805039Brabos                                                                                              0190190000580105705700000002604100000005203S
0920110510805040Bularros                                                                                            0190190000850107507500000004005500100006203S
0820110510805042Cabezas de Alambre                                                                                  0160160001820115615600000007212100100313405S
0920110510805043Cabezas del Pozo                                                                                    0160160000950108708700000005106200000107803S
0820110510805045Cabizuela                                                                                           0160160001170110710700000004107201100307305S
0920110510805046Canales                                                                                             0160160000530104504500000001803600600003703S
0820110510805048Cantiveros                                                                                          0160160001460112012000000007009200500609305S
0820110510805051Carrera (La)                                                                                        1861860002120119619600000008612200300117005S
0820110510805052Casas del Puerto                                                                                    1861860001150110610600000005707500000209805S
0820110510805053Casasola                                                                                            0190190001010109909900000005406800200207605S
0820110510805056Castellanos de Zapardiel                                                                            0160160001030109509500100005106900000408005S
0920110510805058Cepeda la Mora                                                                                      1861860000960108208200000004005100400106403S
0820110510805059Cillán                                                                                              0190190001190111211200000004906700300207605S
0820110510805060Cisla                                                                                               0160160001500113113100000006409400400709705S
0820110510805062Collado de Contreras                                                                                0160160002150122422400200012818200400220305S
0920110510805063Collado del Mirón                                                                                   1861860000430104604600000002603000200103203S
0820110510805064Constanzana                                                                                         0160160001230111411400000005307600500508505S
0920110510805067Chamartín                                                                                           0190190000890108608600000003906000000208403S
0820110510805069Donjimeno                                                                                           0160160001030109609600000003505000700706105S
0920110510805070Donvidas                                                                                            0160160000440104104100000001402700000003703S
0820110510805072Espinosa de los Caballeros                                                                          0160160001110109109100000003206300100007705S
0820110510805075Fresnedilla                                                                                         0140140001160109909900100005306200000407905S
